merged_stop_id,source_ids,source_id_count,name,normalized_name,source_types,line_ids,merge_member_count,merge_method,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,inside_boundary,inside_boundary_2km_buffer,raw_record_count,mode,coord_source
amap_stop_02412,BV09020038,1,地铁航城站,地铁航城站,lineid_busstop,900000114300;900000114301;900000228769;900000228770,1,same_id,119.493009,25.952377,119.48828826647625,25.95541135789577,749164.6744304597,2873114.9360987307,False,False,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02413,BV10926012,1,岐头三座排,岐头三座排,lineid_busstop,900000114300;900000114301,1,same_id,119.464736,25.958307,119.459916119385,25.96126609645068,746310.3402443898,2873709.9309884883,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02414,BV11484160,1,长乐拥军站,长乐拥军站,lineid_busstop,900000114300,1,same_id,119.449511,25.957631,119.44464732786368,25.960554919858712,744782.3774680756,2873602.454638898,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02415,BV11106954,1,长乐国际机场候机楼,长乐国际机场候机楼,lineid_busstop,900000116116;900000116117,1,same_id,119.676239,25.930147,119.67173465837308,25.93327157328454,767592.1511138987,2871023.8908679914,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02416,BV10893920,1,贵安温谷,贵安温谷,lineid_busstop,900000121692;900000122166,1,same_id,119.426811,26.21356,119.42188074005378,26.216614718128973,741974.1815697809,2901933.0331341457,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02417,BV09181460,1,彼岸山庄(招呼站),彼岸山庄(招呼站),lineid_busstop,900000121692;900000122166,1,same_id,119.439078,26.222031,119.43416959712988,26.225107312220217,743184.7592102366,2902897.0919502927,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02418,BV11200096,1,福建商学院,福建商学院,lineid_busstop,900000121692;900000122166,1,same_id,119.463456,26.234421,119.45861125405044,26.23755489790005,745601.3317191894,2904322.5247321296,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02419,BV10532211,1,桥头村,桥头村,lineid_busstop,900000121692;900000122166,1,same_id,119.475002,26.234831,119.47019516912012,26.23799543808773,746758.0069305863,2904393.367216825,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02420,BV10532227,1,长后村,长后村,lineid_busstop,900000121692;900000122166,1,same_id,119.491371,26.218016,119.48662433154436,26.22121817284755,748435.4968443317,2902565.675273657,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02421,BV11012586,1,万鸡山(招呼站),万鸡山(招呼站),lineid_busstop,900000121692;900000122166,1,same_id,119.493478,26.211031,119.48873970222988,26.21423543556009,748661.7801480205,2901795.968458072,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02422,BV10436145,1,烈士陵园,烈士陵园,lineid_busstop,900000121692;900000122166,1,same_id,119.530373,26.196749,119.52577086936404,26.200052381203303,752393.8176348179,2900295.8967864034,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02423,BV10567611,1,电力公司,电力公司,lineid_busstop,900000121692;900000122166,1,same_id,119.532786,26.200152,119.5281917193498,26.203463689904204,752628.4537279543,2900678.629745645,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02424,BV10611420,1,建设局,建设局,lineid_busstop,900000121692;900000122166,1,same_id,119.537796,26.201199,119.53321794645748,26.204523889243426,753128.6029737769,2900805.919756023,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02425,BV10436159,1,凤尾村委会,凤尾村委会,lineid_busstop,900000121692;900000122166,1,same_id,119.54097,26.201849,119.53640183380011,26.205181870891096,753445.4502249267,2900885.0548139964,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02426,BV10436331,1,百凤花园,百凤花园,lineid_busstop,900000121692;900000122166,1,same_id,119.54287,26.20224,119.53830759477542,26.20557750139019,753635.0982675073,2900932.624022745,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02427,BV11637282,1,公交大学城西停车场(溪源宫路),公交大学城西停车场(溪源宫路),lineid_busstop,900000122012;900000122013;900000254370,1,same_id,119.177166,26.059166,119.17230922215016,26.062212934341307,717317.1935471926,2884384.097927112,False,False,3,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02428,BV09139923,1,江夏学院生活区,江夏学院生活区,lineid_busstop,900000122012;900000122013;900000187253;900000187256,1,same_id,119.186945,26.062824,119.18210809267072,26.06589145233611,718290.9388728538,2884808.0353578846,False,False,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02429,BV11238746,1,江夏学院西门,江夏学院西门,lineid_busstop,900000122012;900000122013;900000204650;900000204651,1,same_id,119.191139,26.067678,119.18631006542802,26.07075615012475,718702.3741481951,2885354.0642579347,False,False,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02430,BV10209307,1,医科大学旗山校区东门,医科大学旗山校区东门,lineid_busstop,900000122012;900000122013;900000204650;900000204651,1,same_id,119.192506,26.070485,119.18767951711818,26.07356739999787,718834.1757162134,2885667.835634088,False,False,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02431,BV11203447,1,侯官路口,侯官路口,lineid_busstop,900000122012;900000122013;900000169358;900000169359,1,same_id,119.209449,26.072179,119.20465227243716,26.07528901706345,720529.2531955037,2885887.208812762,False,False,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02432,BV11203448,1,厚美村口,厚美村口,lineid_busstop,900000122012;900000122013;900000169358;900000169359,1,same_id,119.208928,26.07612,119.204130162052,26.079231924892248,720469.6199372729,2886323.1813434483,False,False,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02433,BV09223361,1,厚美,厚美,lineid_busstop,900000122012;900000122013;900000169358;900000169359,1,same_id,119.209092,26.078993,119.20429420410149,26.08210706112146,720480.642741966,2886642.011382801,False,False,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02434,BV11203446,1,春江御园,春江御园,lineid_busstop,900000122012;900000122013;900000169358;900000169359;900000199967,1,same_id,119.21069,26.081962,119.20589444992152,26.08508020059217,720635.1743478134,2886974.1329023885,False,True,5,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02435,BV11203455,1,碧水闽都,碧水闽都,lineid_busstop,900000122012;900000122013;900000169358;900000169359,1,same_id,119.20975,26.085035,119.2049527763512,26.088153968472252,720535.1927609638,2887313.097644341,False,True,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02436,BV11203452,1,厚美将军庙,厚美将军庙,lineid_busstop,900000122013;900000169359,1,same_id,119.206518,26.089856,119.20171526495696,26.092973619978476,720202.255504009,2887841.613336951,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02437,BV10953192,1,仁山村,仁山村,lineid_busstop,900000122166,1,same_id,119.393663,26.239735,119.3887079355924,26.242792709120245,738605.1637694604,2904772.1940207267,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02438,BV09100995,1,福大附属实验学校,福大附属实验学校,lineid_busstop,900000140962;900000140963,1,same_id,119.205748,26.059077,119.20094630469472,26.062173010331,720182.9794144487,2884427.7480519013,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02439,BV11181993,1,浦口潘屿,浦口潘屿,lineid_busstop,900000140962;900000140963,1,same_id,119.206041,26.062475,119.20123953431188,26.065573716200245,720205.9597400756,2884805.0254305806,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02440,BV11181992,1,浦兴国宾大道口,浦兴国宾大道口,lineid_busstop,900000140962;900000140963,1,same_id,119.204618,26.067436,119.19981378979816,26.070535940570764,720054.0082579199,2885352.40710922,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02441,BV11545768,1,浦北,浦北,lineid_busstop,900000140962;900000140963,1,same_id,119.209766,26.066992,119.2049701532276,26.07009898684689,720570.7912447287,2885312.715186476,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02442,BV11545766,1,浦中,浦中,lineid_busstop,900000140962;900000140963,1,same_id,119.210382,26.064484,119.20558728931418,26.0675901424253,720637.2489721766,2885035.791689977,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02443,BV11545767,1,浦南,浦南,lineid_busstop,900000140962;900000140963,1,same_id,119.210152,26.062344,119.20535709682032,26.06544839940228,720618.2299738419,2884798.106554903,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02444,BV11541346,1,浦口洲,浦口洲,lineid_busstop,900000140962;900000140963,1,same_id,119.210907,26.060087,119.20611341815336,26.06319089842497,720698.1471463877,2884549.266653088,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02445,BV09101868,1,福州大学地铁站,福州大学地铁站,lineid_busstop,900000140963,1,same_id,119.203638,26.057634,119.19883286115548,26.06072590293376,719974.1906104968,2884263.846287512,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02446,BV09447730,1,祥谦地铁站(泮洋村),祥谦地铁站(泮洋村),lineid_busstop,900000144208;900000144209,1,same_id,119.388225,25.930295,119.38329503669402,25.933155319810236,738692.2338314498,2870453.1028789026,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02447,BV09236432,1,康北,康北,lineid_busstop,900000148759;900000148762,1,same_id,119.499343,26.072551,119.49463702632524,26.075685904465985,749545.9764866814,2886454.545825079,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02448,BV11622725,1,西亭康城,西亭康城,lineid_busstop,900000148759;900000148762,1,same_id,119.502989,26.070861,119.4982968527835,26.07400576467885,749915.7935909904,2886275.388656449,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02449,BV11162943,1,下岐村,下岐村,lineid_busstop,900000148759;900000148762,1,same_id,119.586523,26.079457,119.5820615778487,26.082779970891195,758279.3264530627,2887411.156268814,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02450,BV11162944,1,琅岐边防所,琅岐边防所,lineid_busstop,900000148759;900000148762,1,same_id,119.591536,26.079779,119.5870794384468,26.083104127772216,758780.7515965583,2887457.0434629177,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02451,BV10209924,1,琅岐经济区管委会,琅岐经济区管委会,lineid_busstop,900000148759;900000148762;900000252750;900000252751,1,same_id,119.599562,26.080278,119.59511070430268,26.08360423244117,759583.3386227998,2887528.4538395624,False,False,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02452,BV09186028,1,陈厝路(砂之船小镇),陈厝路(砂之船小镇),lineid_busstop,900000153779;900000153780,1,same_id,119.267052,25.967848,119.26229322922028,25.970910812414708,726497.2959993265,2874421.238627823,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02453,BV11448630,1,海峡冻品批发市场,海峡冻品批发市场,lineid_busstop,900000153779;900000153780,1,same_id,119.285932,25.962693,119.2811556109141,25.965734068480337,728396.3900303845,2873880.48483706,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02454,BV09288689,1,长乐旅游集散中心,长乐旅游集散中心,lineid_busstop,900000155609,1,same_id,119.498047,25.939364,119.49334605780528,25.942404656381687,749698.7960883717,2871683.334914896,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02455,BV11459353,1,茂丰休闲农庄,茂丰休闲农庄,lineid_busstop,900000155609,1,same_id,119.528303,26.055339,119.52370422726868,26.058546569062337,752491.5947223007,2884611.3471978894,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02456,BV11459352,1,飞思农庄,飞思农庄,lineid_busstop,900000155609,1,same_id,119.534635,26.053754,119.5300575883691,26.05697703675789,753130.8669336814,2884449.752979369,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02457,BV11459350,1,闽江河口国家湿地公园,闽江河口国家湿地公园,lineid_busstop,900000155609,1,same_id,119.615957,26.02624,119.61151124536616,26.029522957802925,761344.6211413483,2881568.2096369555,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02458,BV11459351,1,湿地博物馆,湿地博物馆,lineid_busstop,900000155609,1,same_id,119.628119,26.021902,119.62366760268736,26.02517016097157,762571.3819875887,2881110.267384986,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02459,BV09088562,1,春风村口,春风村口,lineid_busstop,900000160846;900000160847;900000242915;900000242916,1,same_id,119.137572,26.114797,119.13263421167768,26.11781110069278,713246.0928125053,2890478.393590081,False,False,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02460,BV11359213,1,上街岐安,上街岐安,lineid_busstop,900000163286;900000163287;900000187253;900000187256;900000254370,1,same_id,119.191092,26.059748,119.18626356943496,26.062820758125447,718712.4705036925,2884474.7880354444,False,False,5,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02461,BV11402564,1,桐南村,桐南村,lineid_busstop,900000169184;900000169185;900000193763;900000193764,1,same_id,119.21099,25.941393,119.20620541238146,25.944416343662425,720929.6246234407,2871389.838635011,False,False,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02462,BV09414450,1,福建行政学院新校区南门,福建行政学院新校区南门,lineid_busstop,900000169358;900000169359;900000187253;900000187256;900000204650;900000204651,1,same_id,119.200758,26.090515,119.19594537183956,26.09362434963572,719623.7949885487,2887903.962847945,False,False,6,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02463,BV09414449,1,省社会主义学院新校区,省社会主义学院新校区,lineid_busstop,900000169358;900000169359;900000187253;900000187256;900000204650;900000204651,1,same_id,119.198386,26.089309,119.1935691853717,26.0924137588675,719388.3326305314,2887765.8279575715,False,False,6,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02464,BV09181458,1,闽侯六中,闽侯六中,lineid_busstop,900000169358;900000169359,1,same_id,119.195247,26.089666,119.19042432110646,26.092765804555324,719073.0503084164,2887799.5362262623,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02465,BV09414451,1,三橄榄,三橄榄,lineid_busstop,900000169359;900000187253;900000187256;900000204650;900000204651,1,same_id,119.195068,26.086651,119.190245209197,26.089748511661675,719060.7543758013,2887464.9336717757,False,False,5,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02466,BV10909963,1,凯旋公馆,凯旋公馆,lineid_busstop,900000169563;900000169564,1,same_id,119.542381,26.208719,119.5378166397412,26.21205917451813,753571.9611332121,2901649.921051088,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02467,BV10953439,1,中国银行,中国银行,lineid_busstop,900000169563;900000169564;900000208231;900000208234,1,same_id,119.5348,26.204392,119.53021204799212,26.20771132497268,752821.2297285167,2901153.262881585,False,False,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02468,BV10599858,1,县政府,县政府,lineid_busstop,900000169563;900000169564,1,same_id,119.539375,26.197483,119.53480220274068,26.20080951194083,753295.0169230619,2900397.4119187654,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02469,BV09505814,1,县政府,县政府,lineid_busstop,900000186777,1,same_id,118.932219,25.866471,118.92767046229751,25.869639442651096,693151.9095061015,2862665.432049065,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02470,BV11010204,1,旧百货,旧百货,lineid_busstop,900000169563;900000169564,1,same_id,119.540352,26.195048,119.5357824252002,26.198375392300925,753398.2808516305,2900129.5945180524,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02471,BV10997986,1,江南居委会,江南居委会,lineid_busstop,900000169563;900000169564,1,same_id,119.541354,26.188893,119.5367879666716,26.192219073450165,753512.1461514465,2899449.357681957,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02472,BV09228627,1,新城幼儿园站,新城幼儿园站,lineid_busstop,900000170681;900000170682,1,same_id,119.372187,25.90154,119.36727105506822,25.904395267791983,737144.4091625437,2867237.330075519,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02473,BV11612807,1,农光路口,农光路口,lineid_busstop,900000170681;900000170682,1,same_id,119.371305,25.899728,119.36639013981716,25.90258310161676,737059.755988161,2867034.9461582717,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02474,BV09260197,1,青口公交总站(新城西站),青口公交总站(新城西站),lineid_busstop,900000170681,1,same_id,119.358891,25.897991,119.35399237669672,25.90086206477912,735820.7633583602,2866821.884623737,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02475,BV09066863,1,福建奔驰公司,福建奔驰公司,lineid_busstop,900000170681;900000170682;900000191300;900000191301,1,same_id,119.356368,25.895511,119.35147339822008,25.898384373659606,735573.2503042463,2866542.825332864,False,False,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02476,BV10617683,1,宏二村,宏二村,lineid_busstop,900000170681;900000191301,1,same_id,119.357631,25.886121,119.35273516722371,25.88898612177537,735718.3840479249,2865503.765515289,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02477,BV10411603,1,溪东路口,溪东路口,lineid_busstop,900000170681,1,same_id,119.349759,25.873392,119.34487684164915,25.87626171788905,734955.9930837607,2864079.8000376164,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02478,BV11501065,1,顺安公司,顺安公司,lineid_busstop,900000170681;900000170682,1,same_id,119.34213,25.866151,119.3372618916586,25.86902957181736,734206.9851257168,2863264.8654262605,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02479,BV09204016,1,蝴蝶山,蝴蝶山,lineid_busstop,900000170681;900000170682,1,same_id,119.333846,25.860476,119.3289938590694,25.86336635514124,733389.3297425179,2862622.6549150334,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02480,BV10419516,1,西台村口,西台村口,lineid_busstop,900000170681;900000170682,1,same_id,119.322979,25.856669,119.3181481075388,25.85957759995137,732309.5147772379,2862183.6234559864,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02481,BV11501064,1,联丰村,联丰村,lineid_busstop,900000170681;900000170682,1,same_id,119.305152,25.844449,119.30035510502094,25.84738220917624,730549.4869236365,2860801.0355796604,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02482,BV11501063,1,福建农业职业技术学院,福建农业职业技术学院,lineid_busstop,900000170681;900000170682,1,same_id,119.309063,25.829984,119.30426025288602,25.83290113212845,730969.1458920769,2859203.4359323573,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02483,BV10617682,1,宏一村,宏一村,lineid_busstop,900000170682;900000191300,1,same_id,119.357023,25.88691,119.35212803645784,25.889776605261808,735655.9640174245,2865590.259733533,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02484,BV09178221,1,青口公交总站(新城西路),青口公交总站(新城西路),lineid_busstop,900000170682,1,same_id,119.35949,25.897938,119.3545904954882,25.90080810966589,735880.8107231113,2866816.982840121,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02485,BV11682168,1,大樟岭下,大樟岭下,lineid_busstop,900000173281,1,same_id,119.162582,25.85759,119.15770996039724,25.860473482597055,716224.9121741751,2862008.742093767,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02486,BV09360532,1,观音亭,观音亭,lineid_busstop,900000173281;900000173282,1,same_id,119.170195,25.837029,119.16534030326832,25.83991348630107,717027.3314659873,2859743.4766660226,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02487,BV11616636,1,湖美,湖美,lineid_busstop,900000173281;900000173282,1,same_id,119.173939,25.833891,119.16909238191404,25.836780557013668,717409.2360259685,2859402.581759946,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02488,BV11616637,1,赤鲤村,赤鲤村,lineid_busstop,900000173281;900000173282,1,same_id,119.173748,25.825923,119.16890157777262,25.828807123046992,717404.6843256517,2858518.8837321554,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02489,BV11616640,1,芋坑村,芋坑村,lineid_busstop,900000173281;900000173282,1,same_id,119.168487,25.811536,119.16363064201592,25.81440111731816,716902.4480042804,2856914.1280049626,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02490,BV11616638,1,一都镇状元街,一都镇状元街,lineid_busstop,900000173281;900000173282,1,same_id,119.19688,25.776912,119.19208375180968,25.7798075603324,719819.5613190241,2853128.713675172,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02491,BV09380956,1,颐和工社(临时站),颐和工社(临时站),lineid_busstop,900000173282,1,same_id,119.162398,25.857646,119.157525579144,25.860529177519744,716206.328414391,2862014.608836469,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02492,BV09294192,1,临时站(颐和工社),临时站(颐和工社),lineid_busstop,900000173282,1,same_id,119.16139,25.858025,119.15651549073414,25.860906557950116,716104.390566925,2862054.7555603497,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02493,BV09313652,1,仙宗禅寺,仙宗禅寺,lineid_busstop,900000175764;900000175765,1,same_id,119.206691,25.967579,119.20189769982822,25.97061421860406,720449.2689323091,2874285.135920692,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02494,BV09331398,1,千山兜,千山兜,lineid_busstop,900000175764;900000175765,1,same_id,119.211774,25.971043,119.20698837696396,25.974087567531488,720952.5980069018,2874678.5571251856,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02495,BV09331401,1,高新区实验中学,高新区实验中学,lineid_busstop,900000175764;900000175765,1,same_id,119.207892,25.974911,119.20310009177123,25.977952932097438,720555.9870762288,2875100.2502291664,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02496,BV09329228,1,高新区美术中等职业学校,高新区美术中等职业学校,lineid_busstop,900000175764;900000175765,1,same_id,119.205574,25.977512,119.20077811981348,25.980552373011516,720318.6113788723,2875384.3365898663,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02497,BV11173916,1,溪坂村口,溪坂村口,lineid_busstop,900000175764;900000175765;900000189142;900000189143,1,same_id,119.207244,25.981246,119.20245057682402,25.984291337237647,720479.111521079,2875801.412660877,False,False,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02498,BV09331399,1,五都大道虎秀路路口,五都大道虎秀路路口,lineid_busstop,900000175765,1,same_id,119.20536,25.980974,119.20056350527535,25.98401642156125,720290.6589594504,2875767.7709324555,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02499,BV09331400,1,虎秀山公园,虎秀山公园,lineid_busstop,900000175765,1,same_id,119.211466,25.966793,119.20668023411808,25.96983426454164,720929.6909602566,2874206.794812174,False,False,1,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02500,BV11641722,1,东南国际建材城,东南国际建材城,lineid_busstop,900000175766;900000175767,1,same_id,119.286532,25.946046,119.28175608467104,25.94907497249953,728488.7225032636,2872035.7462697625,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02501,BV09236437,1,淇源,淇源,lineid_busstop,900000175766;900000175767,1,same_id,119.285998,25.950295,119.28122245174536,25.95332754131905,728427.0546809341,2872505.9883064656,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02502,BV09244599,1,文山村,文山村,lineid_busstop,900000175766;900000175767,1,same_id,119.28527,25.955413,119.28049498847484,25.95844993782961,728344.2949344101,2873072.2669114308,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02503,BV09128305,1,罗洲村委,罗洲村委,lineid_busstop,900000175766;900000175767,1,same_id,119.259431,25.95599,119.25467663242148,25.95904859514966,725757.145038675,2873093.7734199245,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02504,BV11641724,1,方庄,方庄,lineid_busstop,900000175766;900000175767,1,same_id,119.256515,25.956063,119.25176136172658,25.959122554275478,725465.0092176392,2873096.938737964,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02505,BV10210522,1,元峰大道,元峰大道,lineid_busstop,900000175766;900000175767,1,same_id,119.22837,25.98957,119.22360325600307,25.992644746570683,722581.5366223637,2876762.7933113403,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02506,BV09206778,1,芯园路西,芯园路西,lineid_busstop,900000175770;900000175771,1,same_id,119.224321,25.939959,119.21955388031868,25.94299647222865,722269.4233252944,2871255.1297597853,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02507,BV09394497,1,竹西村(316国道),竹西村(316国道),lineid_busstop,900000181437;900000181438;900000238836;900000238837,1,same_id,119.095803,26.153468,119.09083007815788,26.156476276459863,708995.968921352,2894694.284321186,False,True,4,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
amap_stop_02508,BV10734394,1,奎石十字街,奎石十字街,lineid_busstop,900000181437;900000181438,1,same_id,119.00551,26.173106,119.00073005433048,26.176295895087083,699953.5867485892,2896748.2012433354,False,False,2,bus,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
