"person_id","pt_no_transit_route_lines","pt_no_stop_lines"
"hk_person_01754185","1","1"
"hk_person_01754515","1","1"
"hk_person_01754516","1","1"
"hk_person_01754582","1","1"
"hk_person_01754583","1","1"
"hk_person_01754584","1","1"
"hk_person_01754585","1","1"
"hk_person_01754888","1","1"
"hk_person_01754895","1","1"
"hk_person_01754896","1","1"
"hk_person_01754897","1","1"
"hk_person_01754898","1","1"
"hk_person_01754934","1","1"
"hk_person_01754936","1","1"
"hk_person_01754937","1","1"
"hk_person_01754938","1","1"
"hk_person_01754939","1","1"
"hk_person_01755252","1","1"
"hk_person_01755253","1","1"
"hk_person_01755338","1","1"
"hk_person_01755372","1","1"
"hk_person_01755397","1","1"
"hk_person_01755451","1","1"
"hk_person_01755453","1","1"
"hk_person_01755546","1","1"
"hk_person_01755574","1","1"
"hk_person_01755581","1","1"
"hk_person_01755600","1","1"
"hk_person_01755602","1","1"
"hk_person_01755752","1","1"
"hk_person_01755753","1","1"
"hk_person_01755839","1","1"
"hk_person_01755842","1","1"
"hk_person_01755844","1","1"
"hk_person_01755845","1","1"
"hk_person_01755880","1","1"
"hk_person_01755881","1","1"
"hk_person_01755885","1","1"
"hk_person_01755933","1","1"
"hk_person_01755934","1","1"
"hk_person_01755952","1","1"
"hk_person_01755954","1","1"
"hk_person_01755956","1","1"
"hk_person_01756005","1","1"
"hk_person_01756105","1","1"
"hk_person_01756107","1","1"
"hk_person_01756367","1","1"
"hk_person_01756368","1","1"
"hk_person_01756371","1","1"
"hk_person_01756372","1","1"
"hk_person_01756396","1","1"
"hk_person_01756441","1","1"
"hk_person_01756475","1","1"
"hk_person_01756476","1","1"
"hk_person_01756481","1","1"
"hk_person_01756686","1","1"
"hk_person_01756687","1","1"
"hk_person_01756689","1","1"
"hk_person_01756823","1","1"
"hk_person_01756938","1","1"
"hk_person_01756939","1","1"
"hk_person_01757028","1","1"
"hk_person_01757141","1","1"
"hk_person_01757142","1","1"
"hk_person_01757154","1","1"
"hk_person_01757160","1","1"
"hk_person_01757163","1","1"
"hk_person_01757219","1","1"
"hk_person_01757220","1","1"
"hk_person_01757223","1","1"
"hk_person_01757304","1","1"
"hk_person_01757305","1","1"
"hk_person_01757325","1","1"
"hk_person_01757326","1","1"
"hk_person_01757327","1","1"
"hk_person_01757328","1","1"
"hk_person_01757346","1","1"
"hk_person_01757347","1","1"
"hk_person_01757348","1","1"
"hk_person_01757351","1","1"
"hk_person_01757454","1","1"
"hk_person_01757455","1","1"
"hk_person_01757507","1","1"
"hk_person_01757508","1","1"
"hk_person_01757570","1","1"
"hk_person_01757657","1","1"
"hk_person_01757658","1","1"
"hk_person_01757668","1","1"
"hk_person_01757669","1","1"
"hk_person_01757670","1","1"
"hk_person_01757671","1","1"
"hk_person_01757673","1","1"
"hk_person_01757703","1","1"
"hk_person_01757714","1","1"
"hk_person_01757715","1","1"
"hk_person_01757716","1","1"
"hk_person_01757717","1","1"
"hk_person_01757814","1","1"
"hk_person_01757815","1","1"
"hk_person_01757900","1","1"
"hk_person_01757903","1","1"
"hk_person_01758014","1","1"
"hk_person_01758045","1","1"
"hk_person_01758046","1","1"
"hk_person_01758047","1","1"
"hk_person_01758048","1","1"
"hk_person_01758103","1","1"
"hk_person_01758105","1","1"
"hk_person_01758363","1","1"
"hk_person_01758365","1","1"
"hk_person_01758388","1","1"
"hk_person_01758545","1","1"
"hk_person_01758546","1","1"
"hk_person_01758547","1","1"
"hk_person_01758550","1","1"
"hk_person_01758551","1","1"
"hk_person_01758575","1","1"
"hk_person_01758773","1","1"
"hk_person_01758774","1","1"
"hk_person_01758775","1","1"
"hk_person_01758776","1","1"
"hk_person_01758777","1","1"
"hk_person_01758778","1","1"
"hk_person_01758779","1","1"
"hk_person_01758992","1","1"
"hk_person_01758993","1","1"
"hk_person_01758994","1","1"
"hk_person_01759059","1","1"
"hk_person_01759060","1","1"
"hk_person_01759196","1","1"
"hk_person_01759197","1","1"
"hk_person_01759287","1","1"
"hk_person_01759288","1","1"
"hk_person_01759390","1","1"
"hk_person_01759391","1","1"
"hk_person_01759392","1","1"
"hk_person_01759393","1","1"
"hk_person_01759682","1","1"
"hk_person_01759684","1","1"
"hk_person_01759685","1","1"
"hk_person_01759703","1","1"
"hk_person_01759851","1","1"
"hk_person_01759852","1","1"
"hk_person_01759854","1","1"
"hk_person_01759896","1","1"
"hk_person_01759897","1","1"
"hk_person_01759898","1","1"
"hk_person_01759970","1","1"
"hk_person_01759972","1","1"
"hk_person_01760058","1","1"
"hk_person_01760076","1","1"
"hk_person_01760077","1","1"
"hk_person_01760141","1","1"
"hk_person_01760142","1","1"
"hk_person_01760143","1","1"
"hk_person_01760266","1","1"
"hk_person_01760268","1","1"
"hk_person_01760405","1","1"
"hk_person_01760406","1","1"
"hk_person_01760409","1","1"
"hk_person_01760410","1","1"
"hk_person_01760411","1","1"
"hk_person_01760413","1","1"
"hk_person_01760544","1","1"
"hk_person_01760545","1","1"
"hk_person_01760548","1","1"
"hk_person_01760549","1","1"
"hk_person_01760639","1","1"
"hk_person_01760704","1","1"
"hk_person_01760778","1","1"
"hk_person_01760782","1","1"
"hk_person_01761004","1","1"
"hk_person_01761073","1","1"
"hk_person_01761074","1","1"
"hk_person_01761075","1","1"
"hk_person_01761076","1","1"
"hk_person_01761077","1","1"
"hk_person_01761417","1","1"
"hk_person_01761418","1","1"
"hk_person_01761421","1","1"
"hk_person_01761422","1","1"
"hk_person_01761601","1","1"
"hk_person_01761602","1","1"
"hk_person_01761612","1","1"
"hk_person_01761613","1","1"
"hk_person_01761614","1","1"
"hk_person_01761615","1","1"
"hk_person_01761616","1","1"
"hk_person_01761618","1","1"
"hk_person_01761744","1","1"
"hk_person_01761746","1","1"
"hk_person_01761782","1","1"
"hk_person_01761789","1","1"
"hk_person_01761871","1","1"
"hk_person_01762021","1","1"
"hk_person_01762083","1","1"
"hk_person_01762085","1","1"
"hk_person_01762132","1","1"
"hk_person_01762134","1","1"
"hk_person_01762135","1","1"
"hk_person_01762137","1","1"
"hk_person_01762160","1","1"
"hk_person_01762161","1","1"
"hk_person_01762163","1","1"
"hk_person_01762164","1","1"
"hk_person_01762244","1","1"
"hk_person_01762246","1","1"
"hk_person_01762248","1","1"
"hk_person_01762249","1","1"
"hk_person_01762290","1","1"
"hk_person_01762405","1","1"
"hk_person_01762407","1","1"
"hk_person_01762493","1","1"
"hk_person_01762734","1","1"
"hk_person_01762736","1","1"
"hk_person_01762807","1","1"
"hk_person_01762809","1","1"
"hk_person_01762877","1","1"
"hk_person_01762904","1","1"
"hk_person_01762905","1","1"
"hk_person_01762932","1","1"
"hk_person_01763136","1","1"
"hk_person_01763137","1","1"
"hk_person_01763138","1","1"
"hk_person_01763232","1","1"
"hk_person_01763471","1","1"
"hk_person_01763472","1","1"
"hk_person_01763474","1","1"
"hk_person_01763475","1","1"
"hk_person_01763476","1","1"
"hk_person_01763478","1","1"
"hk_person_01763570","1","1"
"hk_person_01763574","1","1"
"hk_person_01763582","1","1"
"hk_person_01763584","1","1"
"hk_person_01763747","1","1"
"hk_person_01763750","1","1"
"hk_person_01763751","1","1"
"hk_person_01763770","1","1"
"hk_person_01763771","1","1"
"hk_person_01763772","1","1"
"hk_person_01763774","1","1"
"hk_person_01763898","1","1"
"hk_person_01763903","1","1"
"hk_person_01763985","1","1"
"hk_person_01764025","1","1"
"hk_person_01764026","1","1"
"hk_person_01764056","1","1"
"hk_person_01764057","1","1"
"hk_person_01764058","1","1"
"hk_person_01764059","1","1"
"hk_person_01764157","1","1"
"hk_person_01764158","1","1"
"hk_person_01764159","1","1"
"hk_person_01764419","1","1"
"hk_person_01764420","1","1"
"hk_person_01764421","1","1"
"hk_person_01764480","1","1"
"hk_person_01764481","1","1"
"hk_person_01764482","1","1"
"hk_person_01764483","1","1"
"hk_person_01764503","1","1"
"hk_person_01764506","1","1"
"hk_person_01764507","1","1"
"hk_person_01764508","1","1"
"hk_person_01764630","1","1"
"hk_person_01764631","1","1"
"hk_person_01764676","1","1"
"hk_person_01764677","1","1"
"hk_person_01764742","1","1"
"hk_person_01764743","1","1"
"hk_person_01764856","1","1"
"hk_person_01764858","1","1"
"hk_person_01764891","1","1"
"hk_person_01764997","1","1"
"hk_person_01764999","1","1"
"hk_person_01765000","1","1"
"hk_person_01765072","1","1"
"hk_person_01765073","1","1"
"hk_person_01765275","1","1"
"hk_person_01765277","1","1"
"hk_person_01765278","1","1"
"hk_person_01765279","1","1"
"hk_person_01765301","1","1"
"hk_person_01765303","1","1"
"hk_person_01765438","1","1"
"hk_person_01765439","1","1"
"hk_person_01765440","1","1"
"hk_person_01765442","1","1"
"hk_person_01765443","1","1"
"hk_person_01765448","1","1"
"hk_person_01765467","1","1"
"hk_person_01765514","1","1"
"hk_person_01765518","1","1"
"hk_person_01765519","1","1"
"hk_person_01765520","1","1"
"hk_person_01765521","1","1"
"hk_person_01765522","1","1"
"hk_person_01765523","1","1"
"hk_person_01765524","1","1"
"hk_person_01765733","1","1"
"hk_person_01765744","1","1"
"hk_person_01766006","1","1"
"hk_person_01766007","1","1"
"hk_person_01766008","1","1"
"hk_person_01766009","1","1"
"hk_person_01766010","1","1"
"hk_person_01766039","1","1"
"hk_person_01766134","1","1"
"hk_person_01766271","1","1"
"hk_person_01766272","1","1"
"hk_person_01766353","1","1"
"hk_person_01766407","1","1"
"hk_person_01766696","1","1"
"hk_person_01766700","1","1"
"hk_person_01766834","1","1"
"hk_person_01766835","1","1"
"hk_person_01766975","1","1"
"hk_person_01766977","1","1"
"hk_person_01767029","1","1"
"hk_person_01767030","1","1"
"hk_person_01767033","1","1"
"hk_person_01767034","1","1"
"hk_person_01767147","1","1"
"hk_person_01767148","1","1"
"hk_person_01767149","1","1"
"hk_person_01767150","1","1"
"hk_person_01767212","1","1"
"hk_person_01767215","1","1"
"hk_person_01767231","1","1"
"hk_person_01767233","1","1"
"hk_person_01767281","1","1"
"hk_person_01767282","1","1"
"hk_person_01767283","1","1"
"hk_person_01767284","1","1"
"hk_person_01767285","1","1"
"hk_person_01767288","1","1"
"hk_person_01767289","1","1"
"hk_person_01767291","1","1"
"hk_person_01767293","1","1"
"hk_person_01767420","1","1"
"hk_person_01767421","1","1"
"hk_person_01767422","1","1"
"hk_person_01767423","1","1"
"hk_person_01767446","1","1"
"hk_person_01767447","1","1"
"hk_person_01767448","1","1"
"hk_person_01767449","1","1"
"hk_person_01767451","1","1"
"hk_person_01767452","1","1"
"hk_person_01767495","1","1"
"hk_person_01767588","1","1"
"hk_person_01767724","1","1"
"hk_person_01767725","1","1"
"hk_person_01767831","1","1"
"hk_person_01767832","1","1"
"hk_person_01767833","1","1"
"hk_person_01767844","1","1"
"hk_person_01767848","1","1"
"hk_person_01767850","1","1"
"hk_person_01767869","1","1"
"hk_person_01768021","1","1"
"hk_person_01768022","1","1"
"hk_person_01768037","1","1"
"hk_person_01768042","1","1"
"hk_person_01768043","1","1"
"hk_person_01768045","1","1"
"hk_person_01768046","1","1"
"hk_person_01768047","1","1"
"hk_person_01768075","1","1"
"hk_person_01768076","1","1"
"hk_person_01768101","1","1"
"hk_person_01768102","1","1"
"hk_person_01768106","1","1"
"hk_person_01768252","1","1"
"hk_person_01768280","1","1"
"hk_person_01768281","1","1"
"hk_person_01768333","1","1"
"hk_person_01768339","1","1"
"hk_person_01768371","1","1"
"hk_person_01768377","1","1"
"hk_person_01768380","1","1"
"hk_person_01768381","1","1"
"hk_person_01768442","1","1"
"hk_person_01768639","1","1"
"hk_person_01768640","1","1"
"hk_person_01768642","1","1"
"hk_person_01768643","1","1"
"hk_person_01768667","1","1"
"hk_person_01768798","1","1"
"hk_person_01768830","1","1"
"hk_person_01768831","1","1"
"hk_person_01768893","1","1"
"hk_person_01768927","1","1"
"hk_person_01768938","1","1"
"hk_person_01768939","1","1"
"hk_person_01768940","1","1"
"hk_person_01769156","1","1"
"hk_person_01769157","1","1"
"hk_person_01769158","1","1"
"hk_person_01769186","1","1"
"hk_person_01769236","1","1"
"hk_person_01769237","1","1"
"hk_person_01769239","1","1"
"hk_person_01769240","1","1"
"hk_person_01769399","1","1"
"hk_person_01769413","1","1"
"hk_person_01769414","1","1"
"hk_person_01769415","1","1"
"hk_person_01769417","1","1"
"hk_person_01769442","1","1"
"hk_person_01769445","1","1"
"hk_person_01769446","1","1"
"hk_person_01769518","1","1"
"hk_person_01769519","1","1"
"hk_person_01769520","1","1"
"hk_person_01769542","1","1"
"hk_person_01769548","1","1"
"hk_person_01769549","1","1"
"hk_person_01769550","1","1"
"hk_person_01769657","1","1"
"hk_person_01769659","1","1"
"hk_person_01769660","1","1"
"hk_person_01769792","1","1"
"hk_person_01769793","1","1"
"hk_person_01769794","1","1"
"hk_person_01769795","1","1"
"hk_person_01769995","1","1"
"hk_person_01769996","1","1"
"hk_person_01770019","1","1"
"hk_person_01770021","1","1"
"hk_person_01770149","1","1"
"hk_person_01770151","1","1"
"hk_person_01770331","1","1"
"hk_person_01770332","1","1"
"hk_person_01770335","1","1"
"hk_person_01770336","1","1"
"hk_person_01770337","1","1"
"hk_person_01770380","1","1"
"hk_person_01770413","1","1"
"hk_person_01770414","1","1"
"hk_person_01770540","1","1"
"hk_person_01770541","1","1"
"hk_person_01770641","1","1"
"hk_person_01770642","1","1"
"hk_person_01770647","1","1"
"hk_person_01770648","1","1"
"hk_person_01770649","1","1"
"hk_person_01770761","1","1"
"hk_person_01770762","1","1"
"hk_person_01770763","1","1"
"hk_person_01770855","1","1"
"hk_person_01770856","1","1"
"hk_person_01770865","1","1"
"hk_person_01770866","1","1"
"hk_person_01770986","1","1"
"hk_person_01771023","1","1"
"hk_person_01771024","1","1"
"hk_person_01771025","1","1"
"hk_person_01771042","1","1"
"hk_person_01771045","1","1"
"hk_person_01771046","1","1"
"hk_person_01771146","1","1"
"hk_person_01771147","1","1"
"hk_person_01771148","1","1"
"hk_person_01771224","1","1"
"hk_person_01771240","1","1"
"hk_person_01771352","1","1"
"hk_person_01771354","1","1"
"hk_person_01771364","1","1"
"hk_person_01771365","1","1"
"hk_person_01771367","1","1"
"hk_person_01771689","1","1"
"hk_person_01771690","1","1"
"hk_person_01771691","1","1"
"hk_person_01771692","1","1"
"hk_person_01771693","1","1"
"hk_person_01771695","1","1"
"hk_person_01771698","1","1"
"hk_person_01771699","1","1"
"hk_person_01771778","1","1"
"hk_person_01771779","1","1"
"hk_person_01771780","1","1"
"hk_person_01771889","1","1"
"hk_person_01771893","1","1"
"hk_person_01771996","1","1"
"hk_person_01771999","1","1"
"hk_person_01772000","1","1"
"hk_person_01772001","1","1"
"hk_person_01772002","1","1"
"hk_person_01772097","1","1"
"hk_person_01772098","1","1"
"hk_person_01772172","1","1"
"hk_person_01772173","1","1"
"hk_person_01772247","1","1"
"hk_person_01772248","1","1"
"hk_person_01772249","1","1"
"hk_person_01772250","1","1"
"hk_person_01772258","1","1"
"hk_person_01772260","1","1"
"hk_person_01772271","1","1"
"hk_person_01772273","1","1"
"hk_person_01772275","1","1"
"hk_person_01772394","1","1"
"hk_person_01772396","1","1"
"hk_person_01772454","1","1"
"hk_person_01772456","1","1"
"hk_person_01772458","1","1"
"hk_person_01772630","1","1"
"hk_person_01772691","1","1"
"hk_person_01772692","1","1"
"hk_person_01772694","1","1"
"hk_person_01772696","1","1"
"hk_person_01772697","1","1"
"hk_person_01772709","1","1"
"hk_person_01772710","1","1"
"hk_person_01772794","1","1"
"hk_person_01772795","1","1"
"hk_person_01772907","1","1"
"hk_person_01772908","1","1"
"hk_person_01772909","1","1"
"hk_person_01772911","1","1"
"hk_person_01772912","1","1"
"hk_person_01772931","1","1"
"hk_person_01772934","1","1"
"hk_person_01773037","1","1"
"hk_person_01773038","1","1"
"hk_person_01773039","1","1"
"hk_person_01773040","1","1"
"hk_person_01773098","1","1"
"hk_person_01773099","1","1"
"hk_person_01773101","1","1"
"hk_person_01773154","1","1"
"hk_person_01773155","1","1"
"hk_person_01773156","1","1"
"hk_person_01773157","1","1"
"hk_person_01773158","1","1"
"hk_person_01773202","1","1"
"hk_person_01773419","1","1"
"hk_person_01773464","1","1"
"hk_person_01773486","1","1"
"hk_person_01773637","1","1"
"hk_person_01773639","1","1"
"hk_person_01773789","1","1"
"hk_person_01773806","1","1"
"hk_person_01773809","1","1"
"hk_person_01773810","1","1"
"hk_person_01773887","1","1"
"hk_person_01773955","1","1"
"hk_person_01773968","1","1"
"hk_person_01774095","1","1"
"hk_person_01774133","1","1"
"hk_person_01774165","1","1"
"hk_person_01774221","1","1"
"hk_person_01774313","1","1"
"hk_person_01774410","1","1"
"hk_person_01774411","1","1"
"hk_person_01774512","1","1"
"hk_person_01774513","1","1"
"hk_person_01774612","1","1"
"hk_person_01774652","1","1"
"hk_person_01774655","1","1"
"hk_person_01774683","1","1"
"hk_person_01774694","1","1"
"hk_person_01774696","1","1"
"hk_person_01774715","1","1"
"hk_person_01774744","1","1"
"hk_person_01774786","1","1"
"hk_person_01774787","1","1"
"hk_person_01774887","1","1"
"hk_person_01774888","1","1"
"hk_person_01774889","1","1"
"hk_person_01774903","1","1"
"hk_person_01774904","1","1"
"hk_person_01774914","1","1"
"hk_person_01774981","1","1"
"hk_person_01774982","1","1"
"hk_person_01775030","1","1"
"hk_person_01775115","1","1"
"hk_person_01775197","1","1"
"hk_person_01775199","1","1"
"hk_person_01775281","1","1"
"hk_person_01775282","1","1"
"hk_person_01775424","1","1"
"hk_person_01775425","1","1"
"hk_person_01775460","1","1"
"hk_person_01775469","1","1"
"hk_person_01775470","1","1"
"hk_person_01775475","1","1"
"hk_person_01775502","1","1"
"hk_person_01775676","1","1"
"hk_person_01775677","1","1"
"hk_person_01775678","1","1"
"hk_person_01775679","1","1"
"hk_person_01775724","1","1"
"hk_person_01775796","1","1"
"hk_person_01775797","1","1"
"hk_person_01775798","1","1"
"hk_person_01775810","1","1"
"hk_person_01775811","1","1"
"hk_person_01775827","1","1"
"hk_person_01775828","1","1"
"hk_person_01775868","1","1"
"hk_person_01776034","1","1"
"hk_person_01776137","1","1"
"hk_person_01776141","1","1"
"hk_person_01776143","1","1"
"hk_person_01776176","1","1"
"hk_person_01776220","1","1"
"hk_person_01776221","1","1"
"hk_person_01776223","1","1"
"hk_person_01776224","1","1"
"hk_person_01776257","1","1"
"hk_person_01776258","1","1"
"hk_person_01776259","1","1"
"hk_person_01776264","1","1"
"hk_person_01776265","1","1"
"hk_person_01776527","1","1"
"hk_person_01776562","1","1"
"hk_person_01776564","1","1"
"hk_person_01776626","1","1"
