"person_id","taxi_ordinal","hk_taxi_main_trip_index","plan_element_index","departure_time_seconds","preceding_leg_modes","fare_hkd","taxi_type","classification_source","observed_departure","observed_arrival","missing_attribution"
"hk_person_06479698","0","2","5","57533.0","pt|pt","183.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06479698","1","3","7","67133.0","pt|pt|taxi","68.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06479698","2","4","9","74033.0","pt|pt|taxi|taxi","154.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06479787","0","2","5","65594.0","pt|pt","57.8","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06479787","1","3","7","76994.0","pt|pt|taxi","55.9","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06480352","0","2","5","75551.0","pt|pt","197.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06480352","1","3","7","82451.0","pt|pt|taxi","116.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06480352","2","4","9","89351.0","pt|pt|taxi|taxi","119.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06480800","0","2","5","67343.0","pt|pt","74.9","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06480800","1","3","7","73943.0","pt|pt|taxi","42.6","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06480800","2","4","9","80843.0","pt|pt|taxi|taxi","78.7","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06481711","0","2","5","65489.0","pt|pt","48.3","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06481711","1","3","7","72089.0","pt|pt|taxi","54.0","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06481904","0","0","1","29697.0","","145.5","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06481904","1","1","3","67469.0","taxi","148.3","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06482613","0","0","1","42656.0","","155.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06482613","1","1","3","52256.0","taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06482613","2","2","5","58856.0","taxi|taxi","151.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06482750","0","0","1","32224.0","","182.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06482750","1","1","3","41824.0","taxi","137.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06482750","2","2","5","53224.0","taxi|taxi","194.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06484784","0","0","1","27736.0","","25.5","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06484784","1","1","3","54279.0","taxi","25.5","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06487849","0","0","1","42328.0","","64.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06487849","1","1","3","48928.0","taxi","180.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06487849","2","2","5","55828.0","taxi|taxi","190.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06489179","0","2","5","72056.0","pt|pt","145.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06489179","1","3","7","78656.0","pt|pt|taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06489179","2","4","9","85556.0","pt|pt|taxi|taxi","152.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06489351","0","0","1","37182.0","","277.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06489351","1","1","3","44082.0","taxi","175.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06489351","2","2","5","53682.0","taxi|taxi","194.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06490054","0","0","1","27080.0","","25.5","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06490054","1","1","3","57269.0","taxi","25.5","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06490194","0","2","5","68721.0","pt|pt","126.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06490194","1","3","7","75621.0","pt|pt|taxi","185.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06490194","2","4","9","82521.0","pt|pt|taxi|taxi","144.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06490381","0","2","5","69326.0","walk|walk","117.5","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06490381","1","3","7","80726.0","walk|walk|taxi","102.1","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06490467","0","2","5","63747.0","walk|walk","190.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06490467","1","3","7","70647.0","walk|walk|taxi","189.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06490646","0","0","1","40877.0","","168.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06490646","1","1","3","47777.0","taxi","37.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06490646","2","2","5","59177.0","taxi|taxi","151.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06491401","0","0","1","52953.0","","196.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06491401","1","1","3","59853.0","taxi","194.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06491510","0","0","1","36032.0","","182.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06491510","1","1","3","42932.0","taxi","189.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06494712","0","0","1","26585.0","","187.9","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06494712","1","1","3","68999.0","taxi","180.9","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06495834","0","2","5","70996.0","pt|pt","127.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06495834","1","3","7","77896.0","pt|pt|taxi","130.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06496445","0","2","5","64194.0","pt|pt","31.2","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06496445","1","3","7","71094.0","pt|pt|taxi","90.9","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06496445","2","4","9","77694.0","pt|pt|taxi|taxi","80.6","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06496536","0","0","1","36702.0","","159.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06496536","1","1","3","44502.0","taxi","155.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06496911","0","0","1","38012.0","","92.3","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06496911","1","1","3","45812.0","taxi","65.4","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06497317","0","2","5","63701.0","pt|pt","46.4","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06497317","1","3","7","75101.0","pt|pt|taxi","48.3","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06498552","0","0","1","28473.0","","361.1","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06498552","1","1","3","63677.0","taxi","352.7","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06500038","0","2","5","62329.0","pt|pt","76.8","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06500038","1","3","7","68929.0","pt|pt|taxi","78.7","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06500373","0","0","1","38307.0","","170.7","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06500373","1","1","3","49707.0","taxi","170.7","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06500917","0","0","1","41664.0","","140.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06500917","1","1","3","51264.0","taxi","143.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06502070","0","2","5","71837.0","pt|pt","25.5","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06502070","1","3","7","78437.0","pt|pt|taxi","25.5","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06504005","0","0","1","31648.0","","83.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06504005","1","1","3","39448.0","taxi","147.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06504005","2","2","5","46348.0","taxi|taxi","185.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06504033","0","2","5","65477.0","pt|pt","97.9","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06504033","1","3","7","72377.0","pt|pt|taxi","69.2","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06504033","2","4","9","83777.0","pt|pt|taxi|taxi","67.3","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06504572","0","0","1","45141.0","","157.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06504572","1","1","3","52041.0","taxi","102.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06504572","2","2","5","58941.0","taxi|taxi","187.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06506269","0","0","1","49332.0","","82.5","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06506269","1","1","3","58932.0","taxi","76.8","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06506476","0","2","5","65288.0","pt|pt","330.3","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06506476","1","3","7","71888.0","pt|pt|taxi","314.9","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06507736","0","0","1","27949.0","","161.3","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06507736","1","1","3","59272.0","taxi","157.1","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06507738","0","2","5","61524.0","pt|pt","203.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06507738","1","3","7","68124.0","pt|pt|taxi","194.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06514314","0","0","1","21141.0","","186.5","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06514314","1","1","3","47345.0","taxi","186.5","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06514408","0","0","1","58265.0","","35.0","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06514408","1","1","3","66065.0","taxi","36.9","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06515120","0","0","1","46768.0","","178.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06515120","1","1","3","53668.0","taxi","228.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06515374","0","0","1","38885.0","","159.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06515374","1","1","3","45785.0","taxi","145.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06516252","0","2","5","69486.0","pt|pt","100.7","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06516252","1","3","7","76086.0","pt|pt|taxi","89.5","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06516475","0","2","5","67207.0","pt|pt","71.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06516475","1","3","7","74107.0","pt|pt|taxi","168.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06516475","2","4","9","80707.0","pt|pt|taxi|taxi","203.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06516502","0","2","5","74144.0","pt|pt","169.3","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06516502","1","3","7","85544.0","pt|pt|taxi","152.5","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06517120","0","0","1","35181.0","","184.7","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06517120","1","1","3","70594.0","taxi","181.9","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06518239","0","0","1","36880.0","","181.9","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06518239","1","1","3","43780.0","taxi","179.1","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06518543","0","0","1","34675.0","","25.5","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06518543","1","1","3","41575.0","taxi","97.9","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06518543","2","2","5","49375.0","taxi|taxi","88.1","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06518594","0","0","1","33507.0","","25.5","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06518594","1","1","3","40407.0","taxi","163.7","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06518594","2","2","5","47307.0","taxi|taxi","152.5","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06518803","0","0","1","26787.0","","274.3","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06518803","1","1","3","56111.0","taxi","267.3","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06519251","0","0","1","26946.0","","74.9","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06519251","1","1","3","43478.0","taxi","71.1","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06520625","0","0","1","33460.0","","109.1","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06520625","1","1","3","40360.0","taxi","104.9","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06521063","0","0","1","39823.0","","137.1","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06521063","1","1","3","49423.0","taxi","134.3","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06521727","0","0","1","36677.0","","208.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06521727","1","1","3","44477.0","taxi","119.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06521727","2","2","5","54077.0","taxi|taxi","141.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06522463","0","0","1","61352.0","","197.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06522463","1","1","3","69152.0","taxi","199.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06522540","0","0","1","41164.0","","167.9","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06522540","1","1","3","48964.0","taxi","263.1","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06522540","2","2","5","55864.0","taxi|taxi","285.5","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06522548","0","2","5","64788.0","pt|pt","124.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06522548","1","3","7","71388.0","pt|pt|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06522548","2","4","9","78288.0","pt|pt|taxi|taxi","117.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06522705","0","2","5","66163.0","pt|pt","100.7","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06522705","1","3","7","72763.0","pt|pt|taxi","96.5","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06528230","0","2","5","72819.0","pt|pt","211.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06528230","1","3","7","84219.0","pt|pt|taxi","211.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06530212","0","0","1","37302.0","","92.3","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06530212","1","1","3","44202.0","taxi","83.9","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06531104","0","2","5","73239.0","pt|pt","25.5","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06531104","1","3","7","81039.0","pt|pt|taxi","25.5","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06531737","0","0","1","43319.0","","133.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06531737","1","1","3","50219.0","taxi","217.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06531737","2","2","5","58019.0","taxi|taxi","145.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06532511","0","0","1","30600.0","","37.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06532511","1","1","3","37500.0","taxi","159.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06532511","2","2","5","48900.0","taxi|taxi","140.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06532532","0","0","1","46699.0","","277.1","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06532532","1","1","3","56299.0","taxi","114.7","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06532532","2","2","5","63199.0","taxi|taxi","270.1","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06532558","0","0","1","39400.0","","109.1","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06532558","1","1","3","46300.0","taxi","106.3","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06533726","0","0","1","31535.0","","129.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06533726","1","1","3","41135.0","taxi","164.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06533726","2","2","5","52535.0","taxi|taxi","155.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06533957","0","0","1","27246.0","","218.7","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06533957","1","1","3","56823.0","taxi","218.7","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06536360","0","0","1","47796.0","","151.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06536360","1","1","3","54396.0","taxi","33.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06536360","2","2","5","61296.0","taxi|taxi","140.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06537314","0","2","5","65065.0","pt|pt","182.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06537314","1","3","7","74665.0","pt|pt|taxi","157.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06539056","0","0","1","51248.0","","130.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06539056","1","1","3","58148.0","taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06539056","2","2","5","65048.0","taxi|taxi","145.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06541591","0","2","5","63378.0","pt|pt","177.7","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06541591","1","3","7","70278.0","pt|pt|taxi","83.9","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06541591","2","4","9","76878.0","pt|pt|taxi|taxi","274.3","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06541771","0","0","1","43393.0","","25.5","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06541771","1","1","3","49993.0","taxi","25.5","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06543573","0","0","1","39032.0","","208.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06543573","1","1","3","45632.0","taxi","193.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06545610","0","0","1","32400.0","","147.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06545610","1","1","3","39300.0","taxi","138.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06545680","0","0","1","48483.0","","165.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06545680","1","1","3","58083.0","taxi","157.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06546094","0","0","1","28594.0","","144.5","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06546094","1","1","3","60927.0","taxi","138.9","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06546257","0","0","1","44301.0","","152.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06546257","1","1","3","55701.0","taxi","60.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06546257","2","2","5","62601.0","taxi|taxi","136.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06546551","0","0","1","50091.0","","114.7","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06546551","1","1","3","57891.0","taxi","110.5","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06546574","0","2","5","65999.0","pt|pt","163.7","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06546574","1","3","7","77399.0","pt|pt|taxi","162.3","new_territories_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06548651","0","0","1","40136.0","","134.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06548651","1","1","3","49736.0","taxi","50.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06548651","2","2","5","57536.0","taxi|taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06550163","0","0","1","40460.0","","143.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06550163","1","1","3","47060.0","taxi","129.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06550163","2","2","5","53960.0","taxi|taxi","194.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06550910","0","0","1","43554.0","","29.3","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06550910","1","1","3","54954.0","taxi","172.1","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06550910","2","2","5","62754.0","taxi|taxi","167.9","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06551888","0","0","1","36169.0","","172.1","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06551888","1","1","3","43069.0","taxi","166.5","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06552717","0","0","1","45477.0","","106.3","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06552717","1","1","3","52077.0","taxi","102.1","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06553008","0","2","5","57701.0","pt|pt","185.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06553008","1","3","7","64301.0","pt|pt|taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06553008","2","4","9","70901.0","pt|pt|taxi|taxi","120.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06554165","0","0","1","47558.0","","282.7","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06554165","1","1","3","58958.0","taxi","272.9","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06555324","0","0","1","30600.0","","182.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06555324","1","1","3","40200.0","taxi","187.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06557394","0","0","1","27289.0","","42.6","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06557394","1","1","3","55691.0","taxi","38.8","new_territories_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_06559505","0","2","5","60616.0","ride|ride","181.9","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06559505","1","3","7","72016.0","ride|ride|taxi","180.5","new_territories_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_06560075","0","2","5","61766.0","pt|pt","176.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06560075","1","3","7","73166.0","pt|pt|taxi","126.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06560075","2","4","9","84566.0","pt|pt|taxi|taxi","248.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_06560143","0","2","5","69513.0","walk|walk","302.3","new_territories_taxi","resident_discretionary_ride_assignment","false","false","taxi_departure_missing_without_observed_upstream_blocker"
"hk_person_06560143","1","3","7","76113.0","walk|walk|taxi","302.3","new_territories_taxi","resident_discretionary_ride_assignment","false","false","taxi_departure_missing_without_observed_upstream_blocker"
