poi_id,name,normalized_name,type,typecode,address,pname,cityname,adname,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,inside_boundary,inside_boundary_500m_buffer,source_tile_ids,source_pages,duplicate_count,stop_cluster_id,saturation_warning
BV11377378,龙江(公交站),龙江,交通设施服务;公交车站;公交车站相关,150700,地铁接驳21号专线,福建省,福州市,仓山区,119.378093,25.978986,119.37316558974229,25.981887416142616,737579.4366418534,2875834.286347003,True,True,L0_010_000,1,1,龙江_01583,False
BV11377379,竹楼(公交站),竹楼,交通设施服务;公交车站;公交车站相关,150700,地铁接驳21号专线,福建省,福州市,仓山区,119.374353,25.977352,119.3694290987193,25.980256182198648,737208.5175222928,2875646.7536050086,False,True,L0_009_000,1,1,竹楼_01584,False
BV11380062,水上公园北门(公交站),水上公园北门,交通设施服务;公交车站;公交车站相关,150700,地铁接驳22号专线(敬老线路),福建省,福州市,晋安区,119.350734,26.063455,119.3458358130322,26.066451531357785,734674.0665241489,2885154.7155690207,True,True,L0_008_004;L0_009_004,3,2,水上公园北门_01585,False
BV11380063,鳌兴佳园一区(公交站),鳌兴佳园一区,交通设施服务;公交车站;公交车站相关,150700,地铁接驳22号专线(敬老线路),福建省,福州市,台江区,119.340641,26.056822,119.33576124081416,26.05983211445664,733679.0190931106,2884403.16456774,True,True,L0_008_003,2,1,鳌兴佳园一区_01586,False
BV11380064,鼓山新区小学(公交站),鼓山新区小学,交通设施服务;公交车站;公交车站相关,150700,9路;地铁接驳22号专线(敬老线路),福建省,福州市,晋安区,119.34867,26.066,119.34377514121188,26.069001801185745,734462.7663808987,2885433.580096762,True,True,L0_008_004,2,1,鼓山新区小学_01587,False
BV11380065,鳌峰中学(公交站),鳌峰中学,交通设施服务;公交车站;公交车站相关,150700,地铁接驳22号专线(敬老线路),福建省,福州市,台江区,119.352397,26.054258,119.34749673836332,26.05724554082366,734858.6522676877,2884137.6654727315,True,True,L0_009_003,2,1,鳌峰中学_01588,False
BV11380066,融东(公交站),融东,交通设施服务;公交车站;公交车站相关,150700,69路;地铁接驳22号专线(敬老线路),福建省,福州市,晋安区,119.345289,26.06605,119.34040007825433,26.069057822176525,734124.9096779958,2885433.7167827594,True,True,L0_008_004,2,1,融东_01589,False
BV11381459,鼓山浦东(公交站),鼓山浦东,交通设施服务;公交车站;公交车站相关,150700,地铁接驳22号专线(敬老线路),福建省,福州市,晋安区,119.354249,26.064935,119.34934491190552,26.067926623652838,735022.2866847551,2885324.485189069,True,True,L0_009_004,2,1,鼓山浦东_01590,False
BV11381499,竹榄(公交站),竹榄,交通设施服务;公交车站;公交车站相关,150700,11路;121路(敬老线路);126路;138路;157路;163路;167路;175路;188路(敬老线路);197路;209路;26路;302路;311路;336路;351路;357路;42路;43路;47路;6路(敬老线路);81路;85路;K1路;通勤快线23,福建省,福州市,仓山区,119.295324,26.034408,119.29052904340044,26.03748486802613,729195.792958907,2881846.77874702,True,True,L0_006_002;L0_007_002,2;3,2,竹榄_01591,False
BV11385407,战峰篁村(公交站),战峰篁村,交通设施服务;公交车站;公交车站相关,150700,127路,福建省,福州市,晋安区,119.321645,26.144744,119.31679499899927,26.14784759666843,731607.3130956963,2894121.507186436,True,True,L0_007_007,1,1,战峰篁村_01592,False
BV11385408,战坂小学(公交站),战坂小学,交通设施服务;公交车站;公交车站相关,150700,127路,福建省,福州市,晋安区,119.30901,26.139896,119.30418410609184,26.143019813376117,730355.6815657818,2893564.15987282,True,True,L0_007_007,1,1,战坂小学_01593,False
BV11385409,战峰下柳(公交站),战峰下柳,交通设施服务;公交车站;公交车站相关,150700,127路;128路;166路(敬老线路),福建省,福州市,晋安区,119.315543,26.143064,119.31070478292897,26.146177975504212,731001.5672712296,2893925.666341343,True,True,L0_007_007,1,1,战峰下柳_01594,False
BV11385410,战峰上柳(公交站),战峰上柳,交通设施服务;公交车站;公交车站相关,150700,127路,福建省,福州市,晋安区,119.319227,26.145165,119.31438161647837,26.148273427416104,731365.1288063232,2894164.389140372,True,True,L0_007_007,1,1,战峰上柳_01595,False
BV11387464,东岭三环路口(公交站),东岭三环路口,交通设施服务;公交车站;公交车站相关,150700,(停运)通学专线1路;329路;352路(敬老线路);359路;地铁接驳6号专线,福建省,福州市,仓山区,119.265833,26.007283,119.26107200776735,26.01037347678047,726299.3358857414,2878791.4693752527,True,True,L0_005_001;L0_006_001,1;2,2,东岭三环路口_01596,False
BV11389000,省体育中心(东侧)(公交站),省体育中心(东侧),交通设施服务;公交车站;公交车站相关,150700,东部33号线,福建省,福州市,鼓楼区,119.306108,26.113092,119.3012893038978,26.11620369222314,730118.770736166,2890587.7844688175,True,True,L0_007_006,2,1,省体育中心(东侧)_01597,False
BV11389001,浮村(招呼站)(公交站),浮村(招呼站),交通设施服务;公交车站;公交车站相关,150700,111路;东部33号线,福建省,福州市,晋安区,119.298983,26.124037,119.29417554479143,26.127167595487716,729385.7637863433,2891790.0198332113,True,True,L0_007_006,2,1,浮村(招呼站)_01598,False
BV11392626,葛屿新苑(公交站),葛屿新苑,交通设施服务;公交车站;公交车站相关,150700,359路;47路;97路;通勤快线23,福建省,福州市,仓山区,119.25115,26.036289,119.24639083678323,26.039404032852755,724774.1427114247,2881982.594099591,True,True,L0_005_002;L0_005_003,2;3,2,葛屿新苑_01599,False
BV11394182,乐西(东)东侧(公交站),乐西(东)东侧,交通设施服务;公交车站;公交车站相关,150700,地铁接驳18号专线(敬老线路),福建省,福州市,晋安区,119.327069,26.074894,119.3222137801543,26.077941882044687,732287.4567590159,2886385.519858972,True,True,L0_008_004,1,1,乐西(东)东侧_01600,False
BV11394184,晋安榕博小学(公交站),晋安榕博小学,交通设施服务;公交车站;公交车站相关,150700,332路;地铁接驳23号专线;通学专线7路,福建省,福州市,晋安区,119.33756,26.09419,119.33268317171805,26.09723071201393,733296.7654840094,2888541.4726093784,True,True,L0_008_005,1,1,晋安榕博小学_01601,False
BV11394185,福能总医院(公交站),福能总医院,交通设施服务;公交车站;公交车站相关,150700,23路,福建省,福州市,鼓楼区,119.277587,26.086327,119.27281086803485,26.0894612026752,727321.8680934431,2887574.6618653135,True,True,L0_006_004;L0_006_005,2;3,2,福能总医院_01602,False
BV11394340,王庄公交总站(公交站),王庄公交总站,交通设施服务;公交车站;公交车站相关,150700,173路;23路;315路;351路;81路;97路;地铁接驳18号专线(敬老线路);地铁接驳23号专线,福建省,福州市,晋安区,119.32638,26.072831,119.32152627158018,26.07587882443622,732222.7367179813,2886155.7047530073,True,True,L0_008_004,1,1,王庄公交总站_01603,False
BV11397890,雷凯洛(公交站),雷凯洛,交通设施服务;公交车站;公交车站相关,150700,602路,福建省,福州市,闽侯县,119.159957,26.156905,119.1550570069387,26.159983168314586,715411.3785916287,2895187.768610607,True,True,L0_001_007;L0_002_007,2,2,雷凯洛_01604,False
BV11399081,凤池村(公交站),凤池村,交通设施服务;公交车站;公交车站相关,150700,84路,福建省,福州市,晋安区,119.268021,26.131888,119.26324936884113,26.135059938879863,726277.3550579317,2892610.2808944588,False,True,L0_005_006;L0_006_006,1,2,凤池村_01605,False
BV11401874,甘洪路口(公交站),甘洪路口,交通设施服务;公交车站;公交车站相关,150700,189路快线;538路;762路;766路区间;闽侯906路,福建省,福州市,闽侯县,119.215843,26.116613,119.21105229984735,26.119760428017933,721085.9515639865,2890825.319234034,True,True,L0_004_006,1,1,甘洪路口_01606,False
BV11402654,下湾(公交站),下湾,交通设施服务;公交车站;公交车站相关,150700,511路,福建省,福州市,闽侯县,119.110247,26.144696,119.10527738486448,26.147701756016232,710456.2481775569,2893745.4654048285,False,False,L0_000_007,1,1,下湾_01607,False
BV11402655,竹岐供销社(公交站),竹岐供销社,交通设施服务;公交车站;公交车站相关,150700,511路,福建省,福州市,闽侯县,119.106955,26.146891,119.1019837445463,26.14989668191826,710122.9714386256,2893983.3141668113,False,False,L0_000_007,1,1,竹岐供销社_01608,False
BV11402657,上湾(公交站),上湾,交通设施服务;公交车站;公交车站相关,150700,511路,福建省,福州市,闽侯县,119.10454,26.148124,119.09956789098001,26.15112967405411,709879.1989123288,2894116.014282579,False,False,L0_000_007,1,1,上湾_01609,False
BV11409042,福建博物院(公交站),福建博物院,交通设施服务;公交车站;公交车站相关,150700,132路;158路;23路;301路;308路;88路,福建省,福州市,鼓楼区,119.284413,26.094051,119.27962868442665,26.097182690294915,727989.0143226113,2888442.1206844244,True,True,L0_006_005,1,1,福建博物院_01610,False
BV11409043,熊猫世界(公交站),熊猫世界,交通设施服务;公交车站;公交车站相关,150700,132路;158路;23路;301路;88路,福建省,福州市,鼓楼区,119.285015,26.089514,119.28023028116833,26.09264196192378,728058.0123087644,2887940.0653024884,True,True,L0_006_005,1,1,熊猫世界_01611,False
BV11411302,天后宫(公交站),天后宫,交通设施服务;公交车站;公交车站相关,150700,530路,福建省,福州市,马尾区,119.450811,25.991588,119.4459481604334,25.99453774248727,744842.2245817245,2877370.3902917327,True,True,L0_012_001,1,1,天后宫_01612,False
BV11411303,海潮寺(公交站),海潮寺,交通设施服务;公交车站;公交车站相关,150700,530路,福建省,福州市,马尾区,119.443745,25.99504,119.43886429432989,25.997978379131713,744125.7381278814,2877738.371491023,True,True,L0_012_001,1,1,海潮寺_01613,False
BV11411304,沿山路联安路口(公交站),沿山路联安路口,交通设施服务;公交车站;公交车站相关,150700,530路,福建省,福州市,马尾区,119.45209,25.987463,119.44723088233893,25.990412606425366,744979.236386052,2876915.7049891357,True,True,L0_012_001,1,1,沿山路联安路口_01614,False
BV11411305,共和里(公交站),共和里,交通设施服务;公交车站;公交车站相关,150700,530路,福建省,福州市,马尾区,119.445794,25.992699,119.44091835543509,25.995639566965494,744336.2651449966,2877483.0588947088,True,True,L0_012_001,1,1,共和里_01615,False
BV11411306,天马山公园(公交站),天马山公园,交通设施服务;公交车站;公交车站相关,150700,179路;532路,福建省,福州市,马尾区,119.452856,26.002839,119.44799779494318,26.00580072518481,745024.0833542323,2878622.244680639,True,True,L0_012_001,1,1,天马山公园_01616,False
BV11411307,朏山路西(公交站),朏山路西,交通设施服务;公交车站;公交车站相关,150700,179路;530路;532路,福建省,福州市,马尾区,119.44526,25.999646,119.44038253903126,26.002590303166073,744268.2209639847,2878252.239503503,True,True,L0_012_001,1,1,朏山路西_01617,False
BV11415517,双安城(公交站),双安城,交通设施服务;公交车站;公交车站相关,150700,132路;158路;23路;301路;308路;88路,福建省,福州市,鼓楼区,119.285326,26.091987,119.28054070742706,26.095116206709413,728084.2677868165,2888214.75382195,True,True,L0_006_005,1,1,双安城_01618,False
BV11417584,胪雷地铁口(公交站),胪雷地铁口,交通设施服务;公交车站;公交车站相关,150700,763路快线;地铁接驳21号专线;地铁接驳27号专线,福建省,福州市,仓山区,119.379235,25.984891,119.37430621836604,25.987795357828976,737681.7743194608,2876490.9752079374,True,True,L0_010_000;L0_010_001,1,2,胪雷地铁口_01619,False
BV11419187,文林路(公交站),文林路,交通设施服务;公交车站;公交车站相关,150700,23路,福建省,福州市,鼓楼区,119.278999,26.083854,119.2742216079054,26.0869851121908,727467.8044448963,2887302.7780687073,True,True,L0_006_004,2,1,文林路_01620,False
BV11421895,高安(公交站),高安,交通设施服务;公交车站;公交车站相关,150700,长乐614路;长乐619路,福建省,福州市,长乐区,119.503273,26.017687,119.49858586815378,26.020796761697895,750057.6936466362,2880379.876766408,False,False,L0_014_002,1,1,高安_01621,False
BV11421896,后安(公交站),后安,交通设施服务;公交车站;公交车站相关,150700,长乐614路;长乐619路,福建省,福州市,长乐区,119.502692,26.01301,119.49800303309256,26.016114831013297,750009.26918473,2879859.9589466057,False,False,L0_014_002,1,1,后安_01622,False
BV11421898,五竹(公交站),五竹,交通设施服务;公交车站;公交车站相关,150700,长乐614路;长乐619路,福建省,福州市,长乐区,119.507965,25.9921,119.50329734816223,25.99520640910609,750583.7639448651,2877553.265657146,False,False,L0_014_001,1,1,五竹_01623,False
BV11421900,长洋(公交站),长洋,交通设施服务;公交车站;公交车站相关,150700,长乐614路;长乐619路,福建省,福州市,长乐区,119.508116,25.988056,119.50344921145914,25.9911601013824,750607.5631420725,2877105.18916042,False,False,L0_014_001,1,1,长洋_01624,False
BV11423167,洋屿琴江(公交站),洋屿琴江,交通设施服务;公交车站;公交车站相关,150700,长乐614路,福建省,福州市,长乐区,119.50061,26.00215,119.49591401859655,26.005241160793407,749823.1436841183,2878651.058045231,False,False,L0_014_001,1,1,洋屿琴江_01625,False
BV11423168,洋屿(公交站),洋屿,交通设施服务;公交车站;公交车站相关,150700,长乐614路,福建省,福州市,长乐区,119.502251,26.001542,119.49756122740209,26.004637691615304,749989.3610724991,2878587.341603917,False,False,L0_014_001,1,1,洋屿_01626,False
BV11426239,劳动者公园(公交站),劳动者公园,交通设施服务;公交车站;公交车站相关,150700,45路,福建省,福州市,仓山区,119.267176,26.020543,119.26241322623915,26.023641660429238,726408.139268081,2880263.8758396353,True,True,L0_005_002;L0_006_002,2,2,劳动者公园_01627,False
BV11426240,福大自动化(公交站),福大自动化,交通设施服务;公交车站;公交车站相关,150700,45路,福建省,福州市,仓山区,119.269075,26.022069,119.2643108731407,26.025167398069872,726595.1723463344,2880436.21810364,True,True,L0_006_002,2,1,福大自动化_01628,False
BV11426241,后巷路(公交站),后巷路,交通设施服务;公交车站;公交车站相关,150700,175路;47路,福建省,福州市,仓山区,119.273713,26.02663,119.26894493587669,26.029727790745333,727050.2795840601,2880949.5562715656,True,True,L0_006_002,1,1,后巷路_01629,False
BV11428690,宏盛中心(公交站),宏盛中心,交通设施服务;公交车站;公交车站相关,150700,750路;922路,福建省,福州市,闽侯县,119.217402,26.033288,119.21261962759344,26.036381872233587,721399.6227523105,2881589.9824333447,False,False,L0_004_002,1,1,宏盛中心_01630,False
BV11428767,凤翔商务公馆(公交站),凤翔商务公馆,交通设施服务;公交车站;公交车站相关,150700,189路快线;538路;762路;766路;766路区间;闽侯906路,福建省,福州市,闽侯县,119.205489,26.124879,119.20068193729271,26.128017942875182,720033.2099581067,2891722.628690318,True,True,L0_003_006,1,1,凤翔商务公馆_01631,False
BV11430035,东岭路(公交站),东岭路,交通设施服务;公交车站;公交车站相关,150700,602路;606路;766路,福建省,福州市,闽侯县,119.162819,26.157017,119.1579248462743,26.1601005244021,715697.9043839255,2895205.5314176683,True,True,L0_002_007,1,1,东岭路_01632,False
BV11430036,鑫峰服装公司(公交站),鑫峰服装公司,交通设施服务;公交车站;公交车站相关,150700,606路;607路,福建省,福州市,闽侯县,119.185877,26.155352,119.18103095950168,26.15847762892692,718011.2051550196,2895064.3078132262,True,True,L0_002_007;L0_003_007,1;2,2,鑫峰服装公司_01633,False
BV11432551,学园路(公交站),学园路,交通设施服务;公交车站;公交车站相关,150700,750路;922路,福建省,福州市,闽侯县,119.222483,26.022639,119.2177076751833,26.025731057814195,721928.9566538985,2880418.5668401937,False,False,L0_004_002,1,1,学园路_01634,False
BV11432878,魁岐东路(公交站),魁岐东路,交通设施服务;公交车站;公交车站相关,150700,M3路,福建省,福州市,马尾区,119.408397,26.021984,119.40346182886974,26.02490335964788,740525.8026986297,2880656.0695167487,True,True,L0_011_002,1,1,魁岐东路_01635,False
BV11442084,福马路魁岐(公交站),福马路魁岐,交通设施服务;公交车站;公交车站相关,150700,131路;178路;36路;529路;73路;M3路,福建省,福州市,马尾区,119.393295,26.02789,119.38835620226912,26.030814284220053,739001.5799928673,2881283.2596941865,True,True,L0_010_002,1,1,福马路魁岐_01636,False
BV11445176,水头(公交站),水头,交通设施服务;公交车站;公交车站相关,150700,121路(敬老线路);133路;332路;K1路,福建省,福州市,晋安区,119.320274,26.106155,119.3154295552843,26.109236416364517,731546.9454697772,2889840.900301165,True,True,L0_007_005,3,1,水头_01637,False
BV11445177,茶园(公交站),茶园,交通设施服务;公交车站;公交车站相关,150700,18路;20路夜间区间车;308路;51路(敬老线路),福建省,福州市,晋安区,119.313742,26.111043,119.30890958090544,26.11413976016694,730885.0775126601,2890372.6054390166,True,True,L0_007_005;L0_007_006,2;3,2,茶园_01638,False
BV11447036,三叉路(公交站),三叉路,交通设施服务;公交车站;公交车站相关,150700,鼓岭旅游度假区公交专线,福建省,福州市,晋安区,119.397026,26.09271,119.39208199372152,26.095676557370023,739242.6408906428,2888477.112743335,False,False,L0_010_005,1,1,三叉路_01639,False
BV11447059,物联网产业园南(公交站),物联网产业园南,交通设施服务;公交车站;公交车站相关,150700,M3路,福建省,福州市,马尾区,119.411927,26.021484,119.40699426474414,26.024404259918494,740880.4589396664,2880607.2844277504,True,True,L0_011_002,1,1,物联网产业园南_01640,False
BV11448630,海峡冻品批发市场(公交站),海峡冻品批发市场,交通设施服务;公交车站;公交车站相关,150700,206路快线,福建省,福州市,闽侯县,119.285807,25.962521,119.2810307823577,25.96556210882551,728384.2199881357,2873861.214061683,False,False,L0_006_000,1,1,海峡冻品批发市场_01641,False
BV11450229,物联网产业园北(公交站),物联网产业园北,交通设施服务;公交车站;公交车站相关,150700,M3路;M5路,福建省,福州市,马尾区,119.412855,26.022916,119.40792289203004,26.025837651896722,740970.4949422589,2880767.8258275734,True,True,L0_011_002,1,1,物联网产业园北_01642,False
BV11451261,闽运汽车北站(1站台)(公交站),闽运汽车北站(1站台),交通设施服务;公交车站;公交车站相关,150700,133路,福建省,福州市,晋安区,119.317881,26.109562,119.31304087845258,26.112650132734434,731301.2694783765,2890214.8938895655,True,True,L0_007_005;L0_007_006,3,2,闽运汽车北站(1站台)_01643,False
BV11454595,淮安公交总站(公交站),淮安公交总站,交通设施服务;公交车站;公交车站相关,150700,191路;193路;22路;312路;329路;75路(敬老线路);77路;85路,福建省,福州市,仓山区,119.2323,26.089701,119.22752915192135,26.09284610697418,722785.0446988457,2887871.4119936326,True,True,L0_004_005,1,1,淮安公交总站_01644,False
BV11457207,金山正祥(公交站),金山正祥,交通设施服务;公交车站;公交车站相关,150700,空港快线阿弥陀佛大饭店专线,福建省,福州市,仓山区,119.266988,26.033051,119.26222440820335,26.03615827100212,726365.195758854,2881650.35855214,True,True,L0_005_002;L0_006_002,2;3,2,金山正祥_01645,False
BV11470315,福建海事局(福机)(公交站),福建海事局(福机),交通设施服务;公交车站;公交车站相关,150700,18路;50路,福建省,福州市,台江区,119.289672,26.056912,119.28488360380244,26.060012181781943,728586.9773075061,2884332.8712417735,True,True,L0_006_003,2,1,福建海事局(福机)_01646,False
BV11472079,省妇幼保健院(公交站),省妇幼保健院,交通设施服务;公交车站;公交车站相关,150700,356路;通勤快线12路,福建省,福州市,鼓楼区,119.298672,26.078236,119.29386848961157,26.08133711801699,729444.5546382373,2886711.4584814557,True,True,L0_007_004,2,1,省妇幼保健院_01647,False
BV11472080,省儿童医院(公交站),省儿童医院,交通设施服务;公交车站;公交车站相关,150700,332路;356路;80路;86路,福建省,福州市,晋安区,119.360994,26.095195,119.35607735007812,26.098196108542574,735635.3426150117,2888690.5928257555,True,True,L0_009_005,1,1,省儿童医院_01648,False
BV11474208,浦江(公交站),浦江,交通设施服务;公交车站;公交车站相关,150700,125路;128路;315路;45路;47路,福建省,福州市,仓山区,119.26093,26.027791,119.25616977365301,26.030897937454448,725769.2343050077,2881057.0329519324,True,True,L0_005_002,1,1,浦江_01649,False
BV11474209,红江路(公交站),红江路,交通设施服务;公交车站;公交车站相关,150700,125路;128路;315路;45路;47路,福建省,福州市,仓山区,119.262287,26.024505,119.25752647851634,26.027609099586225,725911.3436906822,2880694.9871900617,True,True,L0_005_002,1,1,红江路_01650,False
BV11474275,雪人股份(公交站),雪人股份,交通设施服务;公交车站;公交车站相关,150700,长乐635路,福建省,福州市,长乐区,119.505918,25.984172,119.5012432744773,25.987266870991494,750394.9089154883,2876669.553394422,False,False,L0_014_001,1,1,雪人股份_01651,False
BV11474277,清凉寺(公交站),清凉寺,交通设施服务;公交车站;公交车站相关,150700,长乐635路,福建省,福州市,长乐区,119.502378,25.984705,119.49768995275508,25.987789590220547,750037.9453630706,2876720.6687886566,False,False,L0_014_001,1,1,清凉寺_01652,False
BV11474932,地铁安平站(公交站),地铁安平站,交通设施服务;公交车站;公交车站相关,150700,381路;M2路,福建省,福州市,仓山区,119.401236,25.992206,119.3963001789576,25.99510427089164,739869.4374212599,2877341.031217548,True,True,L0_010_001,1,1,地铁安平站_01653,False
BV11474933,梁厝历史文化街(公交站),梁厝历史文化街,交通设施服务;公交车站;公交车站相关,150700,381路;67路;M2路,福建省,福州市,仓山区,119.414629,25.995947,119.40970047595809,25.998851197770097,741203.6368812206,2877780.888051037,True,True,L0_011_001,1,1,梁厝历史文化街_01654,False
BV11474935,地铁梁厝站(公交站),地铁梁厝站,交通设施服务;公交车站;公交车站相关,150700,67路,福建省,福州市,仓山区,119.415265,25.995081,119.41033712992063,25.997984967708128,741269.1583167452,2877686.0820806087,True,True,L0_011_001,1,1,地铁梁厝站_01655,False
BV11475192,闽侯青岐公交总站(公交站),闽侯青岐公交总站,交通设施服务;公交车站;公交车站相关,150700,185路快线;189路快线;32路;38路;716路;高峰快线3路,福建省,福州市,闽侯县,119.109735,26.154687,119.10476435912379,26.157698772051734,710387.007060374,2894852.224274485,True,True,L0_000_007,1,1,闽侯青岐公交总站_01656,False
BV11480714,旗下南路(公交站),旗下南路,交通设施服务;公交车站;公交车站相关,150700,32路,福建省,福州市,闽侯县,119.128813,26.149819,119.12386002851751,26.152843954429844,712305.0914643044,2894345.4192785486,True,True,L0_000_007,1,1,旗下南路_01657,False
BV11483198,新筑社区(公交站),新筑社区,交通设施服务;公交车站;公交车站相关,150700,(停运)317路;(停运)夜班2号线;125路;157路;171路(敬老线路);212路快线;26路;321路;327路;329路;336路;337路;537路;82路;89路;樟13路;通勤快线23,福建省,福州市,仓山区,119.27073,26.033395,119.26596383621414,26.03649984656921,726738.8378647459,2881694.7000565184,True,True,L0_006_002,2,1,新筑社区_01658,False
BV11484543,白水塘(公交站),白水塘,交通设施服务;公交车站;公交车站相关,150700,338路;74路(敬老线路),福建省,福州市,鼓楼区,119.287222,26.111819,119.28243278808284,26.114958770396274,728235.0046853377,2890416.6177162644,True,True,L0_006_006,1,1,白水塘_01659,False
BV11484797,福州大学软件园校区(公交站),福州大学软件园校区,交通设施服务;公交车站;公交车站相关,150700,193路;213路快线;49路;80路;地铁接驳28号专线;通勤快线11路;通勤快线16路;通勤快线24路;通勤快线2路;通勤快线4路,福建省,福州市,鼓楼区,119.262088,26.107973,119.25732132813128,26.11113291271005,725730.4983914647,2889948.8928786456,True,True,L0_005_005,1,1,福州大学软件园校区_01660,False
BV11484799,软件园C区(公交站),软件园C区,交通设施服务;公交车站;公交车站相关,150700,193路;49路;80路;地铁接驳28号专线;通勤快线11路;通勤快线16路;通勤快线24路;通勤快线2路,福建省,福州市,闽侯县,119.256264,26.103842,119.25149938894974,26.10700129600809,725156.0442214275,2889481.0272140545,True,True,L0_005_005,1,1,软件园C区_01661,False
BV11484800,软件园鲲鹏大厦(公交站),软件园鲲鹏大厦,交通设施服务;公交车站;公交车站相关,150700,14路;158路;193路;213路快线;49路;66路;80路;地铁接驳28号专线;通勤快线11路;通勤快线16路;通勤快线24路;通勤快线2路;通勤快线3路;通勤快线4路;通勤快线7路,福建省,福州市,闽侯县,119.249038,26.102547,119.2442737438414,26.105706250648264,724435.7061977687,2889325.053661977,True,True,L0_005_005,1,1,软件园鲲鹏大厦_01662,False
BV11484801,钱塘小学软件园教学点(公交站),钱塘小学软件园教学点,交通设施服务;公交车站;公交车站相关,150700,193路;213路快线;49路;80路;地铁接驳28号专线;通勤快线11路;通勤快线16路;通勤快线24路;通勤快线2路;通勤快线4路,福建省,福州市,闽侯县,119.253868,26.103659,119.24910372471571,26.10681866153321,724916.7450544847,2889456.647674073,True,True,L0_005_005,1,1,钱塘小学软件园教学点_01663,False
BV11484802,软件园创客谷(公交站),软件园创客谷,交通设施服务;公交车站;公交车站相关,150700,193路;49路;80路;地铁接驳28号专线;通勤快线11路;通勤快线16路;通勤快线24路;通勤快线2路;通勤快线3路;通勤快线7路,福建省,福州市,闽侯县,119.259765,26.104758,119.25499943089096,26.107916796694933,725504.4116143663,2889588.5254009604,True,True,L0_005_005,1,1,软件园创客谷_01664,False
BV11487179,市军休中心(公交站),市军休中心,交通设施服务;公交车站;公交车站相关,150700,地铁接驳1号专线,福建省,福州市,仓山区,119.245495,26.062044,119.24073311522405,26.065176081305076,724158.7808622704,2884828.317055654,True,True,L0_005_003;L0_005_004,2;4,2,市军休中心_01665,False
BV11487180,市交通运输局西门(公交站),市交通运输局西门,交通设施服务;公交车站;公交车站相关,150700,172路;地铁接驳1号专线,福建省,福州市,仓山区,119.248863,26.051363,119.24410254644016,26.054488233530947,724516.3451023673,2883649.935585226,True,True,L0_005_003,1,1,市交通运输局西门_01666,False
BV11488005,下洋村(公交站),下洋村,交通设施服务;公交车站;公交车站相关,150700,35路(敬老线路);地铁接驳24号专线,福建省,福州市,仓山区,119.422743,25.975241,119.41782510843517,25.978137038296953,742059.6535810241,2875500.6950609605,False,True,L0_011_000,1,1,下洋村_01667,False
BV11488006,清富新城一区(公交站),清富新城一区,交通设施服务;公交车站;公交车站相关,150700,地铁接驳24号专线,福建省,福州市,仓山区,119.41253,25.97094,119.40760158488976,25.973826074474772,741044.5513687753,2875004.125584362,True,True,L0_011_000,1,1,清富新城一区_01668,False
BV11488740,软件园东门(公交站),软件园东门,交通设施服务;公交车站;公交车站相关,150700,105路;107路;200路;311路;49路;80路;8路;通勤快线11路,福建省,福州市,鼓楼区,119.270877,26.112834,119.26610478645469,26.115991581986172,726599.7433514458,2890502.50040011,True,True,L0_006_006,1,1,软件园东门_01669,False
BV11489157,潘墩新城(二区)(公交站),潘墩新城(二区),交通设施服务;公交车站;公交车站相关,150700,205路,福建省,福州市,仓山区,119.363604,26.018914,119.35868952331136,26.021860151650316,736049.7373510285,2880237.100566026,True,True,L0_009_002,1,1,潘墩新城(二区)_01670,False
BV11489158,仓山教师进修附二小(公交站),仓山教师进修附二小,交通设施服务;公交车站;公交车站相关,150700,(停运)通学专线1路;352路(敬老线路),福建省,福州市,仓山区,119.25549,26.020356,119.250731751274,26.023459632516552,725239.1048195472,2880223.4905482526,True,True,L0_005_002,1,1,仓山教师进修附二小_01671,False
BV11489882,花溪南路浦上大道口(公交站),花溪南路浦上大道口,交通设施服务;公交车站;公交车站相关,150700,(停运)通学专线1路;352路(敬老线路),福建省,福州市,仓山区,119.250052,26.027786,119.24529341793445,26.03089530634803,724680.5239614451,2881037.962813687,True,True,L0_005_002,1,1,花溪南路浦上大道口_01672,False
BV11491439,郑和广场(麻竹坑)(公交站),郑和广场(麻竹坑),交通设施服务;公交车站;公交车站相关,150700,长乐614路;长乐619路,福建省,福州市,长乐区,119.510755,26.024926,119.5060953211223,26.028063065962854,750794.071703278,2881199.4678995926,False,False,L0_014_002,1,1,郑和广场(麻竹坑)_01673,False
BV11492589,霞洲路(公交站),霞洲路,交通设施服务;公交车站;公交车站相关,150700,205路;353路,福建省,福州市,仓山区,119.366133,26.019219,119.36121518581182,26.02216184419733,736301.9810447748,2880275.1004191297,True,True,L0_009_002,1,1,霞洲路_01674,False
BV11493474,行政服务中心(公交站),行政服务中心,交通设施服务;公交车站;公交车站相关,150700,185路快线,福建省,福州市,闽侯县,119.144019,26.137148,119.1390901891435,26.140186207562838,713851.0443929815,2892968.0058606286,True,True,L0_001_006;L0_001_007,1;2,2,行政服务中心_01675,False
BV11493475,荔园(公交站),荔园,交通设施服务;公交车站;公交车站相关,150700,185路快线,福建省,福州市,闽侯县,119.17596,26.11298,119.17109663553012,26.11606023368317,717096.3853223592,2890348.0421137596,False,True,L0_002_005;L0_002_006,1,2,荔园_01676,False
