mode,operator,official_route_id,official_route_sequence,route_name,adult_octopus_fare_hkd,source_record_last_update,source_id
gmb,GMB,2005451,1,101M,10.9,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2005452,1,101M,10.9,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2005453,1,101M,10.9,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2005484,1,20B,8.3,2026-05-30,td_gmb_route_fares_20260720
gmb,GMB,2005517,1,81,6.4,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2005517,2,81,6.4,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2005550,1,81,6.4,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2005550,2,81,6.4,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2005551,1,81M,4.4,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2005551,2,81M,4.4,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2005583,1,82,6.4,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2005583,2,82,6.4,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2005616,1,82M,5.0,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2005616,2,82M,5.0,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2005649,1,90P,6.0,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2005649,2,90P,6.0,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2005650,1,90A,6.0,2026-06-03,td_gmb_route_fares_20260720
gmb,GMB,2005650,2,90A,6.0,2026-06-03,td_gmb_route_fares_20260720
gmb,GMB,2005651,1,91A,6.8,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2005651,2,91A,6.8,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2005682,1,91A,6.8,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2005682,2,91A,6.8,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2005683,1,91,7.5,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2005683,2,91,7.5,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2005684,1,33M,4.3,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2005685,1,33,6.1,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2005685,2,33,6.1,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2005686,1,41M,5.4,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2005687,1,41A,5.4,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2005688,1,32A,4.3,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2005689,1,32,6.1,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2005689,2,32,6.1,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2005690,1,42,7.6,2026-03-31,td_gmb_route_fares_20260720
gmb,GMB,2005690,2,42,7.6,2026-03-31,td_gmb_route_fares_20260720
gmb,GMB,2005715,1,46,5.4,2026-03-31,td_gmb_route_fares_20260720
gmb,GMB,2005748,1,46X,5.4,2026-03-31,td_gmb_route_fares_20260720
gmb,GMB,2005749,1,46A,5.4,2026-03-31,td_gmb_route_fares_20260720
gmb,GMB,2005782,1,22A,6.6,2026-07-01,td_gmb_route_fares_20260720
gmb,GMB,2005783,1,22A,6.6,2026-07-01,td_gmb_route_fares_20260720
gmb,GMB,2005814,1,35,4.8,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2005814,2,35,4.8,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2005847,1,411,10.3,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2005880,1,72,7.5,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2005880,2,72,7.5,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2005913,1,36A,4.4,2025-10-01,td_gmb_route_fares_20260720
gmb,GMB,2005914,1,36A,4.4,2025-10-01,td_gmb_route_fares_20260720
gmb,GMB,2005946,1,34M,4.4,2025-05-19,td_gmb_route_fares_20260720
gmb,GMB,2005947,1,34S,4.4,2026-06-06,td_gmb_route_fares_20260720
gmb,GMB,2005949,1,34S,4.4,2026-06-06,td_gmb_route_fares_20260720
gmb,GMB,2005979,1,88D,5.8,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2005979,2,88D,5.8,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006012,1,60,6.1,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2006045,1,25A,6.9,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006045,2,25A,6.9,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006078,1,25B,7.9,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2006078,2,25B,7.9,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2006079,1,25M,6.9,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2006079,2,25M,6.9,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2006111,1,25M,6.9,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006112,1,25MS,5.6,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006244,1,64A,4.1,2025-06-01,td_gmb_route_fares_20260720
gmb,GMB,2006276,1,3,7.5,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2006276,2,3,7.5,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2006277,1,59K,9.9,2025-12-09,td_gmb_route_fares_20260720
gmb,GMB,2006277,2,59K,9.9,2025-12-09,td_gmb_route_fares_20260720
gmb,GMB,2006279,1,59K,9.1,2025-12-09,td_gmb_route_fares_20260720
gmb,GMB,2006279,2,59K,9.1,2025-12-09,td_gmb_route_fares_20260720
gmb,GMB,2006281,1,59K,9.1,2025-12-09,td_gmb_route_fares_20260720
gmb,GMB,2006281,2,59K,9.1,2025-12-09,td_gmb_route_fares_20260720
gmb,GMB,2006283,1,3,7.5,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2006309,1,8,8.0,2026-07-02,td_gmb_route_fares_20260720
gmb,GMB,2006309,2,8,8.0,2026-07-02,td_gmb_route_fares_20260720
gmb,GMB,2006312,1,8,8.0,2026-07-02,td_gmb_route_fares_20260720
gmb,GMB,2006312,2,8,8.0,2026-07-02,td_gmb_route_fares_20260720
gmb,GMB,2006314,1,8,8.0,2026-07-02,td_gmb_route_fares_20260720
gmb,GMB,2006315,1,8S,8.0,2026-07-02,td_gmb_route_fares_20260720
gmb,GMB,2006315,2,8S,8.0,2026-07-02,td_gmb_route_fares_20260720
gmb,GMB,2006317,1,8S,8.0,2026-07-02,td_gmb_route_fares_20260720
gmb,GMB,2006318,1,8M,5.5,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2006318,2,8M,5.5,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2006342,1,52A,4.2,2025-09-29,td_gmb_route_fares_20260720
gmb,GMB,2006342,2,52A,4.2,2025-09-29,td_gmb_route_fares_20260720
gmb,GMB,2006343,1,52A,4.2,2025-09-29,td_gmb_route_fares_20260720
gmb,GMB,2006375,1,52K,7.1,2025-09-29,td_gmb_route_fares_20260720
gmb,GMB,2006375,2,52K,7.1,2025-09-29,td_gmb_route_fares_20260720
gmb,GMB,2006408,1,1,11.8,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006408,2,1,11.8,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006441,1,1A,5.7,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006474,1,2,7.5,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006475,1,2,7.5,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006476,1,28,11.5,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006476,2,28,11.5,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006507,1,28,11.5,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006508,1,28S,11.5,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006509,1,28M,8.5,2026-06-18,td_gmb_route_fares_20260720
gmb,GMB,2006510,1,3,7.6,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006510,2,3,7.6,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006511,1,3,7.6,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006540,1,3A,7.6,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006540,2,3A,7.6,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006541,1,3A,7.6,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006542,1,52K,8.0,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006542,2,52K,8.0,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006543,1,52K,6.7,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006543,2,52K,6.7,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006573,1,52B,7.1,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006573,2,52B,7.1,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006574,1,31,5.9,2026-02-11,td_gmb_route_fares_20260720
gmb,GMB,2006575,1,31,5.9,2026-02-11,td_gmb_route_fares_20260720
gmb,GMB,2006576,1,31A,5.9,2026-02-11,td_gmb_route_fares_20260720
gmb,GMB,2006577,1,32,6.4,2026-02-11,td_gmb_route_fares_20260720
gmb,GMB,2006577,2,32,6.4,2026-02-11,td_gmb_route_fares_20260720
gmb,GMB,2006606,1,105,12.4,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2006606,2,105,12.4,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2006609,1,15,5.7,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2006609,2,15,5.7,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2006610,1,15,5.2,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2006611,1,15A,5.7,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2006611,2,15A,5.7,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2006612,1,15A,0.0,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2006612,2,15A,0.0,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2006639,1,15M,5.6,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2006639,2,15M,5.6,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2006640,1,15M,5.1,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2006641,1,16,11.4,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2006641,2,16,11.4,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2006672,1,16,10.4,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2006672,2,16,10.4,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2006673,1,17,8.2,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2006673,2,17,8.2,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2006674,1,17A,4.9,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2006674,2,17A,4.9,2026-04-30,td_gmb_route_fares_20260720
gmb,GMB,2006675,1,17M,4.9,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2006675,2,17M,4.9,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2006676,1,17M,4.5,2025-08-18,td_gmb_route_fares_20260720
gmb,GMB,2006677,1,17M,5.9,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2006678,1,87,5.7,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2006678,2,87,5.7,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2006679,1,17M,5.9,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2006680,1,87A,7.0,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006680,2,87A,7.0,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006681,1,87M,6.3,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006681,2,87M,6.3,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2006705,1,87K,5.7,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2006705,2,87K,5.7,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2006706,1,10,14.0,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006706,2,10,14.0,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006738,1,31,12.4,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006738,2,31,12.4,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006739,1,10P,14.0,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006739,2,10P,14.0,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006772,1,N31,17.7,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006772,2,N31,17.7,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2006837,1,406,10.1,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2006870,1,407,11.5,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2006870,2,407,11.5,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2006903,1,407,11.5,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2006904,1,407A,6.6,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2006904,2,407A,6.6,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2006906,1,407B,8.1,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2006907,1,407B,8.1,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2006936,1,69,9.8,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2006936,2,69,9.8,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2006969,1,76A,7.2,2026-06-19,td_gmb_route_fares_20260720
gmb,GMB,2007002,1,76B,7.2,2026-06-19,td_gmb_route_fares_20260720
gmb,GMB,2007002,2,76B,7.2,2026-06-19,td_gmb_route_fares_20260720
gmb,GMB,2007035,1,69,9.8,2026-06-06,td_gmb_route_fares_20260720
gmb,GMB,2007068,1,69A,10.6,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2007068,2,69A,10.6,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2007134,1,103,11.1,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2007134,2,103,11.1,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2007168,1,69A,10.6,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2007169,1,69,6.0,2026-07-01,td_gmb_route_fares_20260720
gmb,GMB,2007169,2,69,6.0,2026-07-01,td_gmb_route_fares_20260720
gmb,GMB,2007200,1,104,8.8,2026-07-01,td_gmb_route_fares_20260720
gmb,GMB,2007201,1,103M,9.9,2026-05-05,td_gmb_route_fares_20260720
gmb,GMB,2007201,2,103M,9.9,2026-05-05,td_gmb_route_fares_20260720
gmb,GMB,2007233,1,46,8.3,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2007233,2,46,8.3,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2007234,1,46,8.3,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2007266,1,99,4.5,2026-04-25,td_gmb_route_fares_20260720
gmb,GMB,2007266,2,99,4.5,2026-04-25,td_gmb_route_fares_20260720
gmb,GMB,2007267,1,48,7.8,2026-07-02,td_gmb_route_fares_20260720
gmb,GMB,2007299,1,49,8.2,2026-05-18,td_gmb_route_fares_20260720
gmb,GMB,2007300,1,49M,5.4,2026-05-18,td_gmb_route_fares_20260720
gmb,GMB,2007332,1,48,7.8,2026-07-01,td_gmb_route_fares_20260720
gmb,GMB,2007365,1,112M,5.5,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2007365,2,112M,5.5,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2007366,1,112A,4.1,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2007366,2,112A,4.1,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2007367,1,112S,7.0,2026-05-05,td_gmb_route_fares_20260720
gmb,GMB,2007367,2,112S,7.0,2026-05-05,td_gmb_route_fares_20260720
gmb,GMB,2007368,1,113,6.5,2026-05-05,td_gmb_route_fares_20260720
gmb,GMB,2007398,1,75,11.0,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2007398,2,75,11.0,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2007431,1,75,8.7,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2007431,2,75,8.7,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2007432,1,54A,4.2,2025-09-29,td_gmb_route_fares_20260720
gmb,GMB,2007432,2,54A,4.2,2025-09-29,td_gmb_route_fares_20260720
gmb,GMB,2007433,1,66S,14.0,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2007433,2,66S,14.0,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2007434,1,54A,4.2,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2007435,1,54K,6.2,2025-09-29,td_gmb_route_fares_20260720
gmb,GMB,2007436,1,75,8.7,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2007437,1,75,6.6,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2007437,2,75,6.6,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2007438,1,618,15.1,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2007438,2,618,15.1,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2007464,1,76,8.0,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2007464,2,76,8.0,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2007498,1,27,3.8,2026-01-07,td_gmb_route_fares_20260720
gmb,GMB,2007498,2,27,3.8,2026-01-07,td_gmb_route_fares_20260720
gmb,GMB,2007499,1,29,3.9,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2007500,1,51M,4.0,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2007501,1,27A,4.0,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2007502,1,N27,6.0,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2007530,1,29A,5.5,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2007530,2,29A,5.5,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2007532,1,39,7.8,2026-06-27,td_gmb_route_fares_20260720
gmb,GMB,2007532,2,39,7.8,2026-06-27,td_gmb_route_fares_20260720
gmb,GMB,2007533,1,39A,7.8,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2007563,1,39,7.8,2026-06-27,td_gmb_route_fares_20260720
gmb,GMB,2007563,2,39,7.8,2026-06-27,td_gmb_route_fares_20260720
gmb,GMB,2007596,1,10M,7.6,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2007596,2,10M,7.6,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2007629,1,13,6.8,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2007629,2,13,6.8,2026-06-29,td_gmb_route_fares_20260720
gmb,GMB,2007630,1,79S,14.6,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2007630,2,79S,14.6,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2007761,1,811,8.3,2026-05-28,td_gmb_route_fares_20260720
gmb,GMB,2007761,2,811,8.3,2026-05-28,td_gmb_route_fares_20260720
gmb,GMB,2007762,1,68K,6.4,2025-12-25,td_gmb_route_fares_20260720
gmb,GMB,2007762,2,68K,6.4,2025-12-25,td_gmb_route_fares_20260720
gmb,GMB,2007763,1,811A,10.2,2026-05-28,td_gmb_route_fares_20260720
gmb,GMB,2007763,2,811A,10.2,2026-05-28,td_gmb_route_fares_20260720
gmb,GMB,2007764,1,68S,4.3,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2007764,2,68S,4.3,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2007765,1,68K,4.3,2025-12-25,td_gmb_route_fares_20260720
gmb,GMB,2007765,2,68K,4.3,2025-12-25,td_gmb_route_fares_20260720
gmb,GMB,2007766,1,69K,7.6,2026-04-10,td_gmb_route_fares_20260720
gmb,GMB,2007766,2,69K,7.6,2026-04-10,td_gmb_route_fares_20260720
gmb,GMB,2007767,1,811A,10.2,2026-05-28,td_gmb_route_fares_20260720
gmb,GMB,2007767,2,811A,10.2,2026-05-28,td_gmb_route_fares_20260720
gmb,GMB,2007768,1,46M,5.6,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007769,1,47M,6.2,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007770,1,90M,7.0,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007771,1,92M,7.0,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007772,1,93,7.0,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007772,2,93,7.0,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007773,1,93A,10.1,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007773,2,93A,10.1,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007794,1,811P,5.7,2026-05-28,td_gmb_route_fares_20260720
gmb,GMB,2007794,2,811P,5.7,2026-05-28,td_gmb_route_fares_20260720
gmb,GMB,2007795,1,811B,11.7,2026-05-28,td_gmb_route_fares_20260720
gmb,GMB,2007827,1,811K,5.7,2026-04-10,td_gmb_route_fares_20260720
gmb,GMB,2007828,1,811K,5.7,2026-04-10,td_gmb_route_fares_20260720
gmb,GMB,2007830,1,811S,11.3,2026-05-28,td_gmb_route_fares_20260720
gmb,GMB,2007860,1,27,8.6,2026-05-13,td_gmb_route_fares_20260720
gmb,GMB,2007860,2,27,8.6,2026-05-13,td_gmb_route_fares_20260720
gmb,GMB,2007861,1,27A,9.2,2026-05-13,td_gmb_route_fares_20260720
gmb,GMB,2007861,2,27A,9.2,2026-05-13,td_gmb_route_fares_20260720
gmb,GMB,2007862,1,27A,8.5,2026-05-13,td_gmb_route_fares_20260720
gmb,GMB,2007862,2,27A,8.5,2026-05-13,td_gmb_route_fares_20260720
gmb,GMB,2007893,1,27A,8.5,2024-08-01,td_gmb_route_fares_20260720
gmb,GMB,2007893,2,27A,8.5,2024-08-01,td_gmb_route_fares_20260720
gmb,GMB,2007894,1,27A,8.5,2024-08-01,td_gmb_route_fares_20260720
gmb,GMB,2007894,2,27A,8.5,2024-08-01,td_gmb_route_fares_20260720
gmb,GMB,2007895,1,27B,9.2,2026-05-13,td_gmb_route_fares_20260720
gmb,GMB,2007895,2,27B,9.2,2026-05-13,td_gmb_route_fares_20260720
gmb,GMB,2007959,1,89,5.8,2025-11-12,td_gmb_route_fares_20260720
gmb,GMB,2007959,2,89,5.8,2025-11-12,td_gmb_route_fares_20260720
gmb,GMB,2007992,1,89A,5.8,2025-11-12,td_gmb_route_fares_20260720
gmb,GMB,2007992,2,89A,5.8,2025-11-12,td_gmb_route_fares_20260720
gmb,GMB,2007993,1,89B,5.8,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007993,2,89B,5.8,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007994,1,89P,5.8,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007995,1,89M,5.5,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007996,1,89S,5.5,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007997,1,98,5.5,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007997,2,98,5.5,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007998,1,98,5.5,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2007999,1,80,7.8,2025-11-14,td_gmb_route_fares_20260720
gmb,GMB,2007999,2,80,7.8,2025-11-14,td_gmb_route_fares_20260720
gmb,GMB,2008000,1,52,6.6,2026-03-27,td_gmb_route_fares_20260720
gmb,GMB,2008000,2,52,6.6,2026-03-27,td_gmb_route_fares_20260720
gmb,GMB,2008001,1,53M,4.0,2026-05-18,td_gmb_route_fares_20260720
gmb,GMB,2008002,1,95,4.8,2026-04-25,td_gmb_route_fares_20260720
gmb,GMB,2008002,2,95,4.8,2026-04-25,td_gmb_route_fares_20260720
gmb,GMB,2008003,1,96,7.8,2026-04-25,td_gmb_route_fares_20260720
gmb,GMB,2008003,2,96,7.8,2026-04-25,td_gmb_route_fares_20260720
gmb,GMB,2008004,1,95K,4.7,2026-04-25,td_gmb_route_fares_20260720
gmb,GMB,2008004,2,95K,4.7,2026-04-25,td_gmb_route_fares_20260720
gmb,GMB,2008005,1,95A,4.2,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2008025,1,65,8.1,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2008025,2,65,8.1,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2008058,1,95M,4.2,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2008058,2,95M,4.2,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2008059,1,96P,4.7,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2008060,1,65A,8.1,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2008061,1,96A,5.4,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2008062,1,96B,4.7,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2008091,1,96M,7.8,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2008091,2,96M,7.8,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2008092,1,65X,8.1,2026-04-02,td_gmb_route_fares_20260720
gmb,GMB,2008092,2,65X,8.1,2026-04-02,td_gmb_route_fares_20260720
gmb,GMB,2008093,1,96C,7.8,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2008093,2,96C,7.8,2026-04-17,td_gmb_route_fares_20260720
gmb,GMB,2008094,1,76,8.0,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2008157,1,94A,7.2,2026-05-11,td_gmb_route_fares_20260720
gmb,GMB,2008223,1,63K,3.9,2025-06-01,td_gmb_route_fares_20260720
gmb,GMB,2008223,2,63K,3.9,2025-06-01,td_gmb_route_fares_20260720
gmb,GMB,2008224,1,63A,3.9,2025-01-02,td_gmb_route_fares_20260720
gmb,GMB,2008224,2,63A,3.9,2025-01-02,td_gmb_route_fares_20260720
gmb,GMB,2008225,1,63B,3.9,2025-01-02,td_gmb_route_fares_20260720
gmb,GMB,2008225,2,63B,3.9,2025-01-02,td_gmb_route_fares_20260720
gmb,GMB,2008226,1,63S,14.2,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2008226,2,63S,14.2,2026-07-10,td_gmb_route_fares_20260720
gmb,GMB,2008227,1,64K,4.1,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2008227,2,64K,4.1,2026-04-28,td_gmb_route_fares_20260720
gmb,GMB,2008256,1,806M,13.8,2026-05-28,td_gmb_route_fares_20260720
gmb,GMB,2008289,1,71A,4.9,2026-06-15,td_gmb_route_fares_20260720
gmb,GMB,2008290,1,71,8.7,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2008290,2,71,8.7,2026-07-13,td_gmb_route_fares_20260720
gmb,GMB,2008291,1,71B,4.9,2026-06-09,td_gmb_route_fares_20260720
gmb,GMB,2008291,2,71B,4.9,2026-06-09,td_gmb_route_fares_20260720
gmb,GMB,2008322,1,23,3.7,2025-06-01,td_gmb_route_fares_20260720
gmb,GMB,2008322,2,23,3.7,2025-06-01,td_gmb_route_fares_20260720
