link_id,original_link_id,road_class,length_m,old_freespeed_kmh,speed_cap_kmh,new_freespeed_kmh,capacity,permlanes,speed_was_capped
busprio_l_11_5_f,l_11_5_f,secondary,10.122,60.012,25.0,25.0,3600,2,true
busprio_l_11_6_f,l_11_6_f,secondary,116.222,60.012,25.0,25.0,3600,2,true
busprio_l_11_7_f,l_11_7_f,secondary,769.238,60.012,25.0,25.0,3600,2,true
busprio_l_11_8_f,l_11_8_f,secondary,374.675,60.012,25.0,25.0,3600,2,true
busprio_l_11_9_f,l_11_9_f,secondary,32.901,60.012,25.0,25.0,3600,2,true
busprio_l_1201_0_f,l_1201_0_f,primary,9.331,79.992,28.0,28.0,5400,3,true
busprio_l_1201_1_f,l_1201_1_f,primary,476.398,79.992,28.0,28.0,5400,3,true
busprio_l_1201_2_f,l_1201_2_f,primary,435.592,79.992,28.0,28.0,5400,3,true
busprio_l_1201_3_f,l_1201_3_f,primary,8.6,79.992,28.0,28.0,5400,3,true
busprio_l_1201_4_f,l_1201_4_f,primary,456.94,79.992,28.0,28.0,5400,3,true
busprio_l_1201_5_f,l_1201_5_f,primary,11.286,79.992,28.0,28.0,5400,3,true
busprio_l_1202_0_f,l_1202_0_f,tertiary,710.406,50.004,22.0,22.0,3600,1,true
busprio_l_1202_0_r,l_1202_0_r,tertiary,710.406,50.004,22.0,22.0,3600,1,true
busprio_l_1202_1_f,l_1202_1_f,tertiary,15.955,50.004,22.0,22.0,3600,1,true
busprio_l_1202_1_r,l_1202_1_r,tertiary,15.955,50.004,22.0,22.0,3600,1,true
busprio_l_1202_2_f,l_1202_2_f,tertiary,178.748,50.004,22.0,22.0,3600,1,true
busprio_l_1203_0_r,l_1203_0_r,tertiary,558.744,50.004,22.0,22.0,3600,1,true
busprio_l_1204_0_f,l_1204_0_f,tertiary,46.638,50.004,22.0,22.0,3600,1,true
busprio_l_1206_0_f,l_1206_0_f,tertiary,3.136,50.004,22.0,22.0,3600,1,true
busprio_l_1206_3_f,l_1206_3_f,tertiary,440.015,50.004,22.0,22.0,3600,1,true
busprio_l_1206_3_r,l_1206_3_r,tertiary,440.015,50.004,22.0,22.0,3600,1,true
busprio_l_1206_4_f,l_1206_4_f,tertiary,114.427,50.004,22.0,22.0,3600,1,true
busprio_l_1206_4_r,l_1206_4_r,tertiary,114.427,50.004,22.0,22.0,3600,1,true
busprio_l_1206_5_f,l_1206_5_f,tertiary,223.789,50.004,22.0,22.0,3600,1,true
busprio_l_1206_5_r,l_1206_5_r,tertiary,223.789,50.004,22.0,22.0,3600,1,true
busprio_l_120_0_f,l_120_0_f,secondary,285.98,60.012,25.0,25.0,3600,2,true
busprio_l_120_1_f,l_120_1_f,secondary,105.978,60.012,25.0,25.0,3600,2,true
busprio_l_120_2_f,l_120_2_f,secondary,236.644,60.012,25.0,25.0,3600,2,true
busprio_l_120_3_f,l_120_3_f,secondary,160.792,60.012,25.0,25.0,3600,2,true
busprio_l_1213_0_f,l_1213_0_f,tertiary,19.157,50.004,22.0,22.0,3600,1,true
busprio_l_1213_0_r,l_1213_0_r,tertiary,19.157,50.004,22.0,22.0,3600,1,true
busprio_l_1213_1_f,l_1213_1_f,tertiary,426.335,50.004,22.0,22.0,3600,1,true
busprio_l_1213_1_r,l_1213_1_r,tertiary,426.335,50.004,22.0,22.0,3600,1,true
busprio_l_1213_2_f,l_1213_2_f,tertiary,257.699,50.004,22.0,22.0,3600,1,true
busprio_l_1213_2_r,l_1213_2_r,tertiary,257.699,50.004,22.0,22.0,3600,1,true
busprio_l_1214_0_f,l_1214_0_f,secondary,202.978,60.012,25.0,25.0,3600,2,true
busprio_l_1214_1_f,l_1214_1_f,secondary,146.95,60.012,25.0,25.0,3600,2,true
busprio_l_1214_2_f,l_1214_2_f,secondary,85.057,60.012,25.0,25.0,3600,2,true
busprio_l_1214_3_f,l_1214_3_f,secondary,10.419,60.012,25.0,25.0,3600,2,true
busprio_l_1214_4_f,l_1214_4_f,secondary,542.085,60.012,25.0,25.0,3600,2,true
busprio_l_1217_0_f,l_1217_0_f,secondary,610.496,60.012,25.0,25.0,3600,2,true
busprio_l_1219_0_f,l_1219_0_f,secondary,12.855,60.012,25.0,25.0,3600,2,true
busprio_l_1219_1_f,l_1219_1_f,secondary,307.319,60.012,25.0,25.0,3600,2,true
busprio_l_1219_2_f,l_1219_2_f,secondary,197.213,60.012,25.0,25.0,3600,2,true
busprio_l_1219_3_f,l_1219_3_f,secondary,98.385,60.012,25.0,25.0,3600,2,true
busprio_l_1219_4_f,l_1219_4_f,secondary,216.601,60.012,25.0,25.0,3600,2,true
busprio_l_1219_5_f,l_1219_5_f,secondary,199.577,60.012,25.0,25.0,3600,2,true
busprio_l_1219_6_f,l_1219_6_f,secondary,389.963,60.012,25.0,25.0,3600,2,true
busprio_l_1219_7_f,l_1219_7_f,secondary,91.031,60.012,25.0,25.0,3600,2,true
busprio_l_1219_8_f,l_1219_8_f,secondary,37.518,60.012,25.0,25.0,3600,2,true
busprio_l_1220_0_f,l_1220_0_f,secondary,143.561,60.012,25.0,25.0,3600,2,true
busprio_l_1221_0_f,l_1221_0_f,secondary,55.361,60.012,25.0,25.0,3600,2,true
busprio_l_1222_0_r,l_1222_0_r,residential,845.582,29.988,20.0,20.0,3600,1,true
busprio_l_1223_0_f,l_1223_0_f,primary_link,124.685,50.004,28.0,28.0,3600,1,true
busprio_l_1225_0_f,l_1225_0_f,secondary,121.021,60.012,25.0,25.0,3600,2,true
busprio_l_1225_10_f,l_1225_10_f,secondary,112.136,60.012,25.0,25.0,3600,2,true
busprio_l_1225_11_f,l_1225_11_f,secondary,14.448,60.012,25.0,25.0,3600,2,true
busprio_l_1225_12_f,l_1225_12_f,secondary,119.113,60.012,25.0,25.0,3600,2,true
busprio_l_1225_13_f,l_1225_13_f,secondary,208.914,60.012,25.0,25.0,3600,2,true
busprio_l_1225_14_f,l_1225_14_f,secondary,230.881,60.012,25.0,25.0,3600,2,true
busprio_l_1225_15_f,l_1225_15_f,secondary,550.21,60.012,25.0,25.0,3600,2,true
busprio_l_1225_16_f,l_1225_16_f,secondary,115.299,60.012,25.0,25.0,3600,2,true
busprio_l_1225_1_f,l_1225_1_f,secondary,115.194,60.012,25.0,25.0,3600,2,true
busprio_l_1225_2_f,l_1225_2_f,secondary,22.43,60.012,25.0,25.0,3600,2,true
busprio_l_1225_3_f,l_1225_3_f,secondary,71.004,60.012,25.0,25.0,3600,2,true
busprio_l_1225_4_f,l_1225_4_f,secondary,107.515,60.012,25.0,25.0,3600,2,true
busprio_l_1225_5_f,l_1225_5_f,secondary,736.107,60.012,25.0,25.0,3600,2,true
busprio_l_1225_6_f,l_1225_6_f,secondary,71.96,60.012,25.0,25.0,3600,2,true
busprio_l_1225_7_f,l_1225_7_f,secondary,296.009,60.012,25.0,25.0,3600,2,true
busprio_l_1225_8_f,l_1225_8_f,secondary,447.161,60.012,25.0,25.0,3600,2,true
busprio_l_1225_9_f,l_1225_9_f,secondary,143.588,60.012,25.0,25.0,3600,2,true
busprio_l_1229_0_f,l_1229_0_f,tertiary,10.319,50.004,22.0,22.0,3600,1,true
busprio_l_1229_1_f,l_1229_1_f,tertiary,212.875,50.004,22.0,22.0,3600,1,true
busprio_l_1229_2_f,l_1229_2_f,tertiary,30.656,50.004,22.0,22.0,3600,1,true
busprio_l_1229_3_f,l_1229_3_f,tertiary,66.622,50.004,22.0,22.0,3600,1,true
busprio_l_1229_4_f,l_1229_4_f,tertiary,117.082,50.004,22.0,22.0,3600,1,true
busprio_l_1229_5_f,l_1229_5_f,tertiary,98.375,50.004,22.0,22.0,3600,1,true
busprio_l_1229_6_f,l_1229_6_f,tertiary,11.322,50.004,22.0,22.0,3600,1,true
busprio_l_1230_0_f,l_1230_0_f,tertiary,66.228,50.004,22.0,22.0,3600,1,true
busprio_l_1230_0_r,l_1230_0_r,tertiary,66.228,50.004,22.0,22.0,3600,1,true
busprio_l_1230_1_f,l_1230_1_f,tertiary,66.533,50.004,22.0,22.0,3600,1,true
busprio_l_1230_1_r,l_1230_1_r,tertiary,66.533,50.004,22.0,22.0,3600,1,true
busprio_l_1230_2_f,l_1230_2_f,tertiary,61.798,50.004,22.0,22.0,3600,1,true
busprio_l_1230_2_r,l_1230_2_r,tertiary,61.798,50.004,22.0,22.0,3600,1,true
busprio_l_1233_5_f,l_1233_5_f,tertiary,95.052,50.004,22.0,22.0,3600,1,true
busprio_l_1233_9_f,l_1233_9_f,tertiary,7.244,50.004,22.0,22.0,3600,1,true
busprio_l_1234_0_f,l_1234_0_f,tertiary,170.036,50.004,22.0,22.0,3600,1,true
busprio_l_1234_1_f,l_1234_1_f,tertiary,36.553,50.004,22.0,22.0,3600,1,true
busprio_l_1234_2_f,l_1234_2_f,tertiary,97.939,50.004,22.0,22.0,3600,1,true
busprio_l_1235_0_f,l_1235_0_f,tertiary,99.287,50.004,22.0,22.0,3600,1,true
busprio_l_1235_1_f,l_1235_1_f,tertiary,81.378,50.004,22.0,22.0,3600,1,true
busprio_l_1238_0_f,l_1238_0_f,secondary,366.465,60.012,25.0,25.0,3600,2,true
busprio_l_1238_1_f,l_1238_1_f,secondary,93.66,60.012,25.0,25.0,3600,2,true
busprio_l_1238_2_f,l_1238_2_f,secondary,313.727,60.012,25.0,25.0,3600,2,true
busprio_l_1238_3_f,l_1238_3_f,secondary,6.394,60.012,25.0,25.0,3600,2,true
busprio_l_1238_4_f,l_1238_4_f,secondary,357.674,60.012,25.0,25.0,3600,2,true
busprio_l_1238_5_f,l_1238_5_f,secondary,217.658,60.012,25.0,25.0,3600,2,true
busprio_l_1238_6_f,l_1238_6_f,secondary,57.826,60.012,25.0,25.0,3600,2,true
busprio_l_1238_7_f,l_1238_7_f,secondary,100.49,60.012,25.0,25.0,3600,2,true
busprio_l_1238_8_f,l_1238_8_f,secondary,15.32,60.012,25.0,25.0,3600,2,true
busprio_l_123_0_f,l_123_0_f,residential,20.942,29.988,20.0,20.0,3600,1,true
busprio_l_123_0_r,l_123_0_r,residential,20.942,29.988,20.0,20.0,3600,1,true
busprio_l_1240_0_r,l_1240_0_r,residential,81.061,29.988,20.0,20.0,3600,1,true
busprio_l_1240_1_r,l_1240_1_r,residential,155.452,29.988,20.0,20.0,3600,1,true
busprio_l_1249_0_f,l_1249_0_f,tertiary,41.164,50.004,22.0,22.0,3600,1,true
busprio_l_1249_0_r,l_1249_0_r,tertiary,41.164,50.004,22.0,22.0,3600,1,true
busprio_l_124_0_f,l_124_0_f,tertiary,14.484,50.004,22.0,22.0,3600,1,true
busprio_l_1250_0_f,l_1250_0_f,tertiary,171.239,50.004,22.0,22.0,3600,1,true
busprio_l_1251_0_f,l_1251_0_f,tertiary,169.944,50.004,22.0,22.0,3600,1,true
busprio_l_1252_0_f,l_1252_0_f,tertiary,210.256,50.004,22.0,22.0,3600,1,true
busprio_l_1252_1_f,l_1252_1_f,tertiary,230.756,50.004,22.0,22.0,3600,1,true
busprio_l_1252_2_f,l_1252_2_f,tertiary,117.198,50.004,22.0,22.0,3600,1,true
busprio_l_1254_0_f,l_1254_0_f,tertiary,336.264,50.004,22.0,22.0,3600,2,true
busprio_l_1257_0_f,l_1257_0_f,tertiary,9.487,50.004,22.0,22.0,3600,1,true
busprio_l_1257_0_r,l_1257_0_r,tertiary,9.487,50.004,22.0,22.0,3600,1,true
busprio_l_1257_1_f,l_1257_1_f,tertiary,169.424,50.004,22.0,22.0,3600,1,true
busprio_l_1257_2_f,l_1257_2_f,tertiary,116.409,50.004,22.0,22.0,3600,1,true
busprio_l_1257_3_f,l_1257_3_f,tertiary,270.508,50.004,22.0,22.0,3600,1,true
busprio_l_1257_4_f,l_1257_4_f,tertiary,9.718,50.004,22.0,22.0,3600,1,true
busprio_l_1257_5_f,l_1257_5_f,tertiary,240.135,50.004,22.0,22.0,3600,1,true
busprio_l_1257_5_r,l_1257_5_r,tertiary,240.135,50.004,22.0,22.0,3600,1,true
busprio_l_1257_6_r,l_1257_6_r,tertiary,71.989,50.004,22.0,22.0,3600,1,true
busprio_l_125_0_f,l_125_0_f,primary,20.09,79.992,28.0,28.0,5400,3,true
busprio_l_125_1_f,l_125_1_f,primary,9.349,79.992,28.0,28.0,5400,3,true
busprio_l_125_2_f,l_125_2_f,primary,14.029,79.992,28.0,28.0,5400,3,true
busprio_l_125_3_f,l_125_3_f,primary,9.839,79.992,28.0,28.0,5400,3,true
busprio_l_1265_0_f,l_1265_0_f,residential,10.379,29.988,20.0,20.0,3600,1,true
busprio_l_1267_0_f,l_1267_0_f,residential,235.537,29.988,20.0,20.0,3600,1,true
busprio_l_126_0_f,l_126_0_f,primary,133.549,79.992,28.0,28.0,5400,3,true
busprio_l_126_1_f,l_126_1_f,primary,12.366,79.992,28.0,28.0,5400,3,true
busprio_l_126_2_f,l_126_2_f,primary,198.751,79.992,28.0,28.0,5400,3,true
busprio_l_1270_0_f,l_1270_0_f,residential,105.288,29.988,20.0,20.0,3600,1,true
busprio_l_1273_0_f,l_1273_0_f,primary,142.295,79.992,28.0,28.0,3600,2,true
busprio_l_1273_1_f,l_1273_1_f,primary,138.26,79.992,28.0,28.0,3600,2,true
busprio_l_1273_2_f,l_1273_2_f,primary,265.177,79.992,28.0,28.0,3600,2,true
busprio_l_127_0_f,l_127_0_f,tertiary,89.075,50.004,22.0,22.0,3600,1,true
busprio_l_127_1_f,l_127_1_f,tertiary,50.139,50.004,22.0,22.0,3600,1,true
busprio_l_127_2_f,l_127_2_f,tertiary,88.688,50.004,22.0,22.0,3600,1,true
busprio_l_127_3_f,l_127_3_f,tertiary,208.857,50.004,22.0,22.0,3600,1,true
busprio_l_1280_0_f,l_1280_0_f,residential,25.071,29.988,20.0,20.0,3600,1,true
busprio_l_1280_0_r,l_1280_0_r,residential,25.071,29.988,20.0,20.0,3600,1,true
busprio_l_1283_0_f,l_1283_0_f,secondary,232.301,60.012,25.0,25.0,3600,2,true
busprio_l_1284_0_f,l_1284_0_f,primary,88.711,79.992,28.0,28.0,3600,2,true
busprio_l_1284_1_f,l_1284_1_f,primary,11.059,79.992,28.0,28.0,3600,2,true
busprio_l_1287_0_f,l_1287_0_f,residential,56.723,29.988,20.0,20.0,3600,1,true
busprio_l_1288_0_f,l_1288_0_f,tertiary,13.624,50.004,22.0,22.0,3600,1,true
busprio_l_1289_0_f,l_1289_0_f,primary,49.994,79.992,28.0,28.0,3600,2,true
busprio_l_1289_1_f,l_1289_1_f,primary,57.745,79.992,28.0,28.0,3600,2,true
busprio_l_1289_2_f,l_1289_2_f,primary,296.011,79.992,28.0,28.0,3600,2,true
busprio_l_128_0_f,l_128_0_f,tertiary,204.162,50.004,22.0,22.0,3600,1,true
busprio_l_128_1_f,l_128_1_f,tertiary,219.804,50.004,22.0,22.0,3600,1,true
busprio_l_1290_0_f,l_1290_0_f,secondary,241.027,60.012,25.0,25.0,3600,2,true
busprio_l_1290_1_f,l_1290_1_f,secondary,17.835,60.012,25.0,25.0,3600,2,true
busprio_l_1291_0_f,l_1291_0_f,secondary_link,50.116,39.996,25.0,25.0,3600,2,true
busprio_l_1292_0_f,l_1292_0_f,secondary,11.871,60.012,25.0,25.0,3600,2,true
busprio_l_1292_1_f,l_1292_1_f,secondary,13.112,60.012,25.0,25.0,3600,2,true
busprio_l_1296_0_f,l_1296_0_f,primary,111.603,79.992,28.0,28.0,3600,2,true
busprio_l_1296_1_f,l_1296_1_f,primary,42.918,79.992,28.0,28.0,3600,2,true
busprio_l_1296_2_f,l_1296_2_f,primary,125.771,79.992,28.0,28.0,3600,2,true
busprio_l_1296_3_f,l_1296_3_f,primary,6.658,79.992,28.0,28.0,3600,2,true
busprio_l_1296_4_f,l_1296_4_f,primary,112.908,79.992,28.0,28.0,3600,2,true
busprio_l_1296_5_f,l_1296_5_f,primary,53.608,79.992,28.0,28.0,3600,2,true
busprio_l_1296_6_f,l_1296_6_f,primary,92.653,79.992,28.0,28.0,3600,2,true
busprio_l_1296_7_f,l_1296_7_f,primary,67.788,79.992,28.0,28.0,3600,2,true
busprio_l_1296_8_f,l_1296_8_f,primary,36.941,79.992,28.0,28.0,3600,2,true
busprio_l_1297_0_f,l_1297_0_f,primary,25.593,79.992,28.0,28.0,3600,2,true
busprio_l_1297_1_f,l_1297_1_f,primary,189.198,79.992,28.0,28.0,3600,2,true
busprio_l_1298_0_f,l_1298_0_f,primary,25.963,79.992,28.0,28.0,3600,2,true
busprio_l_1299_0_f,l_1299_0_f,primary,434.52,79.992,28.0,28.0,3600,2,true
busprio_l_1299_1_f,l_1299_1_f,primary,318.014,79.992,28.0,28.0,3600,2,true
busprio_l_1300_0_f,l_1300_0_f,secondary,180.466,60.012,25.0,25.0,3600,2,true
busprio_l_1300_10_f,l_1300_10_f,secondary,144.465,60.012,25.0,25.0,3600,2,true
busprio_l_1300_11_f,l_1300_11_f,secondary,37.365,60.012,25.0,25.0,3600,2,true
busprio_l_1300_12_f,l_1300_12_f,secondary,11.92,60.012,25.0,25.0,3600,2,true
busprio_l_1300_13_f,l_1300_13_f,secondary,36.152,60.012,25.0,25.0,3600,2,true
busprio_l_1300_14_f,l_1300_14_f,secondary,250.89,60.012,25.0,25.0,3600,2,true
busprio_l_1300_15_f,l_1300_15_f,secondary,244.137,60.012,25.0,25.0,3600,2,true
busprio_l_1300_16_f,l_1300_16_f,secondary,18.165,60.012,25.0,25.0,3600,2,true
busprio_l_1300_17_f,l_1300_17_f,secondary,221.442,60.012,25.0,25.0,3600,2,true
busprio_l_1300_18_f,l_1300_18_f,secondary,78.792,60.012,25.0,25.0,3600,2,true
busprio_l_1300_1_f,l_1300_1_f,secondary,138.736,60.012,25.0,25.0,3600,2,true
busprio_l_1300_2_f,l_1300_2_f,secondary,11.389,60.012,25.0,25.0,3600,2,true
busprio_l_1300_3_f,l_1300_3_f,secondary,248.733,60.012,25.0,25.0,3600,2,true
busprio_l_1300_4_f,l_1300_4_f,secondary,51.469,60.012,25.0,25.0,3600,2,true
busprio_l_1300_5_f,l_1300_5_f,secondary,154.338,60.012,25.0,25.0,3600,2,true
busprio_l_1300_6_f,l_1300_6_f,secondary,76.813,60.012,25.0,25.0,3600,2,true
busprio_l_1300_7_f,l_1300_7_f,secondary,11.783,60.012,25.0,25.0,3600,2,true
busprio_l_1300_8_f,l_1300_8_f,secondary,88.437,60.012,25.0,25.0,3600,2,true
busprio_l_1300_9_f,l_1300_9_f,secondary,73.886,60.012,25.0,25.0,3600,2,true
busprio_l_1301_0_f,l_1301_0_f,secondary,473.684,60.012,25.0,25.0,3600,2,true
busprio_l_1302_0_f,l_1302_0_f,primary,33.419,79.992,28.0,28.0,3600,2,true
busprio_l_1303_0_f,l_1303_0_f,primary,247.901,79.992,28.0,28.0,3600,2,true
busprio_l_1303_1_f,l_1303_1_f,primary,37.742,79.992,28.0,28.0,3600,2,true
busprio_l_1303_2_f,l_1303_2_f,primary,147.737,79.992,28.0,28.0,3600,2,true
busprio_l_1304_0_f,l_1304_0_f,primary,113.686,79.992,28.0,28.0,3600,2,true
busprio_l_1304_1_f,l_1304_1_f,primary,136.394,79.992,28.0,28.0,3600,2,true
busprio_l_1304_2_f,l_1304_2_f,primary,215.075,79.992,28.0,28.0,3600,2,true
busprio_l_1304_3_f,l_1304_3_f,primary,27.563,79.992,28.0,28.0,3600,2,true
busprio_l_1305_0_f,l_1305_0_f,secondary,65.492,60.012,25.0,25.0,3600,2,true
busprio_l_1305_1_f,l_1305_1_f,secondary,116.833,60.012,25.0,25.0,3600,2,true
busprio_l_1305_2_f,l_1305_2_f,secondary,298.948,60.012,25.0,25.0,3600,2,true
busprio_l_1306_0_f,l_1306_0_f,secondary,144.596,60.012,25.0,25.0,3600,2,true
busprio_l_1306_1_f,l_1306_1_f,secondary,128.849,60.012,25.0,25.0,3600,2,true
busprio_l_1306_2_f,l_1306_2_f,secondary,199.695,60.012,25.0,25.0,3600,2,true
busprio_l_1307_0_f,l_1307_0_f,residential,53.287,29.988,20.0,20.0,3600,1,true
busprio_l_1307_0_r,l_1307_0_r,residential,53.287,29.988,20.0,20.0,3600,1,true
busprio_l_1309_0_f,l_1309_0_f,primary,7.007,79.992,28.0,28.0,7200,4,true
busprio_l_1309_1_f,l_1309_1_f,primary,260.342,79.992,28.0,28.0,7200,4,true
busprio_l_1309_2_f,l_1309_2_f,primary,134.763,79.992,28.0,28.0,7200,4,true
busprio_l_1309_3_f,l_1309_3_f,primary,253.278,79.992,28.0,28.0,7200,4,true
busprio_l_130_0_f,l_130_0_f,primary_link,121.838,50.004,28.0,28.0,3600,1,true
busprio_l_130_1_f,l_130_1_f,primary_link,110.368,50.004,28.0,28.0,3600,1,true
busprio_l_1310_0_f,l_1310_0_f,primary,114.496,79.992,28.0,28.0,3600,2,true
busprio_l_1310_1_f,l_1310_1_f,primary,44.464,79.992,28.0,28.0,3600,2,true
busprio_l_1310_2_f,l_1310_2_f,primary,10.992,79.992,28.0,28.0,3600,2,true
busprio_l_1311_0_f,l_1311_0_f,primary,215.161,79.992,28.0,28.0,7200,4,true
busprio_l_1311_1_f,l_1311_1_f,primary,7.056,79.992,28.0,28.0,7200,4,true
busprio_l_1311_2_f,l_1311_2_f,primary,234.802,79.992,28.0,28.0,7200,4,true
busprio_l_1313_0_f,l_1313_0_f,tertiary,212.995,50.004,22.0,22.0,3600,1,true
busprio_l_1314_0_f,l_1314_0_f,tertiary,18.629,50.004,22.0,22.0,3600,1,true
busprio_l_1314_0_r,l_1314_0_r,tertiary,18.629,50.004,22.0,22.0,3600,1,true
busprio_l_1314_1_f,l_1314_1_f,tertiary,131.793,50.004,22.0,22.0,3600,1,true
busprio_l_1314_1_r,l_1314_1_r,tertiary,131.793,50.004,22.0,22.0,3600,1,true
busprio_l_1314_2_f,l_1314_2_f,tertiary,384.856,50.004,22.0,22.0,3600,1,true
busprio_l_1314_2_r,l_1314_2_r,tertiary,384.856,50.004,22.0,22.0,3600,1,true
busprio_l_1314_3_f,l_1314_3_f,tertiary,210.848,50.004,22.0,22.0,3600,1,true
busprio_l_1314_3_r,l_1314_3_r,tertiary,210.848,50.004,22.0,22.0,3600,1,true
busprio_l_1314_4_f,l_1314_4_f,tertiary,10.763,50.004,22.0,22.0,3600,1,true
busprio_l_1314_4_r,l_1314_4_r,tertiary,10.763,50.004,22.0,22.0,3600,1,true
busprio_l_1315_0_f,l_1315_0_f,primary,332.115,79.992,28.0,28.0,3600,2,true
busprio_l_1316_0_f,l_1316_0_f,primary,71.099,79.992,28.0,28.0,3600,2,true
busprio_l_1317_0_f,l_1317_0_f,primary,154.104,79.992,28.0,28.0,5400,3,true
busprio_l_1317_1_f,l_1317_1_f,primary,135.202,79.992,28.0,28.0,5400,3,true
busprio_l_1317_2_f,l_1317_2_f,primary,139.777,79.992,28.0,28.0,5400,3,true
busprio_l_1317_3_f,l_1317_3_f,primary,9.679,79.992,28.0,28.0,5400,3,true
busprio_l_1317_4_f,l_1317_4_f,primary,191.845,79.992,28.0,28.0,5400,3,true
busprio_l_1317_5_f,l_1317_5_f,primary,67.897,79.992,28.0,28.0,5400,3,true
busprio_l_1317_6_f,l_1317_6_f,primary,36.277,79.992,28.0,28.0,5400,3,true
busprio_l_1318_0_f,l_1318_0_f,primary,259.998,79.992,28.0,28.0,5400,3,true
busprio_l_1318_1_f,l_1318_1_f,primary,258.764,79.992,28.0,28.0,5400,3,true
busprio_l_1318_2_f,l_1318_2_f,primary,7.467,79.992,28.0,28.0,5400,3,true
busprio_l_1318_3_f,l_1318_3_f,primary,129.955,79.992,28.0,28.0,5400,3,true
busprio_l_131_0_f,l_131_0_f,trunk,98.616,100.008,30.0,30.0,6000,3,true
busprio_l_131_1_f,l_131_1_f,trunk,160.35,100.008,30.0,30.0,6000,3,true
busprio_l_131_2_f,l_131_2_f,trunk,193.638,100.008,30.0,30.0,6000,3,true
busprio_l_131_3_f,l_131_3_f,trunk,57.873,100.008,30.0,30.0,6000,3,true
busprio_l_131_4_f,l_131_4_f,trunk,11.17,100.008,30.0,30.0,6000,3,true
busprio_l_131_5_f,l_131_5_f,trunk,56.84,100.008,30.0,30.0,6000,3,true
busprio_l_131_6_f,l_131_6_f,trunk,105.954,100.008,30.0,30.0,6000,3,true
busprio_l_131_7_f,l_131_7_f,trunk,247.266,100.008,30.0,30.0,6000,3,true
busprio_l_131_8_f,l_131_8_f,trunk,297.365,100.008,30.0,30.0,6000,3,true
busprio_l_131_9_f,l_131_9_f,trunk,231.575,100.008,30.0,30.0,6000,3,true
busprio_l_1323_0_f,l_1323_0_f,primary,44.584,79.992,28.0,28.0,5400,3,true
busprio_l_1323_1_f,l_1323_1_f,primary,389.155,79.992,28.0,28.0,5400,3,true
busprio_l_1323_2_f,l_1323_2_f,primary,31.786,79.992,28.0,28.0,5400,3,true
busprio_l_1323_3_f,l_1323_3_f,primary,9.896,79.992,28.0,28.0,5400,3,true
busprio_l_1323_4_f,l_1323_4_f,primary,42.945,79.992,28.0,28.0,5400,3,true
busprio_l_1323_5_f,l_1323_5_f,primary,384.055,79.992,28.0,28.0,5400,3,true
busprio_l_1323_6_f,l_1323_6_f,primary,389.643,79.992,28.0,28.0,5400,3,true
busprio_l_1323_7_f,l_1323_7_f,primary,15.507,79.992,28.0,28.0,5400,3,true
busprio_l_1323_8_f,l_1323_8_f,primary,355.283,79.992,28.0,28.0,5400,3,true
busprio_l_1324_0_f,l_1324_0_f,primary,131.202,79.992,28.0,28.0,5400,3,true
busprio_l_1324_1_f,l_1324_1_f,primary,63.209,79.992,28.0,28.0,5400,3,true
busprio_l_1324_2_f,l_1324_2_f,primary,10.92,79.992,28.0,28.0,5400,3,true
busprio_l_1325_0_f,l_1325_0_f,primary,9.615,79.992,28.0,28.0,5400,3,true
busprio_l_1325_1_f,l_1325_1_f,primary,33.615,79.992,28.0,28.0,5400,3,true
busprio_l_1325_2_f,l_1325_2_f,primary,281.962,79.992,28.0,28.0,5400,3,true
busprio_l_1325_3_f,l_1325_3_f,primary,222.079,79.992,28.0,28.0,5400,3,true
busprio_l_1325_4_f,l_1325_4_f,primary,216.439,79.992,28.0,28.0,5400,3,true
busprio_l_1326_0_f,l_1326_0_f,primary,9.542,79.992,28.0,28.0,5400,3,true
busprio_l_1326_1_f,l_1326_1_f,primary,39.49,79.992,28.0,28.0,5400,3,true
busprio_l_1327_0_f,l_1327_0_f,primary,411.077,79.992,28.0,28.0,5400,3,true
busprio_l_1327_1_f,l_1327_1_f,primary,11.846,79.992,28.0,28.0,5400,3,true
busprio_l_1328_0_f,l_1328_0_f,primary,32.55,79.992,28.0,28.0,5400,3,true
busprio_l_1328_1_f,l_1328_1_f,primary,337.304,79.992,28.0,28.0,5400,3,true
busprio_l_1328_2_f,l_1328_2_f,primary,5.351,79.992,28.0,28.0,5400,3,true
busprio_l_1328_3_f,l_1328_3_f,primary,167.485,79.992,28.0,28.0,5400,3,true
busprio_l_1328_4_f,l_1328_4_f,primary,190.336,79.992,28.0,28.0,5400,3,true
busprio_l_1328_5_f,l_1328_5_f,primary,54.964,79.992,28.0,28.0,5400,3,true
busprio_l_1329_0_f,l_1329_0_f,secondary,105.087,60.012,25.0,25.0,3600,2,true
busprio_l_1329_1_f,l_1329_1_f,secondary,103.951,60.012,25.0,25.0,3600,2,true
busprio_l_1329_2_f,l_1329_2_f,secondary,129.066,60.012,25.0,25.0,3600,2,true
busprio_l_1329_3_f,l_1329_3_f,secondary,6.404,60.012,25.0,25.0,3600,2,true
busprio_l_1331_0_f,l_1331_0_f,primary,47.609,79.992,28.0,28.0,3600,2,true
busprio_l_1332_0_f,l_1332_0_f,primary,18.146,79.992,28.0,28.0,3600,2,true
busprio_l_1332_1_f,l_1332_1_f,primary,372.455,79.992,28.0,28.0,3600,2,true
