matsim_stop_facility_id,official_stop_id,official_stop_name,in_gtfs,in_gmb_json,matsim_route_occurrence_count,candidate_count,candidate_cardinality,mapping_status,mapping_quality,matching_method,evidence,unresolved_reason
pt_gmb_20015066_82e5e64e3e__b50dbd8349_033,20015066,"PIK WAN ROAD, near Tak Tin Car Park, TAK TIN ESTATE",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015066_82e5e64e3e__d75d80c513_031,20015066,"PIK WAN ROAD, near Tak Tin Car Park, TAK TIN ESTATE",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015067_d70872a2ea__1f0f5077a9_026,20015067,"PIK WAN ROAD, outside Tak Lung House, TAK TIN ESTATE",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015067_d70872a2ea__b50dbd8349_034,20015067,"PIK WAN ROAD, outside Tak Lung House, TAK TIN ESTATE",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015068_04c3d2bcae__1f0f5077a9_028,20015068,"PIK WAN ROAD, near Kwong Tin Shopping Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015068_04c3d2bcae__b50dbd8349_036,20015068,"PIK WAN ROAD, near Kwong Tin Shopping Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015068_04c3d2bcae__d75d80c513_034,20015068,"PIK WAN ROAD, near Kwong Tin Shopping Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015069_54eedb8ce1__e29398646b_001,20015069,"SAU NGA ROAD, near  Sau Nga Road Playground",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015070_626533d5e8__e29398646b_002,20015070,"HIU KWONG STREET, near SAU NGA ROAD PLAYGROUND",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015071_626533d5e8__5e1bc4ca44_012,20015071,"HIU KWONG STREET, near Hiu Shun House, Hiu Lai Court",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015071_626533d5e8__7249d90122_003,20015071,"HIU KWONG STREET, near Hiu Shun House, Hiu Lai Court",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015071_626533d5e8__c21d7e0c63_012,20015071,"HIU KWONG STREET, near Hiu Shun House, Hiu Lai Court",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015071_626533d5e8__e29398646b_003,20015071,"HIU KWONG STREET, near Hiu Shun House, Hiu Lai Court",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015072_ccdd8c775c__e29398646b_004,20015072,"HIU KWONG STREET, near Sau Yun House, SAU MAU PING ESTATE",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015073_b48d9fd323__e29398646b_005,20015073,"HIU KWONG STREET, near Kwun Tong Government Primary School (Sau Ming Road)",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015074_cd662da78c__e29398646b_008,20015074,"KAI TIN ROAD, near Hong Lai House, HONG YAT COURT",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015075_416fda00a7__d75d80c513_012,20015075,"KAI TIN ROAD, near Kai Tin Shopping Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015075_416fda00a7__e29398646b_009,20015075,"KAI TIN ROAD, near Kai Tin Shopping Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015076_b8f164ee7f__e29398646b_010,20015076,"LEI YUE MUN ROAD, near St. Antonius Girls' College",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015077_2d829183bf__e29398646b_011,20015077,"KO CHIU ROAD, near Chun Moon House, KO CHUN COURT",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015078_1707d60a27__e29398646b_012,20015078,"KO CHIU ROAD, near Ko Shing House,  KO YEE ESTATE",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015079_eaa8f77112__77684e2d07_000,20015079,Domain,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015079_f469e3b4ca__e29398646b_013,20015079,Domain,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015080_f0bf5bf5c5__77684e2d07_001,20015080,"LEI YUE MUN ROAD, near Wai Mei House, YAU MEI COURT",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015080_f0bf5bf5c5__b756ce9927_010,20015080,"LEI YUE MUN ROAD, near Wai Mei House, YAU MEI COURT",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015081_17f6a3b0b6__77684e2d07_002,20015081,"LEI YUE MUN ROAD, near Ho Mei House, YAU MEI COURT",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015082_656312e34f__77684e2d07_005,20015082,"KAI TIN ROAD, near Kei Hong House, HONG TIN COURT",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015083_e8b9d5c7a7__77684e2d07_006,20015083,"KAI TIN ROAD, near Kai Tin Tower Block B",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015085_6e56f34dde__77684e2d07_011,20015085,"HIU KWONG STREET, near HIU KWONG STREET PARK STRIP",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015086_6e56f34dde__77684e2d07_012,20015086,"HIU KWONG STREET, near Hiu Kwong Court",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015087_08b79733a8__77684e2d07_013,20015087,Hiu Kwong Street opposite Hiu Lai Court near L/P AB3148,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015088_fa0345c39e__77684e2d07_014,20015088,"HIP WO STREET, near HONG NING ROAD PARK (PHASE 2)",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015112_64ad450cca__1201dfe300_001,20015112,"Prince Edward Road West, near Kwok Hua Building",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015112_64ad450cca__3b1012736f_015,20015112,"Prince Edward Road West, near Kwok Hua Building",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015112_64ad450cca__5370f83656_019,20015112,"Prince Edward Road West, near Kwok Hua Building",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015112_64ad450cca__5d6ffd8255_009,20015112,"Prince Edward Road West, near Kwok Hua Building",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015112_64ad450cca__73ce31e27e_010,20015112,"Prince Edward Road West, near Kwok Hua Building",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015113_c28af4d38c__1201dfe300_002,20015113,"Prince Edward Road East, near Tak Ku Ling Road Rest Garden",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015114_e56040a7a6__1201dfe300_003,20015114,"Prince Edward Road East, near Mikiki, The Latitude",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015114_e56040a7a6__9618e3a5e5_009,20015114,"Prince Edward Road East, near Mikiki, The Latitude",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015115_3498782977__1201dfe300_004,20015115,"Wai Yip Street, near Laguna City Block 12",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015115_3498782977__9618e3a5e5_011,20015115,"Wai Yip Street, near Laguna City Block 12",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015115_3498782977__b53b40aedb_001,20015115,"Wai Yip Street, near Laguna City Block 12",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015116_567cca5d2c__01bfbda073_018,20015116,"Cha Kwo Ling Road, near Laguna Arcade",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015116_567cca5d2c__1201dfe300_005,20015116,"Cha Kwo Ling Road, near Laguna Arcade",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015116_567cca5d2c__9618e3a5e5_012,20015116,"Cha Kwo Ling Road, near Laguna Arcade",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015116_567cca5d2c__b53b40aedb_002,20015116,"Cha Kwo Ling Road, near Laguna Arcade",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015116_567cca5d2c__eca07185a1_003,20015116,"Cha Kwo Ling Road, near Laguna Arcade",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015117_402cc86f8c__1201dfe300_006,20015117,"Cha Kwo Ling Road, near Laguna Plaza",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015117_402cc86f8c__9618e3a5e5_013,20015117,"Cha Kwo Ling Road, near Laguna Plaza",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015117_402cc86f8c__a69d329fc8_002,20015117,"Cha Kwo Ling Road, near Laguna Plaza",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015117_402cc86f8c__b53b40aedb_003,20015117,"Cha Kwo Ling Road, near Laguna Plaza",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015117_402cc86f8c__eca07185a1_007,20015117,"Cha Kwo Ling Road, near Laguna Plaza",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015118_d572f823d8__1201dfe300_007,20015118,Laguna City Minibus Terminus,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015118_d572f823d8__33fe0e56ce_000,20015118,Laguna City Minibus Terminus,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015118_d572f823d8__56cfb77266_000,20015118,Laguna City Minibus Terminus,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015118_d572f823d8__7287005c26_000,20015118,Laguna City Minibus Terminus,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015118_d572f823d8__9618e3a5e5_014,20015118,Laguna City Minibus Terminus,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015118_d572f823d8__b53b40aedb_004,20015118,Laguna City Minibus Terminus,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015118_d572f823d8__c37a81284e_000,20015118,Laguna City Minibus Terminus,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015119_fa5c9bbbb8__56cfb77266_007,20015119,"Ma Tau Chung Road, near Argyle Street Playground",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015120_ddda6fb8da__56cfb77266_008,20015120,"Prince Edward Road West, near Lan Yuen",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015121_d45fbd2029__a3e1c78548_010,20015121,"Sau Ming Road, outside St. Matthew's Lutheran School",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015122_d45fbd2029__3209880722_011,20015122,"Sau Ming Road, outside St. Matthew's Lutheran School",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015145_4c76679be1__a8a36139d0_018,20015145,"Lee On Road, near Lee Ming House, Shun Lee Estate",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015145_5b94914417__22b12da2e9_000,20015145,"Lee On Road, near Lee Ming House, Shun Lee Estate",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015145_5b94914417__a8a36139d0_000,20015145,"Lee On Road, near Lee Ming House, Shun Lee Estate",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015145_5b94914417__a9e623e089_000,20015145,"Lee On Road, near Lee Ming House, Shun Lee Estate",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015145_5b94914417__d02b47235e_005,20015145,"Lee On Road, near Lee Ming House, Shun Lee Estate",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015146_838d93d80a__22b12da2e9_001,20015146,"Shun Lee Tsuen Road, near Lee Hong House, Shun Lee Estate",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015147_411fcec849__22b12da2e9_002,20015147,"Lee On Road, near On Yat House, Shun On Estate",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015148_cf87974690__22b12da2e9_003,20015148,"Shun On Road, near Tin Lok House, Shun Tin Estate",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015149_4c1a97d203__22b12da2e9_005,20015149,"Hip Wo Street, near Sau Nga Road Playground",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015150_7484efaa32__22b12da2e9_006,20015150,"Tsui Ping Road, near Po Pui Court",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015151_70c4d7bcf1__22b12da2e9_007,20015151,Tsui Ping (Fuk Tong Road),True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015151_70c4d7bcf1__d02b47235e_000,20015151,Tsui Ping (Fuk Tong Road),True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015153_5c97c1196e__d02b47235e_001,20015153,"Tsui Ping Road, near Tsui Cheung House, Tsui Ping (North) Estate",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015154_16df49040f__d02b47235e_002,20015154,"Tsui Ping Road, near Tsui Nam House, Tsui Ping (North) Estate",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015155_c37fbd094c__23187a3dfb_014,20015155,"Hip Wo Street, near Hipway Towers Block A",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015155_c37fbd094c__5e1bc4ca44_028,20015155,"Hip Wo Street, near Hipway Towers Block A",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015155_c37fbd094c__ce136d5f5b_014,20015155,"Hip Wo Street, near Hipway Towers Block A",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015155_c37fbd094c__d02b47235e_003,20015155,"Hip Wo Street, near Hipway Towers Block A",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015157_ff372b531a__56cfb77266_009,20015157,"Prince Edward Road West, near Maison Deluxe",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015158_b3ef06af0a__01e8736b66_016,20015158,"Prince Edward Road West, near Edwardian Heights (Phase II)",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015158_b3ef06af0a__33fe0e56ce_010,20015158,"Prince Edward Road West, near Edwardian Heights (Phase II)",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015158_b3ef06af0a__56cfb77266_011,20015158,"Prince Edward Road West, near Edwardian Heights (Phase II)",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20015158_b3ef06af0a__5e779f1d84_015,20015158,"Prince Edward Road West, near Edwardian Heights (Phase II)",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
