matsim_line_id,matsim_route_id,official_route_id,matsim_route_suffix,official_json_route_sequence,schedule_stop_count,official_pattern_stop_count,candidate_count,candidate_cardinality,complete_stop_sequence_exact,route_suffix_matches_routeSeq,route_suffix_used_as_evidence,direction_status,prior_direction_status,prior_mapping_status,prior_mapping_quality,current_mapping_status,current_mapping_quality,upgrade_status,matching_method,evidence,unresolved_reason
line_gmb_2009082,gmb_2009082_1,2009082,1,1,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001544"",""20001545"",""20017326"",""20017323"",""20017327"",""20017324"",""20001553"",""20001554"",""20017328""],""schedule_stop_ids"":[""20001544"",""20001545"",""20017326"",""20017323"",""20017327"",""20017324"",""20001553"",""20001554"",""20017328""]}",
line_gmb_2009082,gmb_2009082_2,2009082,2,2,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20017328"",""20001556"",""20001557"",""20006610"",""20017329"",""20017330"",""20001550"",""20001551"",""20001544""],""schedule_stop_ids"":[""20017328"",""20001556"",""20001557"",""20006610"",""20017329"",""20017330"",""20001550"",""20001551"",""20001544""]}",
line_gmb_2009114,gmb_2009114_1,2009114,1,1,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001544"",""20001545"",""20007465"",""20017324"",""20001553"",""20001554"",""20010695""],""schedule_stop_ids"":[""20001544"",""20001545"",""20007465"",""20017324"",""20001553"",""20001554"",""20010695""]}",
line_gmb_2009114,gmb_2009114_2,2009114,2,2,8,8,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20010695"",""20001556"",""20001557"",""20006610"",""20017329"",""20007465"",""20001551"",""20001544""],""schedule_stop_ids"":[""20010695"",""20001556"",""20001557"",""20006610"",""20017329"",""20007465"",""20001551"",""20001544""]}",
line_gmb_2009115,gmb_2009115_1,2009115,1,1,4,4,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001544"",""20001545"",""20007465"",""20017331""],""schedule_stop_ids"":[""20001544"",""20001545"",""20007465"",""20017331""]}",
line_gmb_2009115,gmb_2009115_2,2009115,2,2,3,3,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20017331"",""20001551"",""20001544""],""schedule_stop_ids"":[""20017331"",""20001551"",""20001544""]}",
line_gmb_2009116,gmb_2009116_1,2009116,1,1,23,23,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001544"",""20001545"",""20017326"",""20017323"",""20002259"",""20017332"",""20001553"",""20001554"",""20006621"",""20017333"",""20017334"",""20000912"",""20014247"",""20002198"",""20002246"",""20001556"",""20001557"",""20006610"",""20002261"",""20002274"",""20001550"",""20001551"",""20001544""],""schedule_stop_ids"":[""20001544"",""20001545"",""20017326"",""20017323"",""20002259"",""20017332"",""20001553"",""20001554"",""20006621"",""20017333"",""20017334"",""20000912"",""20014247"",""20002198"",""20002246"",""20001556"",""20001557"",""20006610"",""20002261"",""20002274"",""20001550"",""20001551"",""20001544""]}",
line_gmb_2009117,gmb_2009117_1,2009117,1,1,6,6,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20010695"",""20017335"",""20017336"",""20017337"",""20017338"",""20010695""],""schedule_stop_ids"":[""20010695"",""20017335"",""20017336"",""20017337"",""20017338"",""20010695""]}",
line_gmb_2009118,gmb_2009118_1,2009118,1,1,10,10,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20017339"",""20017340"",""20017341"",""20017342"",""20017343"",""20015651"",""20017332"",""20001553"",""20001554"",""20010695""],""schedule_stop_ids"":[""20017339"",""20017340"",""20017341"",""20017342"",""20017343"",""20015651"",""20017332"",""20001553"",""20001554"",""20010695""]}",
line_gmb_2009118,gmb_2009118_2,2009118,2,2,10,10,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20010695"",""20001556"",""20001557"",""20002235"",""20001567"",""20013060"",""20017344"",""20017345"",""20017346"",""20017339""],""schedule_stop_ids"":[""20010695"",""20001556"",""20001557"",""20002235"",""20001567"",""20013060"",""20017344"",""20017345"",""20017346"",""20017339""]}",
line_gmb_2009119,gmb_2009119_1,2009119,1,1,6,6,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20017331"",""20017324"",""20017332"",""20001553"",""20001554"",""20010695""],""schedule_stop_ids"":[""20017331"",""20017324"",""20017332"",""20001553"",""20001554"",""20010695""]}",
line_gmb_2009119,gmb_2009119_2,2009119,2,2,6,6,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20010695"",""20001556"",""20001557"",""20002235"",""20017356"",""20017331""],""schedule_stop_ids"":[""20010695"",""20001556"",""20001557"",""20002235"",""20017356"",""20017331""]}",
line_gmb_2009147,gmb_2009147_1,2009147,1,1,14,14,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20017389"",""20001473"",""20001474"",""20017390"",""20015432"",""20017391"",""20017392"",""20014456"",""20017393"",""20017394"",""20017331"",""20017330"",""20017395"",""20017396""],""schedule_stop_ids"":[""20017389"",""20001473"",""20001474"",""20017390"",""20015432"",""20017391"",""20017392"",""20014456"",""20017393"",""20017394"",""20017331"",""20017330"",""20017395"",""20017396""]}",
line_gmb_2009147,gmb_2009147_2,2009147,2,2,18,18,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20017587"",""20016370"",""20017395"",""20002274"",""20017422"",""20017331"",""20017423"",""20017424"",""20017425"",""20014618"",""20017426"",""20017455"",""20014455"",""20017427"",""20017428"",""20001480"",""20017429"",""20017389""],""schedule_stop_ids"":[""20017587"",""20016370"",""20017395"",""20002274"",""20017422"",""20017331"",""20017423"",""20017424"",""20017425"",""20014618"",""20017426"",""20017455"",""20014455"",""20017427"",""20017428"",""20001480"",""20017429"",""20017389""]}",
line_gmb_2009180,gmb_2009180_1,2009180,1,1,6,6,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001384"",""20003205"",""20014295"",""20014296"",""20014297"",""20017851""],""schedule_stop_ids"":[""20001384"",""20003205"",""20014295"",""20014296"",""20014297"",""20017851""]}",
line_gmb_2009180,gmb_2009180_2,2009180,2,2,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20017851"",""20014297"",""20014300"",""20014295"",""20014301"",""20007525"",""20014293""],""schedule_stop_ids"":[""20017851"",""20014297"",""20014300"",""20014295"",""20014301"",""20007525"",""20014293""]}",
line_gmb_2009246,gmb_2009246_1,2009246,1,1,26,26,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000418"",""20017158"",""20017159"",""20017160"",""20017161"",""20017162"",""20018808"",""20017163"",""20017164"",""20017165"",""20017166"",""20017167"",""20017168"",""20015020"",""20014651"",""20014785"",""20015158"",""20017169"",""20017170"",""20017171"",""20017172"",""20017173"",""20017174"",""20017175"",""20017176"",""20013966""],""schedule_stop_ids"":[""20000418"",""20017158"",""20017159"",""20017160"",""20017161"",""20017162"",""20018808"",""20017163"",""20017164"",""20017165"",""20017166"",""20017167"",""20017168"",""20015020"",""20014651"",""20014785"",""20015158"",""20017169"",""20017170"",""20017171"",""20017172"",""20017173"",""20017174"",""20017175"",""20017176"",""20013966""]}",
line_gmb_2009246,gmb_2009246_2,2009246,2,2,22,22,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20013966"",""20017177"",""20013741"",""20013729"",""20017178"",""20015161"",""20017179"",""20017180"",""20014210"",""20017181"",""20015112"",""20017183"",""20017184"",""20017185"",""20017186"",""20017187"",""20017188"",""20017189"",""20017190"",""20017191"",""20000444"",""20000418""],""schedule_stop_ids"":[""20013966"",""20017177"",""20013741"",""20013729"",""20017178"",""20015161"",""20017179"",""20017180"",""20014210"",""20017181"",""20015112"",""20017183"",""20017184"",""20017185"",""20017186"",""20017187"",""20017188"",""20017189"",""20017190"",""20017191"",""20000444"",""20000418""]}",
line_gmb_2009247,gmb_2009247_1,2009247,1,1,25,25,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000418"",""20017192"",""20017193"",""20004183"",""20002654"",""20018808"",""20017163"",""20017164"",""20017165"",""20017166"",""20017167"",""20017168"",""20015020"",""20014651"",""20014785"",""20015158"",""20017169"",""20017170"",""20017171"",""20017172"",""20017173"",""20017174"",""20017175"",""20017176"",""20013966""],""schedule_stop_ids"":[""20000418"",""20017192"",""20017193"",""20004183"",""20002654"",""20018808"",""20017163"",""20017164"",""20017165"",""20017166"",""20017167"",""20017168"",""20015020"",""20014651"",""20014785"",""20015158"",""20017169"",""20017170"",""20017171"",""20017172"",""20017173"",""20017174"",""20017175"",""20017176"",""20013966""]}",
line_gmb_2009247,gmb_2009247_2,2009247,2,2,19,19,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20013966"",""20017194"",""20017195"",""20017178"",""20015161"",""20017179"",""20017180"",""20014210"",""20017181"",""20015112"",""20017183"",""20017184"",""20017185"",""20017186"",""20017187"",""20017188"",""20017196"",""20017197"",""20000418""],""schedule_stop_ids"":[""20013966"",""20017194"",""20017195"",""20017178"",""20015161"",""20017179"",""20017180"",""20014210"",""20017181"",""20015112"",""20017183"",""20017184"",""20017185"",""20017186"",""20017187"",""20017188"",""20017196"",""20017197"",""20000418""]}",
line_gmb_2009312,gmb_2009312_1,2009312,1,1,8,8,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20020788"",""20020789"",""20020790"",""20020791"",""20020821"",""20020793"",""20020794"",""20020788""],""schedule_stop_ids"":[""20020788"",""20020789"",""20020790"",""20020791"",""20020821"",""20020793"",""20020794"",""20020788""]}",
line_gmb_2009378,gmb_2009378_1,2009378,1,1,5,5,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20015409"",""20016665"",""20016666"",""20016667"",""20016668""],""schedule_stop_ids"":[""20015409"",""20016665"",""20016666"",""20016667"",""20016668""]}",
line_gmb_2009378,gmb_2009378_2,2009378,2,2,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20016668"",""20016669"",""20016670"",""20016671"",""20020326"",""20015426"",""20015409""],""schedule_stop_ids"":[""20016668"",""20016669"",""20016670"",""20016671"",""20020326"",""20015426"",""20015409""]}",
line_gmb_2009477,gmb_2009477_1,2009477,1,1,2,2,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20018379"",""20016438""],""schedule_stop_ids"":[""20018379"",""20016438""]}",
line_gmb_2009477,gmb_2009477_2,2009477,2,2,2,2,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20016438"",""20018379""],""schedule_stop_ids"":[""20016438"",""20018379""]}",
line_gmb_2009543,gmb_2009543_1,2009543,1,1,6,6,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20015442"",""20015443"",""20018948"",""20014465"",""20014456"",""20015439""],""schedule_stop_ids"":[""20015442"",""20015443"",""20018948"",""20014465"",""20014456"",""20015439""]}",
line_gmb_2009576,gmb_2009576_1,2009576,1,1,10,10,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20012604"",""20019732"",""20012131"",""20003250"",""20012122"",""20016135"",""20012124"",""20007293"",""20016136"",""20012126""],""schedule_stop_ids"":[""20012604"",""20019732"",""20012131"",""20003250"",""20012122"",""20016135"",""20012124"",""20007293"",""20016136"",""20012126""]}",
line_gmb_2009576,gmb_2009576_2,2009576,2,2,8,8,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20012126"",""20001473"",""20012127"",""20012128"",""20003249"",""20012129"",""20019733"",""20012604""],""schedule_stop_ids"":[""20012126"",""20001473"",""20012127"",""20012128"",""20003249"",""20012129"",""20019733"",""20012604""]}",
line_gmb_2009609,gmb_2009609_1,2009609,1,1,14,14,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20022802"",""20022406"",""20002650"",""20002652"",""20015238"",""20018776"",""20015627"",""20018777"",""20015622"",""20018778"",""20007713"",""20002648"",""20022801"",""20022802""],""schedule_stop_ids"":[""20022802"",""20022406"",""20002650"",""20002652"",""20015238"",""20018776"",""20015627"",""20018777"",""20015622"",""20018778"",""20007713"",""20002648"",""20022801"",""20022802""]}",
line_gmb_2009642,gmb_2009642_1,2009642,1,1,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014313"",""20014023"",""20018841"",""20016267"",""20018842"",""20018843"",""20018844"",""20018875"",""20014313""],""schedule_stop_ids"":[""20014313"",""20014023"",""20018841"",""20016267"",""20018842"",""20018843"",""20018844"",""20018875"",""20014313""]}",
line_gmb_2009675,gmb_2009675_1,2009675,1,1,20,20,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20018940"",""20004171"",""20004172"",""20018941"",""20018942"",""20018943"",""20018944"",""20018945"",""20018946"",""20018947"",""20012128"",""20018948"",""20018949"",""20018950"",""20018951"",""20018952"",""20018953"",""20018954"",""20004161"",""20018940""],""schedule_stop_ids"":[""20018940"",""20004171"",""20004172"",""20018941"",""20018942"",""20018943"",""20018944"",""20018945"",""20018946"",""20018947"",""20012128"",""20018948"",""20018949"",""20018950"",""20018951"",""20018952"",""20018953"",""20018954"",""20004161"",""20018940""]}",
line_gmb_2009708,gmb_2009708_1,2009708,1,1,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20012128"",""20018948"",""20018949"",""20014456"",""20018973"",""20018974"",""20018945"",""20018975"",""20012128""],""schedule_stop_ids"":[""20012128"",""20018948"",""20018949"",""20014456"",""20018973"",""20018974"",""20018945"",""20018975"",""20012128""]}",
line_gmb_2009741,gmb_2009741_1,2009741,1,1,17,17,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014885"",""20014886"",""20014887"",""20004593"",""20010278"",""20004559"",""20004560"",""20004561"",""20004114"",""20002403"",""20000174"",""20014877"",""20014878"",""20000020"",""20014889"",""20014884"",""20014859""],""schedule_stop_ids"":[""20014885"",""20014886"",""20014887"",""20004593"",""20010278"",""20004559"",""20004560"",""20004561"",""20004114"",""20002403"",""20000174"",""20014877"",""20014878"",""20000020"",""20014889"",""20014884"",""20014859""]}",
line_gmb_2009774,gmb_2009774_1,2009774,1,1,31,31,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20007691"",""20007692"",""20007693"",""20007694"",""20007695"",""20001271"",""20001615"",""20001616"",""20007696"",""20004201"",""20015612"",""20007365"",""20007697"",""20019237"",""20019238"",""20019239"",""20019240"",""20019241"",""20015448"",""20015451"",""20019242"",""20007365"",""20007697"",""20019243"",""20001599"",""20001600"",""20001601"",""20002749"",""20003394"",""20007698"",""20007691""],""schedule_stop_ids"":[""20007691"",""20007692"",""20007693"",""20007694"",""20007695"",""20001271"",""20001615"",""20001616"",""20007696"",""20004201"",""20015612"",""20007365"",""20007697"",""20019237"",""20019238"",""20019239"",""20019240"",""20019241"",""20015448"",""20015451"",""20019242"",""20007365"",""20007697"",""20019243"",""20001599"",""20001600"",""20001601"",""20002749"",""20003394"",""20007698"",""20007691""]}",
line_gmb_2009807,gmb_2009807_1,2009807,1,1,29,29,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20007691"",""20007694"",""20007695"",""20001271"",""20001615"",""20001616"",""20007696"",""20004201"",""20015612"",""20007365"",""20007697"",""20019237"",""20019238"",""20019239"",""20019240"",""20019241"",""20015448"",""20015451"",""20019242"",""20007365"",""20007697"",""20019243"",""20001599"",""20001600"",""20001601"",""20002749"",""20003394"",""20007698"",""20007691""],""schedule_stop_ids"":[""20007691"",""20007694"",""20007695"",""20001271"",""20001615"",""20001616"",""20007696"",""20004201"",""20015612"",""20007365"",""20007697"",""20019237"",""20019238"",""20019239"",""20019240"",""20019241"",""20015448"",""20015451"",""20019242"",""20007365"",""20007697"",""20019243"",""20001599"",""20001600"",""20001601"",""20002749"",""20003394"",""20007698"",""20007691""]}",
line_gmb_2009840,gmb_2009840_1,2009840,1,1,14,14,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20019072"",""20002719"",""20003511"",""20003513"",""20006972"",""20007022"",""20002839"",""20003469"",""20007057"",""20000294"",""20003514"",""20000295"",""20003515"",""20000284""],""schedule_stop_ids"":[""20019072"",""20002719"",""20003511"",""20003513"",""20006972"",""20007022"",""20002839"",""20003469"",""20007057"",""20000294"",""20003514"",""20000295"",""20003515"",""20000284""]}",
line_gmb_2009842,gmb_2009842_1,2009842,1,1,11,11,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000284"",""20003083"",""20003475"",""20013195"",""20000289"",""20021451"",""20003508"",""20002799"",""20003509"",""20003510"",""20019072""],""schedule_stop_ids"":[""20000284"",""20003083"",""20003475"",""20013195"",""20000289"",""20021451"",""20003508"",""20002799"",""20003509"",""20003510"",""20019072""]}",
line_gmb_2009873,gmb_2009873_1,2009873,1,1,17,17,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20019270"",""20019271"",""20019272"",""20001199"",""20001220"",""20001221"",""20002571"",""20019273"",""20019274"",""20001224"",""20020534"",""20019275"",""20019276"",""20019277"",""20019278"",""20019279"",""20019270""],""schedule_stop_ids"":[""20019270"",""20019271"",""20019272"",""20001199"",""20001220"",""20001221"",""20002571"",""20019273"",""20019274"",""20001224"",""20020534"",""20019275"",""20019276"",""20019277"",""20019278"",""20019279"",""20019270""]}",
line_gmb_2009906,gmb_2009906_1,2009906,1,1,3,3,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20015445"",""20015446"",""20015453""],""schedule_stop_ids"":[""20015445"",""20015446"",""20015453""]}",
line_gmb_2009939,gmb_2009939_1,2009939,1,1,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20019567"",""20003421"",""20008271"",""20001468"",""20006555"",""20008272"",""20008273"",""20001217"",""20001193""],""schedule_stop_ids"":[""20019567"",""20003421"",""20008271"",""20001468"",""20006555"",""20008272"",""20008273"",""20001217"",""20001193""]}",
line_gmb_2009972,gmb_2009972_1,2009972,1,1,8,8,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014123"",""20014124"",""20014125"",""20014126"",""20001737"",""20012804"",""20011987"",""20013696""],""schedule_stop_ids"":[""20014123"",""20014124"",""20014125"",""20014126"",""20001737"",""20012804"",""20011987"",""20013696""]}",
line_gmb_2010005,gmb_2010005_1,2010005,1,1,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001477"",""20004539"",""20003242"",""20003243"",""20003244"",""20019699"",""20019700""],""schedule_stop_ids"":[""20001477"",""20004539"",""20003242"",""20003243"",""20003244"",""20019699"",""20019700""]}",
line_gmb_2010005,gmb_2010005_2,2010005,2,2,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20019700"",""20019699"",""20007788"",""20003198"",""20003197"",""20003196"",""20001477""],""schedule_stop_ids"":[""20019700"",""20019699"",""20007788"",""20003198"",""20003197"",""20003196"",""20001477""]}",
line_gmb_2010038,gmb_2010038_1,2010038,1,1,4,4,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20008525"",""20008526"",""20008527"",""20012360""],""schedule_stop_ids"":[""20008525"",""20008526"",""20008527"",""20012360""]}",
line_gmb_2010071,gmb_2010071_1,2010071,1,1,33,33,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001193"",""20007228"",""20003029"",""20001200"",""20001222"",""20001224"",""20001225"",""20003192"",""20007576"",""20003191"",""20006560"",""20003188"",""20007587"",""20007229"",""20002232"",""20001569"",""20001570"",""20002119"",""20001549"",""20006561"",""20002841"",""20007229"",""20007588"",""20003189"",""20006560"",""20003190"",""20007577"",""20003193"",""20008783"",""20008787"",""20003030"",""20003031"",""20001193""],""schedule_stop_ids"":[""20001193"",""20007228"",""20003029"",""20001200"",""20001222"",""20001224"",""20001225"",""20003192"",""20007576"",""20003191"",""20006560"",""20003188"",""20007587"",""20007229"",""20002232"",""20001569"",""20001570"",""20002119"",""20001549"",""20006561"",""20002841"",""20007229"",""20007588"",""20003189"",""20006560"",""20003190"",""20007577"",""20003193"",""20008783"",""20008787"",""20003030"",""20003031"",""20001193""]}",
