destination_facility_id,tcs_zone,dcca,study_area_id,assignment_method,source_note
work_mobile_poi_osm:3017363969:9791,1,1112,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:3195477044:11500,23,3312,nt_other_dc_33,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:3237582164:11807,25,3803,nt_other_dc_38,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:3294550570:11989,23,3439,nt_other_dc_34,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:3294550598:12000,23,3439,nt_other_dc_34,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:331353126:49871,5,2703,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:331353196:49890,5,2702,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:3389121618:12294,25,3713,nt_other_dc_37,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:3493469181:12444,1,1104,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:3544825174:12603,25,3803,nt_other_dc_38,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:3814915568:13278,14,3307,nt_tuen_mun,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:3854020794:13351,23,3412,nt_other_dc_34,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4075184712:13929,1,1101,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4125231389:14190,19,3739,nt_sha_tin_sha_tin_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4252992798:14621,15,3434,nt_yuen_long,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4275329459:15085,7,2325,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4836271822:19361,25,3803,nt_other_dc_38,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4844438933:19527,10,2507,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4846572101:19727,1,1113,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4848058998:19922,3,1304,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4848465002:20231,1,1115,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4849749620:20261,3,1327,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4849823408:20307,2,1201,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4858064647:21294,7,2306,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4858176431:21398,8,2409,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4858455472:21484,2,1212,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4858521757:21545,2,1202,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4858605734:21711,6,2713,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4860214623:21931,3,1317,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4860552176:22054,6,2712,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4862345008:22679,7,2308,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4864471053:23157,8,2423,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4864691163:23307,8,2415,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4867286773:23478,2,1213,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:4870000813:23496,11,3219,nt_tsuen_wan_tsuen_wan_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:5003216377:24156,20,3730,nt_sha_tin_ma_on_shan_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:5217111836:24731,9,2633,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:5293365282:24956,10,2525,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:5306678521:24998,6,2715,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:5397629131:25289,20,3728,nt_sha_tin_ma_on_shan_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:5397688321:25312,20,3732,nt_sha_tin_ma_on_shan_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:5521020321:25782,5,2717,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:5736689005:26180,7,2325,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:5777613393:26361,8,2410,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:6008822614:27063,8,2407,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:6163675032:27398,3,1301,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:6324725671:28199,17,3601,nt_tai_po,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:6324790795:28278,17,3608,nt_tai_po,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:6332679912:28506,17,3617,nt_tai_po,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:6576741610:29237,5,2704,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:6793319324:29916,2,1204,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:7108649002:30851,3,1315,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:7949839700:32276,13,3128,nt_tsuen_wan_tsing_yi_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:8077117557:32590,7,2318,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:8483089548:33281,9,2619,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:8916829005:33809,2,1208,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:9494657438:34622,3,1328,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:9809014735:35442,10,2507,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:9809062082:35459,10,2507,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:9810961176:35471,5,2701,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:9880569117:35921,3,1313,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:9995141131:36534,23,3435,nt_other_dc_34,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:52441,3,1303,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:52450,3,1310,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:52489,12,3118,nt_tsuen_wan_kwai_chung_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:52993,9,2619,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:54223,8,2409,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:54648,16,3424,nt_tin_shui_wai,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:54680,20,3729,nt_sha_tin_ma_on_shan_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:54923,1,1104,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:55107,17,3611,nt_tai_po,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:55564,3,1308,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:55783,4,1415,dc_14,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:56007,14,3306,nt_tuen_mun,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:56168,15,3407,nt_yuen_long,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:56554,25,3804,nt_other_dc_38,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:58697,3,1314,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:59238,6,2708,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:59372,21,3804,nt_tseung_kwan_o,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:59433,24,3516,nt_other_dc_35,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:59665,25,3801,nt_other_dc_38,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:59718,10,2506,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:59958,8,2410,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:60659,3,1309,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:61056,10,2521,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:61263,17,3617,nt_tai_po,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:61499,9,2626,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:61649,25,3805,nt_other_dc_38,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:61654,19,3724,nt_sha_tin_sha_tin_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:61677,5,2701,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:61847,21,3810,nt_tseung_kwan_o,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:62013,3,1301,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_osm:missing:62312,5,2702,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
