correction_status,departure_count,direction_from,direction_index,direction_tab_label,direction_to,directions_collected,expand_action,fare,fix_full_line_query,latest_departure_text,merge_source,message,note,observed_line,query,rule_count,scrolls,service_end,service_start,snapshot_file,source_query,status,target_end_stop,target_line_id,target_line_name,target_query,target_start_stop
estimated_headway_no_direct_amap_timedesc,,荆溪厚屿地铁站,2,荆溪厚屿地铁站→省卫生职业技术学校,省卫生职业技术学校,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=39; not an operator-published schedule.,766路区间,766路区间,2,0,13:20,07:20,,766路区间,estimated_headway,省卫生职业技术学校,9E+11,766路区间(荆溪厚屿地铁站--省卫生职业技术学校),766路区间,荆溪厚屿地铁站
estimated_headway_no_direct_amap_timedesc,,闽江一号,1,闽江一号→闽侯客运中心,闽侯客运中心,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=40; not an operator-published schedule.,767路,767路,3,0,20:00,06:50,,767路,estimated_headway,闽侯客运中心,9E+11,767路(闽江一号--闽侯客运中心),767路,闽江一号
estimated_headway_no_direct_amap_timedesc,,闽侯客运中心,2,闽侯客运中心→闽江一号,闽江一号,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=40; not an operator-published schedule.,767路,767路,3,0,19:30,06:20,,767路,estimated_headway,闽江一号,9E+11,767路(闽侯客运中心--闽江一号),767路,闽侯客运中心
estimated_headway_no_direct_amap_timedesc,,闽侯客运中心,1,闽侯客运中心→闽侯县老年大学,闽侯县老年大学,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=40; not an operator-published schedule.,767路支线,767路支线,4,0,22:00,06:00,,767路支线,estimated_headway,闽侯县老年大学,9E+11,767路支线(闽侯客运中心--闽侯县老年大学),767路支线,闽侯客运中心
estimated_headway_no_direct_amap_timedesc,,闽侯县老年大学,2,闽侯县老年大学→闽侯客运中心,闽侯客运中心,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=40; not an operator-published schedule.,767路支线,767路支线,4,0,22:00,06:00,,767路支线,estimated_headway,闽侯客运中心,9E+11,767路支线(闽侯县老年大学--闽侯客运中心),767路支线,闽侯县老年大学
estimated_headway_no_direct_amap_timedesc,,南园路,1,南园路→南园路,南园路,1,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=34; not an operator-published schedule.,7686闽江之心环线,7686闽江之心环线,2,0,22:00,19:00,,7686闽江之心环线,estimated_headway,南园路,9E+11,7686闽江之心环线(南园路--南园路),7686闽江之心环线,南园路
estimated_headway_no_direct_amap_timedesc,,上街玉皇宫,1,上街玉皇宫→砂之船小镇5号门,砂之船小镇5号门,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=40; not an operator-published schedule.,769路,769路,3,0,19:00,07:00,,769路,estimated_headway,砂之船小镇5号门,9E+11,769路(上街玉皇宫--砂之船小镇5号门),769路,上街玉皇宫
estimated_headway_no_direct_amap_timedesc,,砂之船小镇5号门,2,砂之船小镇5号门→上街玉皇宫,上街玉皇宫,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=40; not an operator-published schedule.,769路,769路,4,0,20:30,07:00,,769路,estimated_headway,上街玉皇宫,9E+11,769路(砂之船小镇5号门--上街玉皇宫),769路,砂之船小镇5号门
estimated_headway_no_direct_amap_timedesc,,地铁苏洋站,1,地铁苏洋站→岚口桥头,岚口桥头,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=34; not an operator-published schedule.,772路,772路,3,0,19:00,07:00,,772路,estimated_headway,岚口桥头,9E+11,772路(地铁苏洋站--岚口桥头),772路,地铁苏洋站
estimated_headway_no_direct_amap_timedesc,,岚口桥头,2,岚口桥头→地铁苏洋站,地铁苏洋站,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=34; not an operator-published schedule.,772路,772路,3,0,18:00,06:00,,772路,estimated_headway,地铁苏洋站,9E+11,772路(岚口桥头--地铁苏洋站),772路,岚口桥头
estimated_headway_no_direct_amap_timedesc,,福新公交枢纽站,1,福新公交枢纽站→动物园,动物园,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=14; not an operator-published schedule.,78路,78路,4,0,21:30,06:30,,78路,estimated_headway,动物园,3.501E+11,78路(福新公交枢纽站--动物园),78路,福新公交枢纽站
estimated_headway_no_direct_amap_timedesc,,动物园,2,动物园→后屿福光路口,后屿福光路口,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=14; not an operator-published schedule.,78路,78路,4,0,21:30,06:30,,78路,estimated_headway,后屿福光路口,3.501E+11,78路(动物园--后屿福光路口),78路,动物园
estimated_headway_no_direct_amap_timedesc,,金山浦上公交枢纽站,1,金山浦上公交枢纽站→公交鹤林站,公交鹤林站,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=16; not an operator-published schedule.,79路,79路,4,0,22:00,06:00,,79路,estimated_headway,公交鹤林站,3.501E+11,79路(金山浦上公交枢纽站--公交鹤林站),79路,金山浦上公交枢纽站
estimated_headway_no_direct_amap_timedesc,,公交鹤林站,2,公交鹤林站→金山浦上公交枢纽站,金山浦上公交枢纽站,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=16; not an operator-published schedule.,79路,79路,4,0,22:00,06:00,,79路,estimated_headway,金山浦上公交枢纽站,3.501E+11,79路(公交鹤林站--金山浦上公交枢纽站),79路,公交鹤林站
estimated_headway_no_direct_amap_timedesc,,魁岐佳园,1,魁岐佳园→船坞边路,船坞边路,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=11; not an operator-published schedule.,M5路,M5路,3,0,19:00,06:30,,M5路,estimated_headway,船坞边路,9E+11,M5路(魁岐佳园--船坞边路),M5路,魁岐佳园
estimated_headway_no_direct_amap_timedesc,,船坞边路,2,船坞边路→魁岐佳园,魁岐佳园,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=11; not an operator-published schedule.,M5路,M5路,3,0,19:00,06:30,,M5路,estimated_headway,魁岐佳园,9E+11,M5路(船坞边路--魁岐佳园),M5路,船坞边路
estimated_headway_no_direct_amap_timedesc,,快安公交站,1,快安公交站→福州理工学院马尾校区,福州理工学院马尾校区,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=commuter_special; service_window_source=estimated_by_route_category; average_estimated_headway_min=18; not an operator-published schedule.,M6路高峰快线,M6路高峰快线,2,0,19:30,06:30,,M6路高峰快线,estimated_headway,福州理工学院马尾校区,9E+11,M6路高峰快线(快安公交站--福州理工学院马尾校区),M6路高峰快线,快安公交站
estimated_headway_no_direct_amap_timedesc,,福州理工学院马尾校区,2,福州理工学院马尾校区→快安公交站,快安公交站,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=commuter_special; service_window_source=estimated_by_route_category; average_estimated_headway_min=18; not an operator-published schedule.,M6路高峰快线,M6路高峰快线,2,0,19:30,06:30,,M6路高峰快线,estimated_headway,快安公交站,9E+11,M6路高峰快线(福州理工学院马尾校区--快安公交站),M6路高峰快线,福州理工学院马尾校区
estimated_headway_no_direct_amap_timedesc,,东部办公区,1,东部办公区→天泉路口,天泉路口,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=estimated_by_route_category; average_estimated_headway_min=21; not an operator-published schedule.,东部14号线,东部14号线,4,0,21:00,06:30,,东部14号线,estimated_headway,天泉路口,9E+11,东部14号线(北环专线)(东部办公区--天泉路口),东部14号线,东部办公区
estimated_headway_no_direct_amap_timedesc,,市刑侦支队,2,市刑侦支队→东部办公区,东部办公区,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=estimated_by_route_category; average_estimated_headway_min=21; not an operator-published schedule.,东部14号线,东部14号线,4,0,21:00,06:30,,东部14号线,estimated_headway,东部办公区,9E+11,东部14号线(北环专线)(市刑侦支队--东部办公区),东部14号线,市刑侦支队
estimated_headway_no_direct_amap_timedesc,,北尚新宿小区,1,北尚新宿小区→东部办公区,东部办公区,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=; not an operator-published schedule.,东部15号线,东部15号线,0,0,07:35,07:35,,东部15号线,estimated_headway,东部办公区,9E+11,东部15号线(北环专线)(北尚新宿小区--东部办公区),东部15号线,北尚新宿小区
estimated_headway_no_direct_amap_timedesc,,东部办公区,2,东部办公区→北尚新宿小区,北尚新宿小区,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=estimated_by_route_category; average_estimated_headway_min=21; not an operator-published schedule.,东部15号线,东部15号线,4,0,21:00,06:30,,东部15号线,estimated_headway,北尚新宿小区,9E+11,东部15号线(北环专线)(东部办公区--北尚新宿小区),东部15号线,东部办公区
estimated_headway_no_direct_amap_timedesc,,阵北洪塘路口,1,阵北洪塘路口→东部办公区(东部专线北侧上下点),东部办公区(东部专线北侧上下点),2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=estimated_by_route_category; average_estimated_headway_min=21; not an operator-published schedule.,东部17号线,东部17号线,4,0,21:00,06:30,,东部17号线,estimated_headway,东部办公区(东部专线北侧上下点),9E+11,东部17号线(郭厝里专线)(阵北洪塘路口--东部办公区(东部专线北侧上下点)),东部17号线,阵北洪塘路口
estimated_headway_no_direct_amap_timedesc,,东部办公区(东部专线北侧上下点),2,东部办公区(东部专线北侧上下点)→阵北洪塘路口,阵北洪塘路口,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=estimated_by_route_category; average_estimated_headway_min=21; not an operator-published schedule.,东部17号线,东部17号线,4,0,21:00,06:30,,东部17号线,estimated_headway,阵北洪塘路口,9E+11,东部17号线(郭厝里专线)(东部办公区(东部专线北侧上下点)--阵北洪塘路口),东部17号线,东部办公区(东部专线北侧上下点)
estimated_headway_no_direct_amap_timedesc,,金山金桔(金桔路),1,金山金桔(金桔路)→东部办公区,东部办公区,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=14; not an operator-published schedule.,东部18号线,东部18号线,4,0,22:00,06:00,,东部18号线,estimated_headway,东部办公区,9E+11,东部18号线(金山金桔(金桔路)--东部办公区),东部18号线,金山金桔(金桔路)
estimated_headway_no_direct_amap_timedesc,,东部办公区,2,东部办公区→金山金桔(金桔路),金山金桔(金桔路),2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=14; not an operator-published schedule.,东部18号线,东部18号线,4,0,22:00,06:00,,东部18号线,estimated_headway,金山金桔(金桔路),9E+11,东部18号线(东部办公区--金山金桔(金桔路)),东部18号线,东部办公区
estimated_headway_no_direct_amap_timedesc,,金山金桔(金桔路),1,金山金桔(金桔路)→东部办公区,东部办公区,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=14; not an operator-published schedule.,东部19号线,东部19号线,4,0,22:00,06:00,,东部19号线,estimated_headway,东部办公区,9E+11,东部19号线(金山金桔(金桔路)--东部办公区),东部19号线,金山金桔(金桔路)
estimated_headway_no_direct_amap_timedesc,,东部办公区,2,东部办公区→金山金桔(金桔路),金山金桔(金桔路),2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=14; not an operator-published schedule.,东部19号线,东部19号线,4,0,22:00,06:00,,东部19号线,estimated_headway,金山金桔(金桔路),9E+11,东部19号线(东部办公区--金山金桔(金桔路)),东部19号线,东部办公区
estimated_headway_no_direct_amap_timedesc,,东部办公区,1,东部办公区→融信第一城,融信第一城,1,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=15; not an operator-published schedule.,东部22号线,东部22号线,4,0,22:00,06:00,,东部22号线,estimated_headway,融信第一城,9E+11,东部22号线(工作日班车)(东部办公区--融信第一城),东部22号线,东部办公区
estimated_headway_no_direct_amap_timedesc,,左海公园西门,1,左海公园西门→东部办公区(石碑兜),东部办公区(石碑兜),2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=15; not an operator-published schedule.,东部23号线,东部23号线,4,0,22:00,06:00,,东部23号线,estimated_headway,东部办公区(石碑兜),9E+11,东部23号线(左海公园西门--东部办公区(石碑兜)),东部23号线,左海公园西门
estimated_headway_no_direct_amap_timedesc,,东部办公区,2,东部办公区→左海公园西门,左海公园西门,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=15; not an operator-published schedule.,东部23号线,东部23号线,4,0,22:00,06:00,,东部23号线,estimated_headway,左海公园西门,9E+11,东部23号线(东部办公区--左海公园西门),东部23号线,东部办公区
estimated_headway_no_direct_amap_timedesc,,厚美村,1,厚美村→东部办公区,东部办公区,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=15; not an operator-published schedule.,东部25号线,东部25号线,4,0,22:00,06:00,,东部25号线,estimated_headway,东部办公区,9E+11,东部25号线(厚美村--东部办公区),东部25号线,厚美村
estimated_headway_no_direct_amap_timedesc,,东部办公区,2,东部办公区→厚美村,厚美村,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=15; not an operator-published schedule.,东部25号线,东部25号线,4,0,22:00,06:00,,东部25号线,estimated_headway,厚美村,9E+11,东部25号线(东部办公区--厚美村),东部25号线,东部办公区
estimated_headway_no_direct_amap_timedesc,,省卫健委,1,省卫健委→东部办公区,东部办公区,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=; not an operator-published schedule.,东部26号线,东部26号线,0,0,07:50,07:50,,东部26号线,estimated_headway,东部办公区,9E+11,东部26号线(卫生厅专线)(省卫健委--东部办公区),东部26号线,省卫健委
estimated_headway_no_direct_amap_timedesc,,东部办公区,2,东部办公区→省卫健委,省卫健委,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=estimated_by_route_category; average_estimated_headway_min=21; not an operator-published schedule.,东部26号线,东部26号线,4,0,21:00,06:30,,东部26号线,estimated_headway,省卫健委,9E+11,东部26号线(卫生厅专线)(东部办公区--省卫健委),东部26号线,东部办公区
estimated_headway_no_direct_amap_timedesc,,东部办公区,1,东部办公区→春江御园,春江御园,1,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=estimated_by_route_category; average_estimated_headway_min=21; not an operator-published schedule.,东部27号线,东部27号线,4,0,21:00,06:30,,东部27号线,estimated_headway,春江御园,9E+11,东部27号线(大学城专线)(东部办公区--春江御园),东部27号线,东部办公区
estimated_headway_no_direct_amap_timedesc,,福道6号口,1,福道6号口→东部办公区,东部办公区,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=13; not an operator-published schedule.,东部28号线,东部28号线,4,0,22:00,06:00,,东部28号线,estimated_headway,东部办公区,9E+11,东部28号线(福道6号口--东部办公区),东部28号线,福道6号口
estimated_headway_no_direct_amap_timedesc,,东部办公区,2,东部办公区→福道7号口,福道7号口,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=13; not an operator-published schedule.,东部28号线,东部28号线,4,0,22:00,06:00,,东部28号线,estimated_headway,福道7号口,9E+11,东部28号线(东部办公区--福道7号口),东部28号线,东部办公区
estimated_headway_no_direct_amap_timedesc,,东部办公区,1,东部办公区→东部办公区上车点(西洋),东部办公区上车点(西洋),2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=14; not an operator-published schedule.,东部2号线,东部2号线,4,0,22:00,06:00,,东部2号线,estimated_headway,东部办公区上车点(西洋),9E+11,东部2号线(东部办公区--东部办公区上车点(西洋)),东部2号线,东部办公区
estimated_headway_no_direct_amap_timedesc,,东部办公区上车点(西洋),2,东部办公区上车点(西洋)→东部办公区,东部办公区,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=14; not an operator-published schedule.,东部2号线,东部2号线,4,0,22:00,06:00,,东部2号线,estimated_headway,东部办公区,9E+11,东部2号线(东部办公区上车点(西洋)--东部办公区),东部2号线,东部办公区上车点(西洋)
estimated_headway_no_direct_amap_timedesc,,保福,1,保福→东部办公区,东部办公区,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=estimated_by_route_category; average_estimated_headway_min=21; not an operator-published schedule.,东部31号线,东部31号线,4,0,21:00,06:30,,东部31号线,estimated_headway,东部办公区,9E+11,东部31号线(保福专线)(保福--东部办公区),东部31号线,保福
estimated_headway_no_direct_amap_timedesc,,东部办公区,2,东部办公区→保福,保福,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=estimated_by_route_category; average_estimated_headway_min=21; not an operator-published schedule.,东部31号线,东部31号线,4,0,21:00,06:30,,东部31号线,estimated_headway,保福,9E+11,东部31号线(保福专线)(东部办公区--保福),东部31号线,东部办公区
estimated_headway_no_direct_amap_timedesc,,后山村,1,后山村→东部办公区,东部办公区,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=amap_bus_lines_full.start_time_end_time; average_estimated_headway_min=; not an operator-published schedule.,东部34号线,东部34号线,0,0,07:45,07:45,,东部34号线,estimated_headway,东部办公区,9E+11,东部34号线(后山村--东部办公区),东部34号线,后山村
estimated_headway_no_direct_amap_timedesc,,东部办公区,2,东部办公区→后山村,后山村,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=18; not an operator-published schedule.,东部34号线,东部34号线,4,0,22:00,06:00,,东部34号线,estimated_headway,后山村,9E+11,东部34号线(东部办公区--后山村),东部34号线,东部办公区
estimated_headway_no_direct_amap_timedesc,,东部办公区,1,东部办公区→中溪,中溪,1,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=estimated_by_route_category; average_estimated_headway_min=21; not an operator-published schedule.,东部36号专线,东部36号专线,4,0,21:00,06:30,,东部36号专线,estimated_headway,中溪,9E+11,东部36号专线(东部办公区--中溪),东部36号专线,东部办公区
estimated_headway_no_direct_amap_timedesc,,中溪,1,中溪→东部办公区,东部办公区,1,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=estimated_by_route_category; average_estimated_headway_min=21; not an operator-published schedule.,东部36号线,东部36号线,4,0,21:00,06:30,,东部36号线,estimated_headway,东部办公区,9E+11,东部36号线(南屿专线)(中溪--东部办公区),东部36号线,中溪
estimated_headway_no_direct_amap_timedesc,,福州规划馆,1,福州规划馆→古三座,古三座,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=18; not an operator-published schedule.,东部37号线,东部37号线,4,0,22:00,06:00,,东部37号线,estimated_headway,古三座,9E+11,东部37号线(福州规划馆--古三座),东部37号线,福州规划馆
estimated_headway_no_direct_amap_timedesc,,古三座,2,古三座→福州规划馆,福州规划馆,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=18; not an operator-published schedule.,东部37号线,东部37号线,4,0,22:00,06:00,,东部37号线,estimated_headway,福州规划馆,9E+11,东部37号线(古三座--福州规划馆),东部37号线,古三座
estimated_headway_no_direct_amap_timedesc,,东部办公区(江边洲路),1,东部办公区(江边洲路)→市政府加洋路停靠点,市政府加洋路停靠点,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=estimated_by_route_category; average_estimated_headway_min=21; not an operator-published schedule.,东部38号专线,东部38号专线,4,0,21:00,06:30,,东部38号专线,estimated_headway,市政府加洋路停靠点,9E+11,东部38号专线(东部办公区(江边洲路)--市政府加洋路停靠点),东部38号专线,东部办公区(江边洲路)
estimated_headway_no_direct_amap_timedesc,,市政府加洋路停靠点,2,市政府加洋路停靠点→东部办公区(江边洲路),东部办公区(江边洲路),2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=special; service_window_source=estimated_by_route_category; average_estimated_headway_min=21; not an operator-published schedule.,东部38号专线,东部38号专线,4,0,21:00,06:30,,东部38号专线,estimated_headway,东部办公区(江边洲路),9E+11,东部38号专线(市政府加洋路停靠点--东部办公区(江边洲路)),东部38号专线,市政府加洋路停靠点
estimated_headway_no_direct_amap_timedesc,,西门,1,西门→东部办公区,东部办公区,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=14; not an operator-published schedule.,东部4号线,东部4号线,4,0,22:00,06:00,,东部4号线,estimated_headway,东部办公区,9E+11,东部4号线(西门--东部办公区),东部4号线,西门
estimated_headway_no_direct_amap_timedesc,,东部办公区,2,东部办公区→西门,西门,2,not_applicable_estimated,,,,estimated_headway_supplement_20260709,No explicit headway in AMap lineid timedesc; estimated from nearby/category timetable profiles.,ESTIMATED HEADWAY; category=regular; service_window_source=estimated_by_route_category; average_estimated_headway_min=14; not an operator-published schedule.,东部4号线,东部4号线,4,0,22:00,06:00,,东部4号线,estimated_headway,西门,9E+11,东部4号线(东部办公区--西门),东部4号线,东部办公区
