poi_id,name,normalized_name,type,typecode,address,pname,cityname,adname,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,inside_boundary,inside_boundary_500m_buffer,source_tile_ids,source_pages,duplicate_count,stop_cluster_id,saturation_warning,inside_boundary_2km_buffer,distance_to_boundary_m
BV11430035,东岭路(公交站),东岭路,交通设施服务;公交车站;公交车站相关,150700,602路;606路;766路,福建省,福州市,闽侯县,119.162819,26.157017,119.1579248,26.16010052,715697.9044,2895205.531,TRUE,TRUE,L0_002_007,1,1,东岭路_01632,FALSE,TRUE,294.8757007
BV11430036,鑫峰服装公司(公交站),鑫峰服装公司,交通设施服务;公交车站;公交车站相关,150700,606路;607路,福建省,福州市,闽侯县,119.185877,26.155352,119.181031,26.15847763,718011.2052,2895064.308,TRUE,TRUE,L0_002_007;L0_003_007,1;2,2,鑫峰服装公司_01633,FALSE,TRUE,122.8621153
BV11432878,魁岐东路(公交站),魁岐东路,交通设施服务;公交车站;公交车站相关,150700,M3路,福建省,福州市,马尾区,119.408397,26.021984,119.4034618,26.02490336,740525.8027,2880656.07,TRUE,TRUE,L0_011_002,1,1,魁岐东路_01635,FALSE,TRUE,887.204384
BV11442084,福马路魁岐(公交站),福马路魁岐,交通设施服务;公交车站;公交车站相关,150700,131路;178路;36路;529路;73路;M3路,福建省,福州市,马尾区,119.393295,26.02789,119.3883562,26.03081428,739001.58,2881283.26,TRUE,TRUE,L0_010_002,1,1,福马路魁岐_01636,FALSE,TRUE,368.0123038
BV11445176,水头(公交站),水头,交通设施服务;公交车站;公交车站相关,150700,121路(敬老线路);133路;332路;K1路,福建省,福州市,晋安区,119.320274,26.106155,119.3154296,26.10923642,731546.9455,2889840.9,TRUE,TRUE,L0_007_005,3,1,水头_01637,FALSE,TRUE,1747.864216
BV11445177,茶园(公交站),茶园,交通设施服务;公交车站;公交车站相关,150700,18路;20路夜间区间车;308路;51路(敬老线路),福建省,福州市,晋安区,119.313742,26.111043,119.3089096,26.11413976,730885.0775,2890372.605,TRUE,TRUE,L0_007_005;L0_007_006,2;3,2,茶园_01638,FALSE,TRUE,2233.993373
BV11447059,物联网产业园南(公交站),物联网产业园南,交通设施服务;公交车站;公交车站相关,150700,M3路,福建省,福州市,马尾区,119.411927,26.021484,119.4069943,26.02440426,740880.4589,2880607.284,TRUE,TRUE,L0_011_002,1,1,物联网产业园南_01640,FALSE,TRUE,909.0925466
BV11450229,物联网产业园北(公交站),物联网产业园北,交通设施服务;公交车站;公交车站相关,150700,M3路;M5路,福建省,福州市,马尾区,119.412855,26.022916,119.4079229,26.02583765,740970.4949,2880767.826,TRUE,TRUE,L0_011_002,1,1,物联网产业园北_01642,FALSE,TRUE,1068.213529
BV11451261,闽运汽车北站(1站台)(公交站),闽运汽车北站(1站台),交通设施服务;公交车站;公交车站相关,150700,133路,福建省,福州市,晋安区,119.317881,26.109562,119.3130409,26.11265013,731301.2695,2890214.894,TRUE,TRUE,L0_007_005;L0_007_006,3,2,闽运汽车北站(1站台)_01643,FALSE,TRUE,1851.036456
BV11454595,淮安公交总站(公交站),淮安公交总站,交通设施服务;公交车站;公交车站相关,150700,191路;193路;22路;312路;329路;75路(敬老线路);77路;85路,福建省,福州市,仓山区,119.2323,26.089701,119.2275292,26.09284611,722785.0447,2887871.412,TRUE,TRUE,L0_004_005,1,1,淮安公交总站_01644,FALSE,TRUE,60.20959119
BV11457207,金山正祥(公交站),金山正祥,交通设施服务;公交车站;公交车站相关,150700,空港快线阿弥陀佛大饭店专线,福建省,福州市,仓山区,119.266988,26.033051,119.2622244,26.03615827,726365.1958,2881650.359,TRUE,TRUE,L0_005_002;L0_006_002,2;3,2,金山正祥_01645,FALSE,TRUE,2024.177104
BV11470315,福建海事局(福机)(公交站),福建海事局(福机),交通设施服务;公交车站;公交车站相关,150700,18路;50路,福建省,福州市,台江区,119.289672,26.056912,119.2848836,26.06001218,728586.9773,2884332.871,TRUE,TRUE,L0_006_003,2,1,福建海事局(福机)_01646,FALSE,TRUE,5491.198364
BV11472079,省妇幼保健院(公交站),省妇幼保健院,交通设施服务;公交车站;公交车站相关,150700,356路;通勤快线12路,福建省,福州市,鼓楼区,119.298672,26.078236,119.2938685,26.08133712,729444.5546,2886711.458,TRUE,TRUE,L0_007_004,2,1,省妇幼保健院_01647,FALSE,TRUE,5178.155305
BV11472080,省儿童医院(公交站),省儿童医院,交通设施服务;公交车站;公交车站相关,150700,332路;356路;80路;86路,福建省,福州市,晋安区,119.360994,26.095195,119.3560774,26.09819611,735635.3426,2888690.593,TRUE,TRUE,L0_009_005,1,1,省儿童医院_01648,FALSE,TRUE,1002.196885
BV11474208,浦江(公交站),浦江,交通设施服务;公交车站;公交车站相关,150700,125路;128路;315路;45路;47路,福建省,福州市,仓山区,119.26093,26.027791,119.2561698,26.03089794,725769.2343,2881057.033,TRUE,TRUE,L0_005_002,1,1,浦江_01649,FALSE,TRUE,1188.681796
BV11474209,红江路(公交站),红江路,交通设施服务;公交车站;公交车站相关,150700,125路;128路;315路;45路;47路,福建省,福州市,仓山区,119.262287,26.024505,119.2575265,26.0276091,725911.3437,2880694.987,TRUE,TRUE,L0_005_002,1,1,红江路_01650,FALSE,TRUE,977.2592951
BV11474932,地铁安平站(公交站),地铁安平站,交通设施服务;公交车站;公交车站相关,150700,381路;M2路,福建省,福州市,仓山区,119.401236,25.992206,119.3963002,25.99510427,739869.4374,2877341.031,TRUE,TRUE,L0_010_001,1,1,地铁安平站_01653,FALSE,TRUE,1318.381337
BV11474933,梁厝历史文化街(公交站),梁厝历史文化街,交通设施服务;公交车站;公交车站相关,150700,381路;67路;M2路,福建省,福州市,仓山区,119.414629,25.995947,119.4097005,25.9988512,741203.6369,2877780.888,TRUE,TRUE,L0_011_001,1,1,梁厝历史文化街_01654,FALSE,TRUE,212.7089638
BV11474935,地铁梁厝站(公交站),地铁梁厝站,交通设施服务;公交车站;公交车站相关,150700,67路,福建省,福州市,仓山区,119.415265,25.995081,119.4103371,25.99798497,741269.1583,2877686.082,TRUE,TRUE,L0_011_001,1,1,地铁梁厝站_01655,FALSE,TRUE,213.5068504
BV11475192,闽侯青岐公交总站(公交站),闽侯青岐公交总站,交通设施服务;公交车站;公交车站相关,150700,185路快线;189路快线;32路;38路;716路;高峰快线3路,福建省,福州市,闽侯县,119.109735,26.154687,119.1047644,26.15769877,710387.0071,2894852.224,TRUE,TRUE,L0_000_007,1,1,闽侯青岐公交总站_01656,FALSE,TRUE,64.64245877
BV11480714,旗下南路(公交站),旗下南路,交通设施服务;公交车站;公交车站相关,150700,32路,福建省,福州市,闽侯县,119.128813,26.149819,119.12386,26.15284395,712305.0915,2894345.419,TRUE,TRUE,L0_000_007,1,1,旗下南路_01657,FALSE,TRUE,418.1137958
BV11483198,新筑社区(公交站),新筑社区,交通设施服务;公交车站;公交车站相关,150700,(停运)317路;(停运)夜班2号线;125路;157路;171路(敬老线路);212路快线;26路;321路;327路;329路;336路;337路;537路;82路;89路;樟13路;通勤快线23,福建省,福州市,仓山区,119.27073,26.033395,119.2659638,26.03649985,726738.8379,2881694.7,TRUE,TRUE,L0_006_002,2,1,新筑社区_01658,FALSE,TRUE,2270.530561
BV11484543,白水塘(公交站),白水塘,交通设施服务;公交车站;公交车站相关,150700,338路;74路(敬老线路),福建省,福州市,鼓楼区,119.287222,26.111819,119.2824328,26.11495877,728235.0047,2890416.618,TRUE,TRUE,L0_006_006,1,1,白水塘_01659,FALSE,TRUE,2010.38185
BV11484797,福州大学软件园校区(公交站),福州大学软件园校区,交通设施服务;公交车站;公交车站相关,150700,193路;213路快线;49路;80路;地铁接驳28号专线;通勤快线11路;通勤快线16路;通勤快线24路;通勤快线2路;通勤快线4路,福建省,福州市,鼓楼区,119.262088,26.107973,119.2573213,26.11113291,725730.4984,2889948.893,TRUE,TRUE,L0_005_005,1,1,福州大学软件园校区_01660,FALSE,TRUE,1262.82175
BV11484799,软件园C区(公交站),软件园C区,交通设施服务;公交车站;公交车站相关,150700,193路;49路;80路;地铁接驳28号专线;通勤快线11路;通勤快线16路;通勤快线24路;通勤快线2路,福建省,福州市,闽侯县,119.256264,26.103842,119.2514994,26.1070013,725156.0442,2889481.027,TRUE,TRUE,L0_005_005,1,1,软件园C区_01661,FALSE,TRUE,1584.691964
BV11484800,软件园鲲鹏大厦(公交站),软件园鲲鹏大厦,交通设施服务;公交车站;公交车站相关,150700,14路;158路;193路;213路快线;49路;66路;80路;地铁接驳28号专线;通勤快线11路;通勤快线16路;通勤快线24路;通勤快线2路;通勤快线3路;通勤快线4路;通勤快线7路,福建省,福州市,闽侯县,119.249038,26.102547,119.2442737,26.10570625,724435.7062,2889325.054,TRUE,TRUE,L0_005_005,1,1,软件园鲲鹏大厦_01662,FALSE,TRUE,1691.319334
BV11484801,钱塘小学软件园教学点(公交站),钱塘小学软件园教学点,交通设施服务;公交车站;公交车站相关,150700,193路;213路快线;49路;80路;地铁接驳28号专线;通勤快线11路;通勤快线16路;通勤快线24路;通勤快线2路;通勤快线4路,福建省,福州市,闽侯县,119.253868,26.103659,119.2491037,26.10681866,724916.7451,2889456.648,TRUE,TRUE,L0_005_005,1,1,钱塘小学软件园教学点_01663,FALSE,TRUE,1611.397467
BV11484802,软件园创客谷(公交站),软件园创客谷,交通设施服务;公交车站;公交车站相关,150700,193路;49路;80路;地铁接驳28号专线;通勤快线11路;通勤快线16路;通勤快线24路;通勤快线2路;通勤快线3路;通勤快线7路,福建省,福州市,闽侯县,119.259765,26.104758,119.2549994,26.1079168,725504.4116,2889588.525,TRUE,TRUE,L0_005_005,1,1,软件园创客谷_01664,FALSE,TRUE,1521.20945
BV11487179,市军休中心(公交站),市军休中心,交通设施服务;公交车站;公交车站相关,150700,地铁接驳1号专线,福建省,福州市,仓山区,119.245495,26.062044,119.2407331,26.06517608,724158.7809,2884828.317,TRUE,TRUE,L0_005_003;L0_005_004,2;4,2,市军休中心_01665,FALSE,TRUE,1310.568653
BV11487180,市交通运输局西门(公交站),市交通运输局西门,交通设施服务;公交车站;公交车站相关,150700,172路;地铁接驳1号专线,福建省,福州市,仓山区,119.248863,26.051363,119.2441025,26.05448823,724516.3451,2883649.936,TRUE,TRUE,L0_005_003,1,1,市交通运输局西门_01666,FALSE,TRUE,1570.425682
BV11488005,下洋村(公交站),下洋村,交通设施服务;公交车站;公交车站相关,150700,35路(敬老线路);地铁接驳24号专线,福建省,福州市,仓山区,119.422743,25.975241,119.4178251,25.97813704,742059.6536,2875500.695,FALSE,TRUE,L0_011_000,1,1,下洋村_01667,FALSE,TRUE,383.0192799
BV11488006,清富新城一区(公交站),清富新城一区,交通设施服务;公交车站;公交车站相关,150700,地铁接驳24号专线,福建省,福州市,仓山区,119.41253,25.97094,119.4076016,25.97382607,741044.5514,2875004.126,TRUE,TRUE,L0_011_000,1,1,清富新城一区_01668,FALSE,TRUE,109.5082498
BV11488740,软件园东门(公交站),软件园东门,交通设施服务;公交车站;公交车站相关,150700,105路;107路;200路;311路;49路;80路;8路;通勤快线11路,福建省,福州市,鼓楼区,119.270877,26.112834,119.2661048,26.11599158,726599.7434,2890502.5,TRUE,TRUE,L0_006_006,1,1,软件园东门_01669,FALSE,TRUE,1203.919753
BV11489157,潘墩新城(二区)(公交站),潘墩新城(二区),交通设施服务;公交车站;公交车站相关,150700,205路,福建省,福州市,仓山区,119.363604,26.018914,119.3586895,26.02186015,736049.7374,2880237.101,TRUE,TRUE,L0_009_002,1,1,潘墩新城(二区)_01670,FALSE,TRUE,417.9738617
BV11489158,仓山教师进修附二小(公交站),仓山教师进修附二小,交通设施服务;公交车站;公交车站相关,150700,(停运)通学专线1路;352路(敬老线路),福建省,福州市,仓山区,119.25549,26.020356,119.2507318,26.02345963,725239.1048,2880223.491,TRUE,TRUE,L0_005_002,1,1,仓山教师进修附二小_01671,FALSE,TRUE,212.9943528
BV11489882,花溪南路浦上大道口(公交站),花溪南路浦上大道口,交通设施服务;公交车站;公交车站相关,150700,(停运)通学专线1路;352路(敬老线路),福建省,福州市,仓山区,119.250052,26.027786,119.2452934,26.03089531,724680.524,2881037.963,TRUE,TRUE,L0_005_002,1,1,花溪南路浦上大道口_01672,FALSE,TRUE,441.5976386
BV11491439,郑和广场(麻竹坑)(公交站),郑和广场(麻竹坑),交通设施服务;公交车站;公交车站相关,150700,长乐614路;长乐619路,福建省,福州市,长乐区,119.510755,26.024926,119.5060953,26.02806307,750794.0717,2881199.468,FALSE,FALSE,L0_014_002,1,1,郑和广场(麻竹坑)_01673,FALSE,TRUE,1345.628704
BV11492589,霞洲路(公交站),霞洲路,交通设施服务;公交车站;公交车站相关,150700,205路;353路,福建省,福州市,仓山区,119.366133,26.019219,119.3612152,26.02216184,736301.981,2880275.1,TRUE,TRUE,L0_009_002,1,1,霞洲路_01674,FALSE,TRUE,210.9583907
BV11493474,行政服务中心(公交站),行政服务中心,交通设施服务;公交车站;公交车站相关,150700,185路快线,福建省,福州市,闽侯县,119.144019,26.137148,119.1390902,26.14018621,713851.0444,2892968.006,TRUE,TRUE,L0_001_006;L0_001_007,1;2,2,行政服务中心_01675,FALSE,TRUE,90.11103772
BV11493475,荔园(公交站),荔园,交通设施服务;公交车站;公交车站相关,150700,185路快线,福建省,福州市,闽侯县,119.17596,26.11298,119.1710966,26.11606023,717096.3853,2890348.042,FALSE,TRUE,L0_002_005;L0_002_006,1,2,荔园_01676,FALSE,TRUE,43.27435842
BV11493476,荆溪港头(公交站),荆溪港头,交通设施服务;公交车站;公交车站相关,150700,185路快线,福建省,福州市,闽侯县,119.163008,26.116957,119.1581173,26.12001542,715790.8791,2890764.653,TRUE,TRUE,L0_002_006,1,1,荆溪港头_01677,FALSE,TRUE,28.61793872
BV11493478,民俗江滨路口(公交站),民俗江滨路口,交通设施服务;公交车站;公交车站相关,150700,185路快线;602路;765路,福建省,福州市,闽侯县,119.155927,26.127906,119.1510211,26.13095853,715061.0754,2891965.324,TRUE,TRUE,L0_001_006,1,1,民俗江滨路口_01678,FALSE,TRUE,45.82523948
BV11493479,坛山(公交站),坛山,交通设施服务;公交车站;公交车站相关,150700,185路快线,福建省,福州市,闽侯县,119.183559,26.114188,119.1787113,26.11728319,717855.7656,2890496.272,TRUE,TRUE,L0_002_006,1,1,坛山_01679,FALSE,TRUE,179.6126183
BV11494060,省幼儿高专站(公交站),省幼儿高专站,交通设施服务;公交车站;公交车站相关,150700,地铁接驳15号专线,福建省,福州市,仓山区,119.307277,26.030908,119.3024624,26.03396296,730397.1583,2881477.58,TRUE,TRUE,L0_007_002,1,1,省幼儿高专站_01680,FALSE,TRUE,4532.739703
BV11494061,上藤地铁口(公交站),上藤地铁口,交通设施服务;公交车站;公交车站相关,150700,(停运)7686闽江之心环线;7686烟台山公园专线;地铁接驳15号专线;地铁烟台山接驳环线,福建省,福州市,仓山区,119.320586,26.043782,119.3157457,26.04682135,731701.507,2882925.826,TRUE,TRUE,L0_007_003,3,1,上藤地铁口_01681,FALSE,TRUE,4152.488898
BV11494064,仓山镇站(公交站),仓山镇站,交通设施服务;公交车站;公交车站相关,150700,106路(敬老线路);167路;190路(敬老线路);194路;206路快线;20路;319路;50路;60路;66路;7686烟台山公园专线;87路;地铁接驳15号专线,福建省,福州市,仓山区,119.314328,26.035593,119.3095002,26.03863849,731092.4597,2882008.079,TRUE,TRUE,L0_007_002;L0_007_003,1;3,2,仓山镇站_01682,FALSE,TRUE,4754.89999
BV11494065,郑安村站(公交站),郑安村站,交通设施服务;公交车站;公交车站相关,150700,地铁接驳15号专线,福建省,福州市,仓山区,119.310942,26.029601,119.3061209,26.03264858,730765.9422,2881338.415,TRUE,TRUE,L0_007_002,1,1,郑安村站_01683,FALSE,TRUE,4489.836781
BV11495639,东兴路(公交站),东兴路,交通设施服务;公交车站;公交车站相关,150700,157路;76路,福建省,福州市,仓山区,119.327405,26.030004,119.3225525,26.03302105,732410.0219,2881408.86,TRUE,TRUE,L0_008_002,2,1,东兴路_01684,FALSE,TRUE,3453.731269
BV11495725,金港公园(公交站),金港公园,交通设施服务;公交车站;公交车站相关,150700,117路;325路;地铁接驳8号专线,福建省,福州市,仓山区,119.278754,26.034479,119.2739806,26.03757726,727539.1933,2881828.038,TRUE,TRUE,L0_006_002,2,1,金港公园_01685,FALSE,TRUE,2908.687863
BV11496141,市民广场(公交站),市民广场,交通设施服务;公交车站;公交车站相关,150700,602路;765路,福建省,福州市,闽侯县,119.149033,26.134465,119.1441134,26.13750971,714358.2662,2892679.744,TRUE,TRUE,L0_001_006,1,1,市民广场_01686,FALSE,TRUE,125.0754512
BV11499625,闽侯行政服务中心北门(公交站),闽侯行政服务中心北门,交通设施服务;公交车站;公交车站相关,150700,189路快线;761路;761路(上放学期间);767路支线,福建省,福州市,闽侯县,119.148303,26.138142,119.1433818,26.14118783,714278.3812,2893086.048,TRUE,TRUE,L0_001_006;L0_001_007,1;2,2,闽侯行政服务中心北门_01388,FALSE,TRUE,426.2674285
BV11501066,厚屿(龙山路)(公交站),厚屿(龙山路),交通设施服务;公交车站;公交车站相关,150700,闽侯906路,福建省,福州市,闽侯县,119.227572,26.114252,119.2227952,26.11740971,722264.9508,2890584.885,TRUE,TRUE,L0_004_006,1,1,厚屿(龙山路)_01687,FALSE,TRUE,639.1905635
BV11505224,省疾控中心(公交站),省疾控中心,交通设施服务;公交车站;公交车站相关,150700,通勤快线8路,福建省,福州市,晋安区,119.282721,26.126519,119.2779363,26.12967382,727756.6683,2892039.155,TRUE,TRUE,L0_006_006,1,1,省疾控中心_01688,FALSE,TRUE,358.2861443
BV11505711,福四中(公交站),福四中,交通设施服务;公交车站;公交车站相关,150700,106路(敬老线路);113路;11路;121路(敬老线路);124路;138路;19路;302路;307路;311路;335路;336路;351路;4路;7686路船政文化城旅游专线;87路;东部4号线;东部6号线(西门专线);马尾快线2号线,福建省,福州市,台江区,119.300491,26.05117,119.2956866,26.05425009,729679.338,2883713.43,TRUE,TRUE,L0_007_003,2,1,福四中_01689,FALSE,TRUE,5759.760703
BV11507758,敦睦里(公交站),敦睦里,交通设施服务;公交车站;公交车站相关,150700,105路,福建省,福州市,仓山区,119.324375,26.04325,119.3195274,26.0462818,732081.0782,2882872.77,TRUE,TRUE,L0_008_003,2,1,敦睦里_01690,FALSE,TRUE,3769.784744
BV11515333,西庄崇安路口(公交站),西庄崇安路口,交通设施服务;公交车站;公交车站相关,150700,117路;310路;87路,福建省,福州市,晋安区,119.291601,26.127312,119.2868046,26.13045582,728642.1228,2892141.37,TRUE,TRUE,L0_006_006,1,1,西庄崇安路口_01691,FALSE,TRUE,706.035834
BV11517824,台江体育公园(公交站),台江体育公园,交通设施服务;公交车站;公交车站相关,150700,地铁接驳22号专线(敬老线路),福建省,福州市,台江区,119.337982,26.059688,119.333107,26.06270499,733407.6884,2884716.726,TRUE,TRUE,L0_008_003;L0_008_004,2;3,2,台江体育公园_01692,FALSE,TRUE,3227.466713
BV11521523,滨江坛山路口(公交站),滨江坛山路口,交通设施服务;公交车站;公交车站相关,150700,185路快线,福建省,福州市,闽侯县,119.19049,26.114661,119.1856563,26.11776897,718549.5117,2890561.747,TRUE,TRUE,L0_003_006,1,1,滨江坛山路口_01693,FALSE,TRUE,54.9048579
BV11527935,海王福药(公交站),海王福药,交通设施服务;公交车站;公交车站相关,150700,170路,福建省,福州市,晋安区,119.37681,26.03255,119.3718796,26.03548917,737342.7743,2881771.164,TRUE,TRUE,L0_009_002;L0_010_002,2,2,海王福药_01694,FALSE,TRUE,97.73386703
BV11530817,旺岐路(公交站),旺岐路,交通设施服务;公交车站;公交车站相关,150700,58路;M5路,福建省,福州市,马尾区,119.442419,25.995369,119.4375352,25.99830524,743991.9735,2877772.106,TRUE,TRUE,L0_012_001,1,1,旺岐路_01695,FALSE,TRUE,105.5543752
BV11534062,大坪(公交站),大坪,交通设施服务;公交车站;公交车站相关,150700,606路;607路,福建省,福州市,闽侯县,119.181106,26.1754,119.1762487,26.17852923,717495.8021,2897277.914,FALSE,FALSE,L0_002_008,1,1,大坪_01696,FALSE,TRUE,1514.411632
BV11536671,燎原路西(公交站),燎原路西,交通设施服务;公交车站;公交车站相关,150700,192路;42路;地铁江南水都接驳专线,福建省,福州市,仓山区,119.279203,26.048386,119.274428,26.05149319,727557.0967,2883370.68,TRUE,TRUE,L0_006_003,1,1,燎原路西_01697,FALSE,TRUE,4112.463992
BV11536672,尤溪洲(公交站),尤溪洲,交通设施服务;公交车站;公交车站相关,150700,192路,福建省,福州市,仓山区,119.290539,26.043608,119.2857504,26.04669803,728699.5837,2882859.197,TRUE,TRUE,L0_006_003,1,1,尤溪洲_01698,FALSE,TRUE,4460.534025
BV11536673,仓山区委(公交站),仓山区委,交通设施服务;公交车站;公交车站相关,150700,167路;192路,福建省,福州市,仓山区,119.27194,26.04717,119.2671719,26.05028319,726833.2107,2883223.968,TRUE,TRUE,L0_006_003,1,1,仓山区委_01699,FALSE,TRUE,3506.762933
BV11536674,横江路东(公交站),横江路东,交通设施服务;公交车站;公交车站相关,150700,115路;192路;地铁江南水都接驳专线,福建省,福州市,仓山区,119.295315,26.041005,119.2905196,26.04408634,729182.0001,2882578.2,TRUE,TRUE,L0_006_003;L0_007_003,3;4,2,横江路东_01700,FALSE,TRUE,4651.489126
BV11536675,华侨公园东(公交站),华侨公园东,交通设施服务;公交车站;公交车站相关,150700,192路,福建省,福州市,仓山区,119.292348,26.041938,119.2875569,26.04502434,728883.6479,2882676.925,TRUE,TRUE,L0_006_003,2,1,华侨公园东_01701,FALSE,TRUE,4477.809694
BV11536676,金山文体中心(公交站),金山文体中心,交通设施服务;公交车站;公交车站相关,150700,192路,福建省,福州市,仓山区,119.271444,26.045759,119.2666764,26.04887164,726786.3375,2883066.709,TRUE,TRUE,L0_006_003,1,1,金山文体中心_01702,FALSE,TRUE,3365.122788
BV11536677,东部办公区(南社二路)(公交站),东部办公区(南社二路),交通设施服务;公交车站;公交车站相关,150700,190路(敬老线路),福建省,福州市,仓山区,119.350674,26.04073,119.3457776,26.04371134,734713.5814,2882634.954,TRUE,TRUE,L0_008_003;L0_009_003,2;3,2,东部办公区(南社二路)_01703,FALSE,TRUE,1126.831461
BV11537170,通江路北(公交站),通江路北,交通设施服务;公交车站;公交车站相关,150700,192路,福建省,福州市,仓山区,119.288192,26.041173,119.2834068,26.04426457,728469.7403,2882585.464,TRUE,TRUE,L0_006_003,1,1,通江路北_01704,FALSE,TRUE,4105.887462
BV11541605,交通路东(公交站),交通路东,交通设施服务;公交车站;公交车站相关,150700,109路(敬老线路);133路;316路;336路;92路,福建省,福州市,台江区,119.303849,26.06701,119.2990377,26.07009516,729983.7586,2885474.97,TRUE,TRUE,L0_007_004,2,1,交通路东_01705,FALSE,TRUE,5720.423576
BV11545593,空港快线金山大润发站(公交站),空港快线金山大润发站,交通设施服务;公交车站;公交车站相关,150700,空港快线怡山梅园专线,福建省,福州市,仓山区,119.263958,26.056836,119.2591943,26.05996111,726016.208,2884282.402,TRUE,TRUE,L0_005_003,3,1,空港快线金山大润发站_01706,FALSE,TRUE,3169.487918
BV11545594,空港快线怡山梅园站(公交站),空港快线怡山梅园站,交通设施服务;公交车站;公交车站相关,150700,空港快线怡山梅园专线,福建省,福州市,鼓楼区,119.275213,26.076128,119.2704399,26.07925774,727104.3609,2886439.993,TRUE,TRUE,L0_006_004,1,1,空港快线怡山梅园站_01707,FALSE,TRUE,4391.143312
BV11548968,东村路(公交站),东村路,交通设施服务;公交车站;公交车站相关,150700,332路;356路;80路;86路,福建省,福州市,晋安区,119.360972,26.097101,119.3560552,26.10010339,735629.305,2888901.886,TRUE,TRUE,L0_009_005,1,1,东村路_01708,FALSE,TRUE,971.8368539
BV11550020,乐园路(公交站),乐园路,交通设施服务;公交车站;公交车站相关,150700,地铁接驳20号专线,福建省,福州市,晋安区,119.325951,26.062973,119.3210988,26.06601506,732199.4358,2885062.028,TRUE,TRUE,L0_008_004,3,1,乐园路_01709,FALSE,TRUE,4401.952121
BV11557455,马尾船政小学(公交站),马尾船政小学,交通设施服务;公交车站;公交车站相关,150700,530路;M5路,福建省,福州市,马尾区,119.455061,25.989731,119.4502099,25.99268859,745272.8318,2877173.49,TRUE,TRUE,L0_012_001,1,1,马尾船政小学_01713,FALSE,TRUE,908.6857982
BV11559187,下楼(公交站),下楼,交通设施服务;公交车站;公交车站相关,150700,129路;132路;187路(敬老线路),福建省,福州市,晋安区,119.342024,26.142262,119.3371352,26.14532547,733646.418,2893878.474,TRUE,TRUE,L0_008_007,1,1,下楼_01714,FALSE,TRUE,774.2619693
BV11561689,省委党校小柳校区(公交站),省委党校小柳校区,交通设施服务;公交车站;公交车站相关,150700,通勤快线9路,福建省,福州市,鼓楼区,119.284393,26.07445,119.2796102,26.07756874,728025.2053,2886268.879,TRUE,TRUE,L0_006_004,1,1,省委党校小柳校区_01715,FALSE,TRUE,5280.043107
BV11561690,省委党校新校区(公交站),省委党校新校区,交通设施服务;公交车站;公交车站相关,150700,207路;769路;大学城2号环线(上行);大学城2号环线(下行);通勤快线9路,福建省,福州市,闽侯县,119.204722,26.092938,119.1999161,26.09605502,720016.4858,2888179.976,FALSE,FALSE,L0_003_005,1,1,省委党校新校区_01716,FALSE,TRUE,1969.629864
BV11562846,省二人民医院二化分院(公交站),省二人民医院二化分院,交通设施服务;公交车站;公交车站相关,150700,11路;153路(敬老线路);178路;187路(敬老线路);28路(敬老线路);310路;313路;383路快线;46路;68路;79路;东部13号线(鹤林新城专线),福建省,福州市,晋安区,119.330907,26.095622,119.3260428,26.09867626,732629.5581,2888689.754,TRUE,TRUE,L0_008_005,1,1,省二人民医院二化分院_01717,FALSE,TRUE,1577.673858
BV11563139,秀宅路(公交站),秀宅路,交通设施服务;公交车站;公交车站相关,150700,12路;26路,福建省,福州市,仓山区,119.349247,26.028337,119.344354,26.03131241,734595.7752,2881258.57,TRUE,TRUE,L0_008_002;L0_009_002,2;3,2,秀宅路_01718,FALSE,TRUE,1265.697208
BV11563608,涧田路南(公交站),涧田路南,交通设施服务;公交车站;公交车站相关,150700,160路;166路(敬老线路);332路;贵安旅游8号专线,福建省,福州市,晋安区,119.326823,26.117049,119.3219651,26.12012504,732179.1952,2891059.027,TRUE,TRUE,L0_008_006,1,1,涧田路南_01719,FALSE,TRUE,979.9922389
BV11566176,岭后街(公交站),岭后街,交通设施服务;公交车站;公交车站相关,150700,194路,福建省,福州市,仓山区,119.308243,26.03834,119.3034261,26.0413983,730479.0788,2882303.116,TRUE,TRUE,L0_007_003,2,1,岭后街_01720,FALSE,TRUE,5358.126327
BV11566932,浦西社区(公交站),浦西社区,交通设施服务;公交车站;公交车站相关,150700,12路;309路;335路,福建省,福州市,台江区,119.295923,26.052466,119.2911258,26.05555415,729220.3498,2883849.89,TRUE,TRUE,L0_006_003;L0_007_003,3,2,浦西社区_01721,FALSE,TRUE,5525.196193
BV11567834,交通南路(公交站),交通南路,交通设施服务;公交车站;公交车站相关,150700,32路;38路;518路;602路;606路;765路,福建省,福州市,闽侯县,119.13388,26.148905,119.128934,26.15193577,712814.091,2894253.101,TRUE,TRUE,L0_001_007,2,1,交通南路_01722,FALSE,TRUE,510.8022229
BV11567835,横街(公交站),横街,交通设施服务;公交车站;公交车站相关,150700,38路;511路;518路;602路;606路;905路,福建省,福州市,闽侯县,119.139501,26.149303,119.1345637,26.15234194,713376.2646,2894307.339,TRUE,TRUE,L0_001_007,1,1,横街_01723,FALSE,TRUE,474.6796161
