scenario,person_id,taxi_legs_5pct,daily_total_fare_hkd_5pct,expanded_daily_total_fare_hkd
high,hk_visitor_006972,3,177.3,3546.0
high,hk_visitor_006974,3,187.8,3756.0
high,hk_visitor_006977,1,116.5,2330.0
high,hk_visitor_006981,2,258.2,5164.0
high,hk_visitor_006984,3,166.8,3336.0
high,hk_visitor_006986,3,122.7,2454.0
high,hk_visitor_006994,1,273.3,5466.0
high,hk_visitor_006995,3,175.2,3504.0
high,hk_visitor_006997,3,504.2,10084.0
high,hk_visitor_007002,3,497.20000000000005,9944.0
high,hk_visitor_007003,3,206.7,4134.0
high,hk_visitor_007004,2,292.5,5850.0
high,hk_visitor_007005,3,166.8,3336.0
high,hk_visitor_007012,3,287.20000000000005,5744.000000000001
high,hk_visitor_007013,3,432.79999999999995,8656.0
high,hk_visitor_007015,3,215.1,4302.0
high,hk_visitor_007016,3,105.9,2118.0
high,hk_visitor_007020,3,350.2,7004.0
high,hk_visitor_007022,3,166.8,3336.0
high,hk_visitor_007023,2,299.5,5990.0
high,hk_visitor_007028,3,514.0,10280.0
high,hk_visitor_007031,3,219.3,4386.0
high,hk_visitor_007035,2,235.8,4716.0
high,hk_visitor_007041,1,186.1,3722.0
high,hk_visitor_007042,1,340.5,6810.0
high,hk_visitor_007043,3,173.1,3462.0
high,hk_visitor_007044,1,246.7,4934.0
high,hk_visitor_007045,3,187.8,3756.0
high,hk_visitor_007047,3,270.4,5408.0
high,hk_visitor_007049,2,127.3,2546.0
high,hk_visitor_007053,3,241.0,4820.0
high,hk_visitor_007055,3,131.1,2622.0
high,hk_visitor_007062,3,789.8,15796.0
high,hk_visitor_007063,2,153.2,3064.0
high,hk_visitor_007064,3,194.1,3882.0
high,hk_visitor_007065,1,347.5,6950.0
high,hk_visitor_007068,2,300.2,6004.0
high,hk_visitor_007069,2,282.0,5640.0
high,hk_visitor_007071,3,271.8,5436.0
high,hk_visitor_007072,3,254.3,5086.0
high,hk_visitor_007074,1,210.3,4206.0
high,hk_visitor_007075,3,89.1,1782.0
high,hk_visitor_007077,2,93.7,1874.0
high,hk_visitor_007079,3,344.6,6892.0
high,hk_visitor_007083,3,290.0,5800.0
high,hk_visitor_007085,2,72.7,1454.0
high,hk_visitor_007087,3,189.89999999999998,3797.9999999999995
high,hk_visitor_007089,3,200.4,4008.0
high,hk_visitor_007091,2,64.30000000000001,1286.0000000000002
high,hk_visitor_007092,1,319.5,6390.0
high,hk_visitor_007094,2,272.9,5458.0
high,hk_visitor_007096,2,162.3,3246.0
high,hk_visitor_007100,1,325.1,6502.0
high,hk_visitor_007104,3,271.8,5436.0
high,hk_visitor_007105,2,66.4,1328.0
high,hk_visitor_007106,3,110.1,2202.0
high,hk_visitor_007109,2,415.0,8300.0
high,hk_visitor_007111,3,386.6,7732.0
high,hk_visitor_007115,2,91.6,1832.0
high,hk_visitor_007119,2,532.6,10652.0
high,hk_visitor_007123,3,177.3,3546.0
high,hk_visitor_007124,3,118.5,2370.0
high,hk_visitor_007125,3,206.7,4134.0
high,hk_visitor_007133,3,264.8,5296.0
high,hk_visitor_007135,3,292.8,5856.0
high,hk_visitor_007139,3,257.8,5156.0
high,hk_visitor_007141,3,271.8,5436.0
high,hk_visitor_007143,1,194.5,3890.0
high,hk_visitor_007144,3,122.69999999999999,2454.0
high,hk_visitor_007145,3,177.3,3546.0
high,hk_visitor_007148,3,129.0,2580.0
high,hk_visitor_007149,3,166.8,3336.0
high,hk_visitor_007153,3,89.1,1782.0
high,hk_visitor_007157,3,89.1,1782.0
high,hk_visitor_007161,3,252.2,5044.0
high,hk_visitor_007164,1,327.9,6558.0
high,hk_visitor_007165,1,96.5,1930.0
high,hk_visitor_007166,1,119.3,2386.0
high,hk_visitor_007172,3,234.0,4680.0
high,hk_visitor_007174,1,285.9,5718.0
high,hk_visitor_007175,2,285.5,5710.0
high,hk_visitor_007179,3,217.2,4344.0
high,hk_visitor_007182,3,110.1,2202.0
high,hk_visitor_007183,2,135.7,2714.0
high,hk_visitor_007186,2,121.0,2420.0
high,hk_visitor_007187,3,120.6,2412.0
high,hk_visitor_007188,3,538.5,10770.0
high,hk_visitor_007192,3,166.8,3336.0
high,hk_visitor_007193,3,206.70000000000002,4134.0
high,hk_visitor_007198,3,728.9,14578.0
high,hk_visitor_007199,2,289.7,5794.0
high,hk_visitor_007200,3,133.2,2664.0
high,hk_visitor_007203,3,267.6,5352.0
high,hk_visitor_007204,2,121.0,2420.0
high,hk_visitor_007210,1,285.9,5718.0
high,hk_visitor_007216,3,315.9,6318.0
high,hk_visitor_007219,3,187.8,3756.0
high,hk_visitor_007220,3,101.7,2034.0
high,hk_visitor_007221,3,200.4,4008.0
high,hk_visitor_007222,3,101.7,2034.0
high,hk_visitor_007223,2,292.5,5850.0
high,hk_visitor_007224,3,338.3,6766.0
high,hk_visitor_007225,1,316.7,6334.0
high,hk_visitor_007231,3,175.2,3504.0
high,hk_visitor_007232,3,89.1,1782.0
high,hk_visitor_007235,3,660.3,13206.0
high,hk_visitor_007240,3,101.7,2034.0
high,hk_visitor_007246,1,294.3,5886.0
high,hk_visitor_007247,1,210.3,4206.0
high,hk_visitor_007254,3,329.2,6584.0
high,hk_visitor_007263,2,127.3,2546.0
high,hk_visitor_007264,2,272.8,5456.0
high,hk_visitor_007266,1,255.1,5102.0
high,hk_visitor_007269,2,144.10000000000002,2882.0000000000005
high,hk_visitor_007270,3,519.6,10392.0
high,hk_visitor_007274,3,215.1,4302.0
high,hk_visitor_007275,3,304.0,6080.0
high,hk_visitor_007277,2,531.2,10624.0
high,hk_visitor_007279,1,315.3,6306.0
high,hk_visitor_007280,2,299.5,5990.0
high,hk_visitor_007287,2,200.8,4016.0
high,hk_visitor_007297,3,495.79999999999995,9916.0
high,hk_visitor_007298,3,266.9,5338.0
high,hk_visitor_007300,1,154.3,3086.0
high,hk_visitor_007301,2,319.8,6396.0
high,hk_visitor_007306,3,495.79999999999995,9916.0
high,hk_visitor_007308,1,266.3,5326.0
high,hk_visitor_007309,3,89.1,1782.0
high,hk_visitor_007310,3,101.7,2034.0
high,hk_visitor_007312,2,91.6,1832.0
high,hk_visitor_007314,3,110.1,2202.0
high,hk_visitor_007315,3,131.1,2622.0
high,hk_visitor_007316,3,112.19999999999999,2244.0
high,hk_visitor_007317,3,108.0,2160.0
high,hk_visitor_007320,1,152.9,3058.0
high,hk_visitor_007322,2,116.8,2336.0
high,hk_visitor_007328,3,150.0,3000.0
high,hk_visitor_007334,1,276.1,5522.0
high,hk_visitor_007341,3,129.0,2580.0
high,hk_visitor_007342,3,164.7,3294.0
high,hk_visitor_007344,2,148.3,2966.0
high,hk_visitor_007349,3,564.4,11288.0
high,hk_visitor_007351,1,259.3,5186.0
high,hk_visitor_007355,3,225.6,4512.0
high,hk_visitor_007359,2,205.2,4104.0
high,hk_visitor_007363,3,166.8,3336.0
high,hk_visitor_007365,3,402.0,8040.0
high,hk_visitor_007367,3,173.1,3462.0
high,hk_visitor_007369,3,282.3,5646.0
high,hk_visitor_007370,3,215.1,4302.0
high,hk_visitor_007371,1,497.3,9946.0
high,hk_visitor_007373,3,135.3,2706.0
high,hk_visitor_007381,3,265.5,5310.0
high,hk_visitor_007382,3,710.0,14200.0
high,hk_visitor_007384,3,525.2,10504.0
high,hk_visitor_007385,2,64.30000000000001,1286.0000000000002
high,hk_visitor_007389,3,122.69999999999999,2454.0
high,hk_visitor_007392,3,297.7,5954.0
high,hk_visitor_007395,1,336.3,6726.0
high,hk_visitor_007397,1,396.5,7930.0
high,hk_visitor_007399,3,271.8,5436.0
high,hk_visitor_007400,3,133.2,2664.0
high,hk_visitor_007401,1,161.3,3226.0
high,hk_visitor_007408,2,146.2,2924.0
high,hk_visitor_007413,3,570.7,11414.0
high,hk_visitor_007415,3,181.5,3630.0
high,hk_visitor_007417,3,242.4,4848.0
high,hk_visitor_007421,3,313.8,6276.0
high,hk_visitor_007422,2,303.7,6074.0
high,hk_visitor_007426,3,656.1,13122.0
high,hk_visitor_007427,3,181.5,3630.0
high,hk_visitor_007428,1,288.7,5774.0
high,hk_visitor_007444,1,325.1,6502.0
high,hk_visitor_007445,2,371.6,7432.0
high,hk_visitor_007446,2,79.0,1580.0
high,hk_visitor_007447,3,166.8,3336.0
high,hk_visitor_007450,1,262.1,5242.0
high,hk_visitor_007451,3,89.1,1782.0
high,hk_visitor_007453,1,285.9,5718.0
high,hk_visitor_007458,3,294.2,5884.0
high,hk_visitor_007460,1,204.7,4094.0
high,hk_visitor_007462,2,374.4,7488.0
high,hk_visitor_007463,1,306.9,6138.0
high,hk_visitor_007468,3,181.5,3630.0
high,hk_visitor_007469,2,291.09999999999997,5821.999999999999
high,hk_visitor_007470,2,216.2,4324.0
high,hk_visitor_007472,3,108.0,2160.0
high,hk_visitor_007474,3,215.1,4302.0
high,hk_visitor_007479,3,112.2,2244.0
high,hk_visitor_007480,1,469.3,9386.0
high,hk_visitor_007482,2,148.3,2966.0
high,hk_visitor_007484,2,145.5,2910.0
high,hk_visitor_007485,2,97.9,1958.0
high,hk_visitor_007487,1,235.5,4710.0
high,hk_visitor_007488,3,246.6,4932.0
high,hk_visitor_007489,2,226.0,4520.0
high,hk_visitor_007495,1,302.3,6046.0
high,hk_visitor_007501,3,101.7,2034.0
high,hk_visitor_007502,3,89.1,1782.0
high,hk_visitor_007503,3,393.6,7872.0
high,hk_visitor_007504,2,391.20000000000005,7824.000000000001
high,hk_visitor_007505,1,372.7,7454.0
high,hk_visitor_007507,1,235.5,4710.0
high,hk_visitor_007510,3,200.4,4008.0
high,hk_visitor_007513,3,110.1,2202.0
high,hk_visitor_007515,3,366.29999999999995,7325.999999999999
high,hk_visitor_007518,1,305.5,6110.0
high,hk_visitor_007521,2,384.2,7684.0
high,hk_visitor_007524,3,623.9,12478.0
high,hk_visitor_007526,3,187.8,3756.0
high,hk_visitor_007527,3,220.7,4414.0
high,hk_visitor_007528,3,206.7,4134.0
high,hk_visitor_007529,2,102.1,2042.0
high,hk_visitor_007530,2,288.3,5766.0
high,hk_visitor_007532,3,166.8,3336.0
high,hk_visitor_007534,1,353.1,7062.0
high,hk_visitor_007538,3,242.4,4848.0
high,hk_visitor_007540,3,200.4,4008.0
high,hk_visitor_007541,2,146.9,2938.0
high,hk_visitor_007547,1,259.3,5186.0
high,hk_visitor_007548,2,303.7,6074.0
high,hk_visitor_007558,3,253.6,5072.0
high,hk_visitor_007559,3,206.7,4134.0
high,hk_visitor_007560,3,144.9,2898.0
high,hk_visitor_007561,2,153.2,3064.0
high,hk_visitor_007566,3,290.0,5800.0
high,hk_visitor_007567,2,388.4,7768.0
high,hk_visitor_007568,3,189.89999999999998,3797.9999999999995
high,hk_visitor_007569,3,177.3,3546.0
high,hk_visitor_007574,1,243.9,4878.0
high,hk_visitor_007576,1,129.1,2582.0
high,hk_visitor_007577,3,250.8,5016.0
high,hk_visitor_007579,3,95.4,1908.0
high,hk_visitor_007581,1,270.5,5410.0
high,hk_visitor_007582,3,747.0999999999999,14941.999999999998
high,hk_visitor_007584,1,266.3,5326.0
high,hk_visitor_007585,2,72.7,1454.0
high,hk_visitor_007592,3,118.5,2370.0
high,hk_visitor_007593,3,89.1,1782.0
high,hk_visitor_007598,3,507.0,10140.0
high,hk_visitor_007599,1,276.1,5522.0
high,hk_visitor_007600,3,89.1,1782.0
high,hk_visitor_007606,1,33.2,664.0
high,hk_visitor_007607,2,110.5,2210.0
high,hk_visitor_007608,3,283.0,5660.0
high,hk_visitor_007609,3,89.1,1782.0
high,hk_visitor_007614,3,175.2,3504.0
high,hk_visitor_007615,2,357.6,7152.0
high,hk_visitor_007619,2,444.40000000000003,8888.0
high,hk_visitor_007623,2,171.0,3420.0
high,hk_visitor_007627,3,93.3,1866.0
high,hk_visitor_007628,1,264.9,5298.0
high,hk_visitor_007632,2,375.1,7502.0
high,hk_visitor_007633,3,196.2,3924.0
high,hk_visitor_007636,1,276.1,5522.0
high,hk_visitor_007637,1,297.1,5942.0
high,hk_visitor_007642,1,327.9,6558.0
high,hk_visitor_007647,3,254.3,5086.0
high,hk_visitor_007653,2,251.9,5038.0
high,hk_visitor_007657,2,227.39999999999998,4548.0
high,hk_visitor_007658,3,541.3,10826.0
high,hk_visitor_007661,1,280.3,5606.0
high,hk_visitor_007665,2,534.0,10680.0
high,hk_visitor_007667,3,232.6,4652.0
high,hk_visitor_007671,2,334.5,6690.0
high,hk_visitor_007676,3,89.1,1782.0
high,hk_visitor_007678,2,308.6,6172.0
high,hk_visitor_007682,3,562.3,11246.0
high,hk_visitor_007683,3,351.6,7032.0
high,hk_visitor_007685,1,280.3,5606.0
high,hk_visitor_007691,3,166.8,3336.0
high,hk_visitor_007696,3,89.1,1782.0
high,hk_visitor_007699,2,332.4,6648.0
high,hk_visitor_007702,3,168.9,3378.0
high,hk_visitor_007703,3,166.8,3336.0
high,hk_visitor_007706,2,419.2,8384.0
high,hk_visitor_007707,1,98.3,1966.0
high,hk_visitor_007709,1,347.5,6950.0
high,hk_visitor_007711,3,89.1,1782.0
high,hk_visitor_007714,2,58.0,1160.0
high,hk_visitor_007715,3,131.1,2622.0
high,hk_visitor_007716,1,376.9,7538.0
high,hk_visitor_007717,3,179.4,3588.0
high,hk_visitor_007719,2,129.4,2588.0
high,hk_visitor_007726,2,85.30000000000001,1706.0000000000002
high,hk_visitor_007728,3,271.8,5436.0
high,hk_visitor_007729,3,181.5,3630.0
high,hk_visitor_007732,2,692.2,13844.0
high,hk_visitor_007733,3,122.69999999999999,2454.0
high,hk_visitor_007735,3,591.0,11820.0
high,hk_visitor_007741,3,181.5,3630.0
high,hk_visitor_007744,3,122.7,2454.0
high,hk_visitor_007751,1,214.5,4290.0
high,hk_visitor_007753,3,487.4,9748.0
high,hk_visitor_007760,3,701.6,14032.0
high,hk_visitor_007766,3,189.9,3798.0
high,hk_visitor_007767,3,221.4,4428.0
high,hk_visitor_007768,3,122.7,2454.0
high,hk_visitor_007772,2,338.6,6772.0
high,hk_visitor_007774,2,74.80000000000001,1496.0000000000002
high,hk_visitor_007776,3,498.6,9972.0
high,hk_visitor_007777,2,131.5,2630.0
high,hk_visitor_007780,3,116.4,2328.0
high,hk_visitor_007782,3,200.4,4008.0
high,hk_visitor_007793,3,89.1,1782.0
high,hk_visitor_007798,3,229.8,4596.0
high,hk_visitor_007799,3,89.1,1782.0
high,hk_visitor_007801,3,438.4,8768.0
high,hk_visitor_007805,3,137.4,2748.0
high,hk_visitor_007806,3,183.6,3672.0
high,hk_visitor_007809,3,238.2,4764.0
high,hk_visitor_007810,1,299.9,5998.0
high,hk_visitor_007811,2,518.6,10372.0
high,hk_visitor_007814,3,175.2,3504.0
high,hk_visitor_007818,3,133.5,2670.0
high,hk_visitor_007823,3,122.7,2454.0
high,hk_visitor_007824,2,336.6,6732.0
high,hk_visitor_007825,1,285.9,5718.0
high,hk_visitor_007826,3,112.19999999999999,2244.0
high,hk_visitor_007828,3,261.3,5226.0
high,hk_visitor_007829,1,319.5,6390.0
high,hk_visitor_007833,2,353.4,7068.0
high,hk_visitor_007834,3,133.2,2664.0
high,hk_visitor_007835,3,95.4,1908.0
high,hk_visitor_007837,3,89.1,1782.0
high,hk_visitor_007841,3,427.2,8544.0
high,hk_visitor_007845,3,196.2,3924.0
high,hk_visitor_007850,3,306.1,6122.0
high,hk_visitor_007856,1,277.5,5550.0
high,hk_visitor_007858,1,81.5,1630.0
high,hk_visitor_007861,1,283.1,5662.0
high,hk_visitor_007864,1,177.7,3554.0
high,hk_visitor_007865,1,312.5,6250.0
high,hk_visitor_007867,2,199.5,3990.0
high,hk_visitor_007869,3,388.7,7774.0
high,hk_visitor_007874,2,388.4,7768.0
high,hk_visitor_007875,1,218.7,4374.0
high,hk_visitor_007879,3,89.1,1782.0
high,hk_visitor_007882,3,763.9,15278.0
high,hk_visitor_007883,1,299.9,5998.0
high,hk_visitor_007885,1,33.2,664.0
high,hk_visitor_007886,1,245.3,4906.0
high,hk_visitor_007889,3,95.4,1908.0
high,hk_visitor_007891,3,89.1,1782.0
high,hk_visitor_007895,3,200.4,4008.0
high,hk_visitor_007896,3,120.6,2412.0
high,hk_visitor_007899,1,312.5,6250.0
high,hk_visitor_007900,1,283.1,5662.0
high,hk_visitor_007902,3,278.1,5562.0
high,hk_visitor_007903,3,271.8,5436.0
high,hk_visitor_007907,2,152.5,3050.0
high,hk_visitor_007908,1,379.7,7594.0
high,hk_visitor_007909,2,535.4000000000001,10708.000000000002
high,hk_visitor_007912,2,114.69999999999999,2294.0
high,hk_visitor_007915,2,324.7,6494.0
high,hk_visitor_007921,1,306.9,6138.0
high,hk_visitor_007926,1,110.9,2218.0
high,hk_visitor_007928,3,95.4,1908.0
high,hk_visitor_007938,2,114.7,2294.0
high,hk_visitor_007939,3,143.7,2874.0
high,hk_visitor_007940,1,283.1,5662.0
high,hk_visitor_007941,3,221.4,4428.0
high,hk_visitor_007942,3,192.0,3840.0
high,hk_visitor_007947,3,194.1,3882.0
high,hk_visitor_007951,3,321.5,6430.0
high,hk_visitor_007952,3,181.5,3630.0
high,hk_visitor_007954,1,329.3,6586.0
high,hk_visitor_007955,3,89.1,1782.0
high,hk_visitor_007957,3,97.5,1950.0
high,hk_visitor_007959,2,352.0,7040.0
high,hk_visitor_007960,3,352.3,7046.0
high,hk_visitor_007965,3,110.1,2202.0
high,hk_visitor_007966,3,129.0,2580.0
high,hk_visitor_007967,3,234.0,4680.0
high,hk_visitor_007968,3,89.1,1782.0
high,hk_visitor_007970,3,112.2,2244.0
high,hk_visitor_007971,3,89.1,1782.0
high,hk_visitor_007980,3,181.5,3630.0
high,hk_visitor_007985,1,210.3,4206.0
high,hk_visitor_007996,3,271.8,5436.0
high,hk_visitor_007999,2,334.5,6690.0
high,hk_visitor_008000,3,122.7,2454.0
high,hk_visitor_008006,3,227.7,4554.0
high,hk_visitor_008008,3,95.4,1908.0
high,hk_visitor_008013,2,362.5,7250.0
high,hk_visitor_008014,1,208.9,4178.0
high,hk_visitor_008017,2,216.2,4324.0
high,hk_visitor_008018,2,402.4,8048.0
high,hk_visitor_008021,2,97.9,1958.0
high,hk_visitor_008033,3,101.7,2034.0
high,hk_visitor_008034,3,187.8,3756.0
high,hk_visitor_008035,3,208.8,4176.0
high,hk_visitor_008037,2,97.9,1958.0
high,hk_visitor_008039,3,166.8,3336.0
high,hk_visitor_008041,1,199.1,3982.0
high,hk_visitor_008049,2,290.4,5808.0
high,hk_visitor_008051,2,58.0,1160.0
high,hk_visitor_008058,3,173.1,3462.0
high,hk_visitor_008061,1,263.5,5270.0
high,hk_visitor_008064,3,131.1,2622.0
high,hk_visitor_008065,3,160.5,3210.0
high,hk_visitor_008067,3,789.8,15796.0
high,hk_visitor_008068,3,181.5,3630.0
high,hk_visitor_008069,3,526.6,10532.0
high,hk_visitor_008072,3,120.6,2412.0
high,hk_visitor_008073,3,264.8,5296.0
high,hk_visitor_008086,3,442.6,8852.0
high,hk_visitor_008089,1,284.5,5690.0
high,hk_visitor_008091,3,234.0,4680.0
high,hk_visitor_008093,2,391.2,7824.0
high,hk_visitor_008099,2,129.4,2588.0
high,hk_visitor_008100,1,288.7,5774.0
high,hk_visitor_008102,1,312.5,6250.0
high,hk_visitor_008107,3,215.1,4302.0
high,hk_visitor_008109,3,189.89999999999998,3797.9999999999995
high,hk_visitor_008115,1,319.5,6390.0
high,hk_visitor_008116,3,97.5,1950.0
high,hk_visitor_008119,2,165.10000000000002,3302.0000000000005
high,hk_visitor_008123,3,89.1,1782.0
high,hk_visitor_008124,1,322.3,6446.0
high,hk_visitor_008127,2,91.6,1832.0
high,hk_visitor_008131,1,189.3,3786.0
high,hk_visitor_008132,2,362.5,7250.0
high,hk_visitor_008134,3,120.6,2412.0
high,hk_visitor_008135,3,166.8,3336.0
high,hk_visitor_008137,2,331.0,6620.0
high,hk_visitor_008145,3,133.2,2664.0
high,hk_visitor_008147,3,271.8,5436.0
high,hk_visitor_008150,3,570.0,11400.0
high,hk_visitor_008156,2,97.9,1958.0
high,hk_visitor_008170,2,279.2,5584.0
high,hk_visitor_008172,3,150.0,3000.0
high,hk_visitor_008173,3,208.8,4176.0
high,hk_visitor_008174,3,110.1,2202.0
high,hk_visitor_008175,3,304.7,6094.0
high,hk_visitor_008177,3,221.4,4428.0
high,hk_visitor_008178,1,33.2,664.0
high,hk_visitor_008179,3,553.9,11078.0
high,hk_visitor_008192,3,347.4,6948.0
high,hk_visitor_008196,3,736.6,14732.0
high,hk_visitor_008206,2,331.0,6620.0
high,hk_visitor_008207,1,301.3,6026.0
high,hk_visitor_008209,3,486.0,9720.0
high,hk_visitor_008212,3,110.1,2202.0
high,hk_visitor_008215,2,275.7,5514.0
high,hk_visitor_008216,3,137.4,2748.0
high,hk_visitor_008217,1,336.3,6726.0
high,hk_visitor_008218,2,272.9,5458.0
high,hk_visitor_008220,3,719.0999999999999,14381.999999999998
high,hk_visitor_008222,3,227.7,4554.0
high,hk_visitor_008224,3,189.89999999999998,3797.9999999999995
high,hk_visitor_008225,1,341.9,6838.0
high,hk_visitor_008232,2,338.0,6760.0
high,hk_visitor_008237,1,203.3,4066.0
high,hk_visitor_008238,1,323.7,6474.0
high,hk_visitor_008239,2,618.0,12360.0
high,hk_visitor_008240,2,114.7,2294.0
high,hk_visitor_008243,3,103.80000000000001,2076.0
high,hk_visitor_008251,2,330.3,6606.0
high,hk_visitor_008252,3,95.4,1908.0
high,hk_visitor_008256,3,95.4,1908.0
high,hk_visitor_008259,3,137.4,2748.0
high,hk_visitor_008260,3,497.20000000000005,9944.0
high,hk_visitor_008264,2,492.0,9840.0
high,hk_visitor_008265,1,320.9,6418.0
high,hk_visitor_008269,3,166.8,3336.0
high,hk_visitor_008271,3,213.0,4260.0
high,hk_visitor_008273,3,101.7,2034.0
high,hk_visitor_008281,3,558.8,11176.0
high,hk_visitor_008284,2,584.4,11688.0
high,hk_visitor_008287,2,520.0,10400.0
high,hk_visitor_008289,3,241.0,4820.0
high,hk_visitor_008292,3,137.4,2748.0
high,hk_visitor_008298,1,281.7,5634.0
high,hk_visitor_008303,3,355.8,7116.0
high,hk_visitor_008304,3,108.0,2160.0
high,hk_visitor_008306,1,299.9,5998.0
high,hk_visitor_008307,2,106.3,2126.0
high,hk_visitor_008311,3,196.2,3924.0
high,hk_visitor_008319,1,455.3,9106.0
high,hk_visitor_008323,3,150.0,3000.0
high,hk_visitor_008324,3,183.6,3672.0
high,hk_visitor_008328,2,490.6,9812.0
high,hk_visitor_008336,2,118.9,2378.0
high,hk_visitor_008338,1,340.5,6810.0
high,hk_visitor_008339,2,139.9,2798.0
high,hk_visitor_008340,3,295.6,5912.0
high,hk_visitor_008345,2,235.8,4716.0
high,hk_visitor_008350,3,166.8,3336.0
high,hk_visitor_008351,3,221.4,4428.0
high,hk_visitor_008352,2,386.3,7726.0
high,hk_visitor_008353,3,179.4,3588.0
high,hk_visitor_008354,3,89.1,1782.0
high,hk_visitor_008356,2,451.4,9028.0
high,hk_visitor_008357,3,108.0,2160.0
high,hk_visitor_008360,1,318.1,6362.0
high,hk_visitor_008363,3,198.3,3966.0
high,hk_visitor_008364,3,198.3,3966.0
high,hk_visitor_008367,3,87.0,1740.0
high,hk_visitor_008369,2,331.0,6620.0
high,hk_visitor_008377,1,58.4,1168.0
high,hk_visitor_008380,1,323.7,6474.0
high,hk_visitor_008385,3,259.2,5184.0
high,hk_visitor_008386,3,137.4,2748.0
high,hk_visitor_008387,1,144.1,2882.0
high,hk_visitor_008389,1,326.5,6530.0
high,hk_visitor_008391,3,112.2,2244.0
high,hk_visitor_008392,1,239.7,4794.0
high,hk_visitor_008395,3,122.69999999999999,2454.0
high,hk_visitor_008397,3,187.8,3756.0
high,hk_visitor_008399,3,200.4,4008.0
high,hk_visitor_008405,2,521.4,10428.0
high,hk_visitor_008407,3,502.8,10056.0
high,hk_visitor_008409,3,84.1,1682.0
high,hk_visitor_008410,2,58.0,1160.0
high,hk_visitor_008420,2,87.4,1748.0
high,hk_visitor_008426,1,232.7,4654.0
high,hk_visitor_008428,3,145.8,2916.0
high,hk_visitor_008431,3,567.2,11344.0
high,hk_visitor_008435,2,342.9,6858.0
high,hk_visitor_008438,1,354.5,7090.0
high,hk_visitor_008439,1,316.7,6334.0
high,hk_visitor_008440,1,374.1,7482.0
high,hk_visitor_008443,2,110.5,2210.0
high,hk_visitor_008445,2,112.60000000000001,2252.0
high,hk_visitor_008447,2,91.6,1832.0
high,hk_visitor_008451,2,399.6,7992.0
high,hk_visitor_008460,3,271.8,5436.0
high,hk_visitor_008461,3,498.6,9972.0
high,hk_visitor_008463,2,332.4,6648.0
high,hk_visitor_008466,3,233.3,4666.0
high,hk_visitor_008470,1,318.1,6362.0
high,hk_visitor_008472,3,275.3,5506.0
high,hk_visitor_008473,1,423.1,8462.0
high,hk_visitor_008478,3,301.20000000000005,6024.000000000001
high,hk_visitor_008479,3,89.1,1782.0
high,hk_visitor_008485,2,388.4,7768.0
high,hk_visitor_008493,2,112.60000000000001,2252.0
high,hk_visitor_008499,3,271.8,5436.0
high,hk_visitor_008501,3,89.1,1782.0
high,hk_visitor_008509,2,83.2,1664.0
high,hk_visitor_008510,2,369.5,7390.0
high,hk_visitor_008519,3,391.5,7830.0
high,hk_visitor_008520,3,403.4,8068.0
high,hk_visitor_008521,2,319.8,6396.0
high,hk_visitor_008522,3,166.8,3336.0
high,hk_visitor_008526,3,257.8,5156.0
high,hk_visitor_008530,3,122.69999999999999,2454.0
high,hk_visitor_008533,3,432.79999999999995,8656.0
high,hk_visitor_008534,1,283.1,5662.0
high,hk_visitor_008535,3,347.4,6948.0
high,hk_visitor_008537,3,400.6,8012.0
high,hk_visitor_008540,2,399.6,7992.0
high,hk_visitor_008542,3,372.6,7452.0
high,hk_visitor_008545,2,330.2,6604.0
high,hk_visitor_008548,3,253.6,5072.0
high,hk_visitor_008550,2,58.0,1160.0
high,hk_visitor_008552,1,288.7,5774.0
high,hk_visitor_008554,1,376.9,7538.0
high,hk_visitor_008559,3,346.0,6920.0
high,hk_visitor_008562,3,679.2,13584.0
high,hk_visitor_008565,1,312.5,6250.0
high,hk_visitor_008566,2,270.8,5416.0
high,hk_visitor_008569,3,213.0,4260.0
high,hk_visitor_008571,3,183.60000000000002,3672.0000000000005
high,hk_visitor_008573,3,301.2,6024.0
high,hk_visitor_008574,2,580.2,11604.0
high,hk_visitor_008575,1,344.7,6894.0
high,hk_visitor_008577,2,309.3,6186.0
high,hk_visitor_008580,2,142.0,2840.0
high,hk_visitor_008585,1,253.7,5074.0
high,hk_visitor_008586,1,305.5,6110.0
high,hk_visitor_008587,3,89.1,1782.0
high,hk_visitor_008592,1,301.3,6026.0
high,hk_visitor_008593,2,144.10000000000002,2882.0000000000005
high,hk_visitor_008594,3,504.2,10084.0
high,hk_visitor_008601,3,89.1,1782.0
high,hk_visitor_008603,1,235.5,4710.0
high,hk_visitor_008609,3,255.0,5100.0
high,hk_visitor_008610,1,337.7,6754.0
high,hk_visitor_008615,3,221.4,4428.0
high,hk_visitor_008617,3,221.4,4428.0
high,hk_visitor_008620,1,29.0,580.0
high,hk_visitor_008624,3,334.8,6696.0
high,hk_visitor_008627,2,406.6,8132.0
high,hk_visitor_008628,3,271.8,5436.0
high,hk_visitor_008631,3,200.4,4008.0
high,hk_visitor_008632,3,175.2,3504.0
high,hk_visitor_008633,2,501.79999999999995,10036.0
high,hk_visitor_008634,1,264.9,5298.0
high,hk_visitor_008635,2,402.4,8048.0
high,hk_visitor_008636,1,71.0,1420.0
high,hk_visitor_008637,3,175.2,3504.0
high,hk_visitor_008648,2,279.9,5598.0
high,hk_visitor_008650,3,521.0,10420.0
high,hk_visitor_008653,3,110.1,2202.0
