"YR_MTH","VEHICLE_CLASS_CODE","GOODS_VEHICLE_TYPE_CODE","GOV_VEHICLE_TYPE_CODE","MOTOR_CYCLE_TYPE_CODE","TAXIS_TYPE_CODE","TTD_PTO_CODE","BUS_TYPE_CODE","FRANCHISED_TYPE","FIRST_REG","TOTAL_REG","TOTAL_LIC"
"202105","12","","","","","CTB","DD","2",0,245,198
"202105","2","","","SOLO","","","","",705,94477,67619
"202105","2","","","COMBO","","","","",0,121,88
"202105","2","","","MTRI","","","","",16,992,917
"202105","1","","","","","","","",3621,659418,578844
"202105","3","","","","Urban","TAX","","",61,15250,15162
"202105","3","","","","NT","TAX","","",6,2838,2803
"202105","3","","","","Lantau","TAX","","",0,75,75
"202105","11","","","","","OTHERS","SD","",11,6823,6347
"202105","11","","","","","OTHERS","DD","",2,173,165
"202105","12","","","","","NLB","SD","",0,91,90
"202105","12","","","","","NLB","DD","",0,58,58
"202105","11","","","","","LRB","SD","",0,11,11
"202105","11","","","","","LRB","DD","",0,137,135
"202106","12","","","","","KMB","SD","",0,143,139
"202106","12","","","","","KMB","DD","",0,3885,3866
"202106","2","","","SOLO","","","","",900,95352,68140
"202106","2","","","COMBO","","","","",2,123,88
"202106","2","","","MTRI","","","","",5,996,922
"202106","1","","","","","","","",3791,661594,581863
"202106","3","","","","Urban","TAX","","",62,15250,15158
"202106","3","","","","NT","TAX","","",4,2838,2799
"202106","3","","","","Lantau","TAX","","",0,75,75
"202106","9","","","","","RMB","","",3,1014,981
"202106","9","","","","","GMB","","",17,3336,3254
"202106","10","","","","","","","",13,3555,3506
"202106","5","1","","","","","","",432,76617,74879
"202106","5","2","","","","","","",131,35764,34968
"202106","5","3","","","","","","",30,6929,6753
"202106","6","","","","","","","",12,2154,1887
"202106","7","","MC","","","","","",0,612,612
"202106","7","","OTHERS","","","","","",122,5906,5906
"202106","11","","","","","OTHERS","SD","",13,6803,6267
"202106","11","","","","","OTHERS","DD","",0,173,166
"202106","4","","","","","","SD","",3,747,740
"202106","4","","","","","","DD","",0,25,24
"202106","12","","","","","NLB","SD","",0,91,89
"202106","12","","","","","NLB","DD","",0,58,58
"202106","11","","","","","LRB","SD","",0,11,11
"202106","11","","","","","LRB","DD","",0,137,135
"202106","12","","","","","NWFB","SD","",0,17,17
"202106","12","","","","","NWFB","DD","",0,673,672
"202106","12","","","","","LWB","SD","",0,4,4
"202106","12","","","","","LWB","DD","",28,261,259
"202106","12","","","","","CTB","SD","1",0,34,32
"202106","12","","","","","CTB","DD","1",0,757,734
"202106","12","","","","","CTB","SD","2",0,0,0
"202106","12","","","","","CTB","DD","2",0,245,199
"202107","12","","","","","KMB","SD","",0,143,134
"202107","12","","","","","KMB","DD","",23,3904,3888
"202107","12","","","","","CTB","SD","1",0,34,32
"202107","12","","","","","CTB","DD","1",0,757,732
"202107","12","","","","","CTB","SD","2",0,0,0
"202107","12","","","","","CTB","DD","2",0,245,197
"202107","12","","","","","NWFB","SD","",0,17,17
"202107","12","","","","","NWFB","DD","",0,673,672
"202107","12","","","","","LWB","SD","",0,4,4
"202107","12","","","","","LWB","DD","",0,253,250
"202107","2","","","SOLO","","","","",922,96251,68633
"202107","2","","","COMBO","","","","",0,123,87
"202107","2","","","MTRI","","","","",10,1006,927
"202107","1","","","","","","","",3557,663416,581060
"202107","3","","","","Urban","TAX","","",96,15250,15164
"202107","3","","","","NT","TAX","","",5,2838,2798
"202107","3","","","","Lantau","TAX","","",0,75,75
"202107","6","","","","","","","",8,2162,1888
"202107","7","","MC","","","","","",0,605,605
"202107","7","","OTHERS","","","","","",76,5930,5930
"202107","4","","","","","","SD","",3,747,736
"202107","4","","","","","","DD","",0,25,24
"202107","9","","","","","RMB","","",2,1011,982
"202107","9","","","","","GMB","","",13,3339,3257
"202107","10","","","","","","","",11,3540,3493
"202107","5","1","","","","","","",409,76722,74846
"202107","5","2","","","","","","",150,35744,34953
"202107","5","3","","","","","","",30,6948,6781
"202107","12","","","","","NLB","SD","",0,93,91
"202107","12","","","","","NLB","DD","",0,58,58
"202107","11","","","","","LRB","SD","",0,11,11
"202107","11","","","","","LRB","DD","",0,137,135
"202107","11","","","","","OTHERS","SD","",18,6751,6188
"202107","11","","","","","OTHERS","DD","",0,173,166
"202108","12","","","","","NWFB","SD","",0,17,17
"202108","12","","","","","NWFB","DD","",0,673,671
"202108","12","","","","","LWB","SD","",0,4,4
"202108","12","","","","","LWB","DD","",19,253,250
"202108","11","","","","","OTHERS","SD","",42,6745,6140
"202108","11","","","","","OTHERS","DD","",0,173,160
"202108","4","","","","","","SD","",12,752,745
"202108","4","","","","","","DD","",0,25,24
"202108","9","","","","","RMB","","",0,1007,977
"202108","12","","","","","CTB","SD","1",0,34,31
"202108","12","","","","","CTB","DD","1",0,757,733
"202108","12","","","","","CTB","SD","2",0,0,0
"202108","12","","","","","CTB","DD","2",0,245,194
"202108","5","1","","","","","","",436,76837,75006
"202108","5","2","","","","","","",169,35721,34957
"202108","5","3","","","","","","",60,6982,6816
"202108","6","","","","","","","",12,2173,1899
"202108","7","","MC","","","","","",0,583,583
"202108","7","","OTHERS","","","","","",62,5937,5937
"202108","9","","","","","GMB","","",10,3343,3261
"202108","10","","","","","","","",17,3518,3466
"202108","12","","","","","KMB","SD","",0,143,134
"202108","12","","","","","KMB","DD","",2,3903,3886
"202108","2","","","SOLO","","","","",814,97036,69213
"202108","2","","","COMBO","","","","",3,126,88
"202108","2","","","MTRI","","","","",4,1010,925
"202108","1","","","","","","","",3066,664552,580892
"202108","3","","","","Urban","TAX","","",112,15250,15174
"202108","3","","","","NT","TAX","","",5,2838,2797
"202108","3","","","","Lantau","TAX","","",0,75,75
"202108","12","","","","","NLB","SD","",0,93,84
"202108","12","","","","","NLB","DD","",0,58,58
"202108","11","","","","","LRB","SD","",0,11,11
"202108","11","","","","","LRB","DD","",0,137,134
"202109","1","","","","","","","",3554,652933,580614
"202109","6","","","","","","","",8,2132,1896
"202109","7","","MC","","","","","",2,583,583
"202109","7","","OTHERS","","","","","",82,5970,5970
"202109","5","1","","","","","","",408,76795,75131
"202109","5","2","","","","","","",205,35720,34989
"202109","5","3","","","","","","",42,7002,6839
"202109","12","","","","","NLB","SD","",0,93,85
"202109","12","","","","","NLB","DD","",0,58,58
"202109","11","","","","","LRB","SD","",0,11,11
"202109","11","","","","","LRB","DD","",0,137,133
"202109","12","","","","","CTB","SD","1",0,34,29
"202109","12","","","","","CTB","DD","1",0,755,732
"202109","12","","","","","CTB","SD","2",0,0,0
"202109","12","","","","","CTB","DD","2",0,245,191
"202109","12","","","","","NWFB","SD","",0,17,17
"202109","12","","","","","NWFB","DD","",0,673,672
"202109","12","","","","","LWB","SD","",0,4,4
"202109","12","","","","","LWB","DD","",29,253,249
"202109","3","","","","Urban","TAX","","",86,15250,15183
"202109","3","","","","NT","TAX","","",6,2838,2794
"202109","3","","","","Lantau","TAX","","",0,75,75
"202109","12","","","","","KMB","SD","",0,143,135
"202109","12","","","","","KMB","DD","",0,3908,3894
"202109","2","","","SOLO","","","","",711,97314,69406
"202109","2","","","COMBO","","","","",0,126,86
"202109","2","","","MTRI","","","","",13,1022,944
"202109","4","","","","","","SD","",9,754,750
"202109","4","","","","","","DD","",0,25,24
"202109","9","","","","","RMB","","",0,1003,971
"202109","9","","","","","GMB","","",12,3346,3262
"202109","10","","","","","","","",5,3506,3467
"202109","11","","","","","OTHERS","SD","",26,6731,6111
"202109","11","","","","","OTHERS","DD","",0,173,164
"202110","12","","","","","LWB","DD","",21,253,251
"202110","12","","","","","NLB","SD","",0,93,83
"202110","12","","","","","NLB","DD","",0,58,58
"202110","12","","","","","KMB","SD","",0,143,136
"202110","12","","","","","KMB","DD","",0,3915,3900
"202110","9","","","","","RMB","","",0,1011,972
"202110","9","","","","","GMB","","",17,3338,3270
"202110","10","","","","","","","",4,3501,3458
"202110","5","1","","","","","","",310,76854,75049
"202110","5","2","","","","","","",152,35682,34942
"202110","5","3","","","","","","",39,7030,6855
"202110","12","","","","","CTB","SD","1",0,34,28
"202110","12","","","","","CTB","DD","1",0,754,723
"202110","12","","","","","CTB","SD","2",0,0,0
"202110","12","","","","","CTB","DD","2",0,244,189
"202110","1","","","","","","","",2727,653668,578683
"202110","3","","","","Urban","TAX","","",80,15250,15174
"202110","3","","","","NT","TAX","","",15,2838,2791
"202110","3","","","","Lantau","TAX","","",0,75,75
"202110","2","","","SOLO","","","","",650,97954,69603
"202110","2","","","COMBO","","","","",0,126,88
"202110","2","","","MTRI","","","","",5,1027,948
"202110","4","","","","","","SD","",5,755,749
"202110","4","","","","","","DD","",0,25,24
"202110","11","","","","","OTHERS","SD","",17,6726,6065
"202110","11","","","","","OTHERS","DD","",0,173,169
"202110","11","","","","","LRB","SD","",0,11,11
"202110","11","","","","","LRB","DD","",0,137,133
"202110","6","","","","","","","",5,2136,1888
"202110","7","","MC","","","","","",51,630,630
"202110","7","","OTHERS","","","","","",41,5969,5969
"202110","12","","","","","NWFB","SD","",0,17,17
"202110","12","","","","","NWFB","DD","",0,673,672
"202110","12","","","","","LWB","SD","",0,4,4
"202111","12","","","","","NLB","SD","",0,91,80
"202111","7","","OTHERS","","","","","",62,5992,5992
"202111","11","","","","","LRB","SD","",0,11,11
"202111","11","","","","","LRB","DD","",0,137,134
"202111","3","","","","NT","TAX","","",16,2838,2791
"202111","3","","","","Lantau","TAX","","",0,75,75
"202111","12","","","","","KMB","SD","",0,143,136
"202111","12","","","","","KMB","DD","",1,3887,3861
"202111","12","","","","","CTB","SD","1",0,34,27
"202111","12","","","","","CTB","DD","1",4,758,732
"202111","12","","","","","CTB","SD","2",0,0,0
"202111","12","","","","","CTB","DD","2",0,244,188
"202111","12","","","","","NWFB","SD","",0,17,17
"202111","12","","","","","NWFB","DD","",0,673,672
"202111","12","","","","","LWB","SD","",0,4,4
"202111","12","","","","","LWB","DD","",9,253,253
"202111","3","","","","Urban","TAX","","",105,15250,15188
"202111","2","","","SOLO","","","","",756,98687,70100
"202111","2","","","COMBO","","","","",0,126,92
"202111","2","","","MTRI","","","","",7,1034,953
"202111","1","","","","","","","",3921,654899,579202
"202111","5","1","","","","","","",400,76987,75247
"202111","5","2","","","","","","",184,35671,34984
"202111","5","3","","","","","","",54,7063,6877
"202111","9","","","","","RMB","","",1,1010,972
"202111","9","","","","","GMB","","",16,3339,3266
"202111","10","","","","","","","",9,3506,3470
"202111","4","","","","","","SD","",2,756,752
"202111","4","","","","","","DD","",0,25,24
"202111","11","","","","","OTHERS","SD","",20,6703,6002
"202111","11","","","","","OTHERS","DD","",2,175,167
"202111","6","","","","","","","",15,2151,1904
"202111","7","","MC","","","","","",27,650,650
"202111","12","","","","","NLB","DD","",0,58,58
"202112","12","","","","","NWFB","SD","",0,17,16
"202112","11","","","","","LRB","DD","",0,137,134
"202112","12","","","","","LWB","SD","",0,4,4
"202112","12","","","","","LWB","DD","",8,253,253
"202112","12","","","","","CTB","SD","1",0,34,25
"202112","12","","","","","CTB","DD","1",0,758,746
"202112","12","","","","","CTB","SD","2",0,0,0
"202112","12","","","","","CTB","DD","2",0,244,188
"202112","3","","","","NT","TAX","","",10,2838,2794
"202112","3","","","","Lantau","TAX","","",0,75,75
"202112","12","","","","","KMB","SD","",0,143,136
"202112","12","","","","","KMB","DD","",3,3892,3865
"202112","2","","","SOLO","","","","",725,99386,70843
"202112","2","","","COMBO","","","","",0,126,94
"202112","2","","","MTRI","","","","",11,1045,960
"202112","1","","","","","","","",3324,656973,581012
"202112","3","","","","Urban","TAX","","",102,15250,15192
"202112","7","","OTHERS","","","","","",29,5992,5992
"202112","5","1","","","","","","",547,77174,75568
"202112","5","2","","","","","","",196,35635,34992
"202112","5","3","","","","","","",42,7086,6883
"202112","6","","","","","","","",12,2163,1931
"202112","7","","MC","","","","","",61,696,696
"202112","4","","","","","","SD","",5,759,754
"202112","4","","","","","","DD","",0,25,24
"202112","9","","","","","RMB","","",1,1015,977
"202112","9","","","","","GMB","","",14,3334,3251
"202112","10","","","","","","","",10,3504,3471
"202112","11","","","","","OTHERS","SD","",20,6672,6010
"202112","11","","","","","OTHERS","DD","",0,175,170
"202112","12","","","","","NLB","SD","",0,91,77
"202112","12","","","","","NLB","DD","",0,58,58
"202112","11","","","","","LRB","SD","",0,11,11
"202112","12","","","","","NWFB","DD","",0,673,672
"202201","12","","","","","LWB","SD","",0,4,4
"202201","12","","","","","LWB","DD","",5,253,253
"202201","12","","","","","NLB","SD","",0,91,77
"202201","12","","","","","NLB","DD","",0,58,58
"202201","11","","","","","LRB","SD","",0,11,11
"202201","11","","","","","LRB","DD","",0,137,134
"202201","12","","","","","KMB","SD","",1,144,136
"202201","12","","","","","KMB","DD","",5,3895,3877
"202201","12","","","","","CTB","SD","1",0,34,26
"202201","12","","","","","CTB","DD","1",1,759,750
"202201","12","","","","","CTB","SD","2",0,0,0
"202201","12","","","","","CTB","DD","2",0,244,188
"202201","1","","","","","","","",2068,656438,580419
"202201","3","","","","Urban","TAX","","",66,15250,15191
"202201","3","","","","NT","TAX","","",7,2838,2793
"202201","3","","","","Lantau","TAX","","",0,75,75
"202201","2","","","SOLO","","","","",665,100041,71476
"202201","2","","","COMBO","","","","",0,126,93
"202201","2","","","MTRI","","","","",11,1056,967
"202201","6","","","","","","","",11,2174,1941
"202201","7","","MC","","","","","",22,700,700
"202201","7","","OTHERS","","","","","",44,5995,5995
"202201","9","","","","","RMB","","",1,1013,967
"202201","9","","","","","GMB","","",3,3336,3254
"202201","10","","","","","","","",7,3507,3475
"202201","5","1","","","","","","",340,77234,75534
"202201","5","2","","","","","","",133,35651,35016
"202201","5","3","","","","","","",48,7116,6916
"202201","4","","","","","","SD","",14,772,766
"202201","4","","","","","","DD","",0,25,24
"202201","11","","","","","OTHERS","SD","",16,6658,6010
"202201","11","","","","","OTHERS","DD","",0,175,168
"202201","12","","","","","NWFB","SD","",0,17,16
"202201","12","","","","","NWFB","DD","",0,673,672
"202202","12","","","","","CTB","SD","1",0,34,23
"202202","12","","","","","CTB","DD","1",1,760,703
"202202","12","","","","","CTB","SD","2",0,0,0
"202202","12","","","","","CTB","DD","2",0,244,186
"202202","12","","","","","KMB","SD","",0,144,136
"202202","12","","","","","KMB","DD","",11,3903,3880
"202202","2","","","SOLO","","","","",430,100473,70998
"202202","2","","","COMBO","","","","",0,126,87
"202202","2","","","MTRI","","","","",2,1058,955
"202202","1","","","","","","","",1941,657547,575253
"202202","3","","","","Urban","TAX","","",45,15250,15181
"202202","3","","","","NT","TAX","","",4,2838,2789
"202202","3","","","","Lantau","TAX","","",0,75,75
"202202","6","","","","","","","",7,2181,1935
"202202","7","","MC","","","","","",1,697,697
"202202","7","","OTHERS","","","","","",10,5999,5999
"202202","5","1","","","","","","",336,77454,75452
"202202","5","2","","","","","","",80,35676,34927
"202202","5","3","","","","","","",32,7138,6908
"202202","4","","","","","","SD","",6,777,771
"202202","4","","","","","","DD","",0,25,24
"202202","9","","","","","RMB","","",0,1017,956
"202202","9","","","","","GMB","","",4,3332,3248
"202202","10","","","","","","","",3,3510,3468
"202202","11","","","","","OTHERS","SD","",10,6654,5980
"202202","11","","","","","OTHERS","DD","",0,175,166
"202202","12","","","","","NLB","SD","",0,91,76
"202202","12","","","","","NLB","DD","",0,58,58
"202202","11","","","","","LRB","SD","",0,11,11
"202202","11","","","","","LRB","DD","",0,137,134
"202202","12","","","","","NWFB","SD","",0,17,16
"202202","12","","","","","NWFB","DD","",0,673,668
"202202","12","","","","","LWB","SD","",0,4,4
"202202","12","","","","","LWB","DD","",0,253,253
"202203","9","","","","","RMB","","",0,1016,955
"202203","9","","","","","GMB","","",10,3333,3247
"202203","10","","","","","","","",2,3509,3461
"202203","5","1","","","","","","",449,77660,75089
"202203","5","2","","","","","","",117,35658,34534
"202203","5","3","","","","","","",41,7169,6880
