matsim_stop_facility_id,official_stop_id,gtfs_stop_exists,bus_json_stop_exists,route_usage_count,matsim_route_ids_json,official_operators_json,candidate_count,mapping_status,mapping_quality,matching_method,evidence,unresolved_reason
pt_bus_9895_217d53fc26__b3acf82735_013,9895,True,True,1,"[""bus_1000064_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9895_217d53fc26__c934f84087_012,9895,True,True,1,"[""bus_1000357_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9895_217d53fc26__d4332eadfc_014,9895,True,True,1,"[""bus_1000028_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9895_217d53fc26__da29a0a5f2_006,9895,True,True,1,"[""bus_1000033_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9895_217d53fc26__dee1929780_006,9895,True,True,1,"[""bus_1000061_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9895_217d53fc26__e796e40275_010,9895,True,True,1,"[""bus_8365_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9895_217d53fc26__eca824129b_006,9895,True,True,1,"[""bus_1000642_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9895_217d53fc26__efb9f282d8_006,9895,True,True,1,"[""bus_1000150_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__0212a5db69_018,9897,True,True,1,"[""bus_1295_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__167f01c55f_004,9897,True,True,1,"[""bus_1138_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__2babe0c2b2_024,9897,True,True,1,"[""bus_1439_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__3073ef4941_009,9897,True,True,1,"[""bus_8365_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__431caab7ac_012,9897,True,True,1,"[""bus_1796_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__4801bc3db8_013,9897,True,True,1,"[""bus_8349_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__51d8a764ab_011,9897,True,True,1,"[""bus_1000028_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__5fd9c56c73_011,9897,True,True,1,"[""bus_1855_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__65679732eb_020,9897,True,True,1,"[""bus_8758_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__7861f2fcf5_014,9897,True,True,1,"[""bus_1117_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__97542ae786_011,9897,True,True,1,"[""bus_1000546_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__98d00f955c_030,9897,True,True,1,"[""bus_1711_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__a93f9d890b_014,9897,True,True,1,"[""bus_1115_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__c16d79be43_013,9897,True,True,1,"[""bus_8779_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__cff224e3dc_010,9897,True,True,1,"[""bus_1293_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9897_b2cfe907e4__e32b74b4bd_019,9897,True,True,1,"[""bus_1116_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__00820081d8_004,9898,True,True,1,"[""bus_8349_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__0dc64efe70_018,9898,True,True,1,"[""bus_1883_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__1cb82ecabc_006,9898,True,True,1,"[""bus_1870_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__2fe3f5de7d_018,9898,True,True,1,"[""bus_1000026_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__4bc99d070b_017,9898,True,True,1,"[""bus_1460_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__5801e88f9a_065,9898,True,True,1,"[""bus_1240_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__596193a2f3_006,9898,True,True,1,"[""bus_8779_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__709f796b64_014,9898,True,True,1,"[""bus_1000209_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__7c5ad42905_004,9898,True,True,1,"[""bus_1000066_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__85daa2408e_006,9898,True,True,1,"[""bus_1799_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__8982ec1e9c_003,9898,True,True,1,"[""bus_1884_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__ab8affd7eb_014,9898,True,True,1,"[""bus_8764_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__b0047cdf69_019,9898,True,True,1,"[""bus_1140_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__b1165f32ae_009,9898,True,True,1,"[""bus_1000235_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__cfa561b9d4_001,9898,True,True,1,"[""bus_8068_2""]","[""NLB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__d478551094_013,9898,True,True,1,"[""bus_8329_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__e6220d6155_009,9898,True,True,1,"[""bus_1876_2""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__e645cf394a_001,9898,True,True,1,"[""bus_8186_2""]","[""NLB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9898_4f973e1b85__f7cd9da1d8_013,9898,True,True,1,"[""bus_1000067_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__0dc64efe70_004,9899,True,True,1,"[""bus_1883_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__0e4e65b7a7_009,9899,True,True,1,"[""bus_8475_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__10f1b325e3_001,9899,True,True,1,"[""bus_1140_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__120c7a83ad_007,9899,True,True,1,"[""bus_1000026_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__164451a1b9_011,9899,True,True,1,"[""bus_1876_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__1cb82ecabc_001,9899,True,True,1,"[""bus_1870_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__1e735cdd56_001,9899,True,True,1,"[""bus_8731_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__2245029962_002,9899,True,True,1,"[""bus_1800_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__347702426a_013,9899,True,True,1,"[""bus_8764_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__3b57c8e8eb_003,9899,True,True,1,"[""bus_8688_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__3e3a598e86_018,9899,True,True,1,"[""bus_1460_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__4801bc3db8_014,9899,True,True,1,"[""bus_8349_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__531487a404_007,9899,True,True,1,"[""bus_1000052_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__6b2aca67fa_003,9899,True,True,1,"[""bus_8283_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__7b98061273_002,9899,True,True,1,"[""bus_8186_1""]","[""NLB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__8cc906b22e_013,9899,True,True,1,"[""bus_1000209_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__8db1c71571_008,9899,True,True,1,"[""bus_8068_1""]","[""NLB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__c073f27c05_001,9899,True,True,1,"[""bus_1000235_2""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__c16d79be43_014,9899,True,True,1,"[""bus_8779_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__c8340b2c26_010,9899,True,True,1,"[""bus_1240_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__ce3bf1be39_013,9899,True,True,1,"[""bus_1000667_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__d478551094_001,9899,True,True,1,"[""bus_8329_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__ded970f628_007,9899,True,True,1,"[""bus_1663_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9899_a17680e52f__e79f0142ed_002,9899,True,True,1,"[""bus_8619_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__29ce98a280_005,9900,True,True,1,"[""bus_1294_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__2f69774ff2_008,9900,True,True,1,"[""bus_1139_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__2fe3f5de7d_021,9900,True,True,1,"[""bus_1000026_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__314de0e512_009,9900,True,True,1,"[""bus_8750_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__3afb6a8e24_003,9900,True,True,1,"[""bus_1880_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__4801bc3db8_012,9900,True,True,1,"[""bus_8349_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__4bc99d070b_027,9900,True,True,1,"[""bus_1460_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__4f43ecef67_007,9900,True,True,1,"[""bus_1879_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__5506c33fd6_008,9900,True,True,1,"[""bus_1000213_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__6c23b3b240_005,9900,True,True,1,"[""bus_1881_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__b97b0d2a0b_004,9900,True,True,1,"[""bus_8421_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__c057fc8c8c_007,9900,True,True,1,"[""bus_8686_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__c16d79be43_012,9900,True,True,1,"[""bus_8779_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__c53c11a3ca_008,9900,True,True,1,"[""bus_1118_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9900_6cad0aee6c__dc28c5768c_008,9900,True,True,1,"[""bus_1108_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9901_7e8489d783__2babe0c2b2_037,9901,True,True,1,"[""bus_1439_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9901_7e8489d783__2c9c926466_000,9901,True,True,1,"[""bus_1439_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9901_7e8489d783__5fd9c56c73_015,9901,True,True,1,"[""bus_1855_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9901_7e8489d783__6b2aca67fa_000,9901,True,True,1,"[""bus_8283_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9901_7e8489d783__8db1c71571_000,9901,True,True,1,"[""bus_8068_1""]","[""NLB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9901_7e8489d783__a7c5505920_000,9901,True,True,1,"[""bus_1855_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9901_7e8489d783__ce3bf1be39_000,9901,True,True,1,"[""bus_1000667_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9901_7e8489d783__cfa561b9d4_009,9901,True,True,1,"[""bus_8068_2""]","[""NLB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9901_7e8489d783__ec7c50ef64_015,9901,True,True,1,"[""bus_1137_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9901_7e8489d783__fa6fbe4af1_000,9901,True,True,1,"[""bus_1137_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9902_6caf5c1afd__00820081d8_006,9902,True,True,1,"[""bus_8349_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9902_6caf5c1afd__060b717cc8_009,9902,True,True,1,"[""bus_8214_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9902_6caf5c1afd__120c7a83ad_004,9902,True,True,1,"[""bus_1000026_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9902_6caf5c1afd__38de836802_017,9902,True,True,1,"[""bus_1108_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9902_6caf5c1afd__3e3a598e86_007,9902,True,True,1,"[""bus_1460_1""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9902_6caf5c1afd__46249561e1_009,9902,True,True,1,"[""bus_1958_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9902_6caf5c1afd__596193a2f3_008,9902,True,True,1,"[""bus_8779_2""]","[""LWB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9902_6caf5c1afd__6724428498_013,9902,True,True,1,"[""bus_1118_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9902_6caf5c1afd__6c23b3b240_020,9902,True,True,1,"[""bus_1881_1""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9902_6caf5c1afd__b083ac0e5c_013,9902,True,True,1,"[""bus_1000053_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9902_6caf5c1afd__bae2aec488_012,9902,True,True,1,"[""bus_1887_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9902_6caf5c1afd__bb989510b9_007,9902,True,True,1,"[""bus_1879_2""]","[""LRTFeeder""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9902_6caf5c1afd__cf021ec698_005,9902,True,True,1,"[""bus_1139_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9903_b0d3d6488b__29ce98a280_004,9903,True,True,1,"[""bus_1294_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9903_b0d3d6488b__5fd9c56c73_014,9903,True,True,1,"[""bus_1855_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9903_b0d3d6488b__85daa2408e_009,9903,True,True,1,"[""bus_1799_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9903_b0d3d6488b__ec7c50ef64_014,9903,True,True,1,"[""bus_1137_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9904_30877bfe5e__29ce98a280_002,9904,True,True,1,"[""bus_1294_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9904_30877bfe5e__5583354a93_000,9904,True,True,1,"[""bus_8306_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9904_30877bfe5e__7b98061273_000,9904,True,True,1,"[""bus_8186_1""]","[""NLB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9904_30877bfe5e__e645cf394a_002,9904,True,True,1,"[""bus_8186_2""]","[""NLB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9904_30877bfe5e__e79f0142ed_000,9904,True,True,1,"[""bus_8619_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9904_30877bfe5e__f61857dd42_023,9904,True,True,1,"[""bus_8306_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_9905_423c12f90f__0212a5db69_022,9905,True,True,1,"[""bus_1295_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
