matsim_line_id,matsim_route_id,service_scope,operator_scope_status,route_franchise_scope_status,official_operator,official_operator_components_json,official_route_id,official_route_sequence,route_identifier_status,direction_status,stop_mapping_status,required_forward_pair_count,unique_candidate_pair_count,duplicate_pair_count,conflict_pair_count,missing_pair_count,forward_candidate_coverage,fare_readiness,mapping_status,mapping_quality,unresolved_reason
line_bus_8500,bus_8500_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8500,1,exact_official_route_id,exact,exact,190,190,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8501,bus_8501_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8501,1,exact_official_route_id,exact,exact,496,496,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8503,bus_8503_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8503,1,exact_official_route_id,exact,exact,325,325,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8504,bus_8504_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8504,1,exact_official_route_id,exact,exact,27,27,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8505,bus_8505_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8505,1,exact_official_route_id,exact,exact,253,253,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8505,bus_8505_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8505,2,exact_official_route_id,exact,exact,231,231,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8509,bus_8509_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8509,1,exact_official_route_id,exact,exact,45,45,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8510,bus_8510_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8510,1,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8511,bus_8511_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8511,1,exact_official_route_id,exact,exact,561,561,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8512,bus_8512_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8512,1,exact_official_route_id,exact,exact,120,120,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8512,bus_8512_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8512,2,exact_official_route_id,exact,exact,231,231,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8513,bus_8513_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8513,1,exact_official_route_id,exact,exact,435,435,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8514,bus_8514_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8514,1,exact_official_route_id,exact,exact,120,120,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8517,bus_8517_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8517,1,exact_official_route_id,exact,exact,231,231,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8518,bus_8518_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8518,1,exact_official_route_id,exact,exact,325,323,1,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_8518,bus_8518_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8518,2,exact_official_route_id,exact,exact,325,323,1,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_8519,bus_8519_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8519,1,exact_official_route_id,exact,exact,210,210,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8520,bus_8520_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8520,1,exact_official_route_id,exact,exact,55,55,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8521,bus_8521_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8521,1,exact_official_route_id,exact,exact,595,595,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8521,bus_8521_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8521,2,exact_official_route_id,exact,exact,666,666,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8522,bus_8522_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8522,1,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8522,bus_8522_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8522,2,exact_official_route_id,exact,exact,406,406,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8523,bus_8523_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8523,1,exact_official_route_id,exact,exact,231,231,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8524,bus_8524_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8524,1,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8525,bus_8525_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8525,1,exact_official_route_id,exact,exact,496,496,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8525,bus_8525_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8525,2,exact_official_route_id,exact,exact,406,406,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8526,bus_8526_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8526,1,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8526,bus_8526_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8526,2,exact_official_route_id,exact,exact,231,231,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8527,bus_8527_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",8527,1,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8527,bus_8527_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",8527,2,exact_official_route_id,exact,exact,231,231,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8532,bus_8532_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8532,1,exact_official_route_id,exact,exact,105,105,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8533,bus_8533_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8533,1,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8533,bus_8533_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8533,2,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8534,bus_8534_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8534,1,exact_official_route_id,exact,exact,435,435,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8535,bus_8535_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",8535,1,exact_official_route_id,exact,exact,210,210,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8537,bus_8537_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8537,1,exact_official_route_id,exact,exact,190,190,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8537,bus_8537_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8537,2,exact_official_route_id,exact,exact,171,171,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8538,bus_8538_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8538,1,exact_official_route_id,exact,exact,351,351,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8539,bus_8539_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8539,1,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8539,bus_8539_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8539,2,exact_official_route_id,exact,exact,78,78,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8540,bus_8540_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8540,1,exact_official_route_id,exact,exact,253,253,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8543,bus_8543_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8543,1,exact_official_route_id,exact,exact,703,703,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8543,bus_8543_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8543,2,exact_official_route_id,exact,exact,561,561,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8544,bus_8544_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8544,1,exact_official_route_id,exact,exact,325,325,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8545,bus_8545_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8545,1,exact_official_route_id,exact,exact,1889,1835,25,29,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_8546,bus_8546_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8546,1,exact_official_route_id,exact,exact,595,595,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8548,bus_8548_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8548,1,exact_official_route_id,exact,exact,496,496,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8549,bus_8549_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8549,1,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8551,bus_8551_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8551,1,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8552,bus_8552_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8552,1,exact_official_route_id,exact,exact,105,105,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8552,bus_8552_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8552,2,exact_official_route_id,exact,exact,136,136,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8553,bus_8553_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8553,1,exact_official_route_id,exact,exact,902,902,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8554,bus_8554_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8554,1,exact_official_route_id,exact,exact,561,561,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8555,bus_8555_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8555,1,exact_official_route_id,exact,exact,666,666,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8556,bus_8556_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8556,1,exact_official_route_id,exact,exact,741,741,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8556,bus_8556_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8556,2,exact_official_route_id,exact,exact,820,820,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8557,bus_8557_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8557,1,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8558,bus_8558_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8558,1,exact_official_route_id,exact,exact,465,465,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8559,bus_8559_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8559,1,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8560,bus_8560_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8560,1,exact_official_route_id,exact,exact,1225,1225,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8560,bus_8560_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8560,2,exact_official_route_id,exact,exact,1176,1176,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8561,bus_8561_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8561,1,exact_official_route_id,exact,exact,1275,1274,1,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_8561,bus_8561_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8561,2,exact_official_route_id,exact,exact,1225,1224,1,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_8562,bus_8562_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8562,1,exact_official_route_id,exact,exact,1326,1325,1,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_8562,bus_8562_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8562,2,exact_official_route_id,exact,exact,1275,1274,1,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_8563,bus_8563_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8563,1,exact_official_route_id,exact,exact,465,465,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8564,bus_8564_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8564,1,exact_official_route_id,exact,exact,465,465,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8565,bus_8565_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8565,1,exact_official_route_id,exact,exact,666,665,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_8565,bus_8565_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8565,2,exact_official_route_id,exact,exact,741,740,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_8566,bus_8566_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8566,1,exact_official_route_id,exact,exact,1275,1274,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_8566,bus_8566_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8566,2,exact_official_route_id,exact,exact,1225,1224,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_8567,bus_8567_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8567,1,exact_official_route_id,exact,exact,1225,1225,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8567,bus_8567_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8567,2,exact_official_route_id,exact,exact,1128,1128,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8568,bus_8568_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8568,1,exact_official_route_id,exact,exact,1378,1372,6,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_8568,bus_8568_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8568,2,exact_official_route_id,exact,exact,1275,1269,6,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_8569,bus_8569_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8569,1,exact_official_route_id,exact,exact,1431,1425,6,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_8569,bus_8569_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8569,2,exact_official_route_id,exact,exact,1326,1320,6,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_8570,bus_8570_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8570,1,exact_official_route_id,exact,exact,1275,1275,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8571,bus_8571_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8571,1,exact_official_route_id,exact,exact,595,588,0,7,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_8571,bus_8571_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8571,2,exact_official_route_id,exact,exact,561,554,0,7,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_8572,bus_8572_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8572,1,exact_official_route_id,exact,exact,231,231,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8573,bus_8573_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8573,1,exact_official_route_id,exact,exact,406,406,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8574,bus_8574_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8574,1,exact_official_route_id,exact,exact,1711,1494,0,217,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_8574,bus_8574_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8574,2,exact_official_route_id,exact,exact,1830,1613,0,217,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_8575,bus_8575_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",8575,1,exact_official_route_id,exact,exact,1596,1596,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8576,bus_8576_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8576,1,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8576,bus_8576_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8576,2,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8578,bus_8578_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8578,1,exact_official_route_id,exact,exact,153,153,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8579,bus_8579_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8579,1,exact_official_route_id,exact,exact,190,190,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8580,bus_8580_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8580,1,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8581,bus_8581_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8581,1,exact_official_route_id,exact,exact,528,528,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8582,bus_8582_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8582,1,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8583,bus_8583_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8583,1,exact_official_route_id,exact,exact,741,741,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8584,bus_8584_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8584,1,exact_official_route_id,exact,exact,630,630,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8585,bus_8585_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8585,1,exact_official_route_id,exact,exact,861,861,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8586,bus_8586_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8586,1,exact_official_route_id,exact,exact,561,561,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8587,bus_8587_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8587,1,exact_official_route_id,exact,exact,595,595,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8587,bus_8587_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8587,2,exact_official_route_id,exact,exact,435,435,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8588,bus_8588_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8588,1,exact_official_route_id,exact,exact,496,496,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8589,bus_8589_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8589,1,exact_official_route_id,exact,exact,630,630,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8590,bus_8590_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8590,1,exact_official_route_id,exact,exact,276,276,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8591,bus_8591_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",8591,1,exact_official_route_id,exact,exact,210,210,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8593,bus_8593_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8593,1,exact_official_route_id,exact,exact,253,253,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8593,bus_8593_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8593,2,exact_official_route_id,exact,exact,325,325,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8594,bus_8594_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8594,1,exact_official_route_id,exact,exact,1081,1081,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8595,bus_8595_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8595,1,exact_official_route_id,exact,exact,350,350,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8596,bus_8596_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8596,1,exact_official_route_id,exact,exact,66,66,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8597,bus_8597_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8597,1,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8598,bus_8598_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8598,1,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8600,bus_8600_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8600,1,exact_official_route_id,exact,exact,325,325,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8600,bus_8600_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8600,2,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8601,bus_8601_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8601,1,exact_official_route_id,exact,exact,325,325,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8601,bus_8601_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8601,2,exact_official_route_id,exact,exact,325,325,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8602,bus_8602_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8602,1,exact_official_route_id,exact,exact,276,276,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8602,bus_8602_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8602,2,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8603,bus_8603_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",8603,1,exact_official_route_id,exact,exact,276,276,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8605,bus_8605_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",8605,1,exact_official_route_id,exact,exact,54,54,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_8606,bus_8606_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",8606,1,exact_official_route_id,exact,exact,406,406,0,0,0,1.0,ready_all_pairs_unique,exact,A,
