parking_supply_id,facility_type,source_record_id,name_en,address_en,region_en,district_en,subdistrict_en,latitude,longitude,private_car_capacity,capacity_status,capacity_source,capacity_includes_ev_and_disabled,ev_spaces,disabled_spaces,unloading_spaces,opening_status_snapshot,opening_rules_json,pricing_status,hourly_rate_min_hkd,hourly_rate_max_hkd,maximum_stay_min,pricing_rules_json,pricing_evidence_text,payment_methods,height_limit_m,facility_features,meter_space_ids,meter_operating_period_codes,availability_feed_status,availability_reference_id,source_provider,source_url,source_modified_date,source_snapshot_date,private_car_service_evidence,limitations,x_epsg32650,y_epsg32650,tcs_zone,nearest_car_link_id,nearest_car_link_freespeed_kmh,nearest_car_link_distance_m,routing_link_status,routing_adoption_status,runtime_parking_cost_status
hk_meter_pole_9788,metered_on_street_pole,9788,Meter pole 9788 - CASSIA ROAD,CASSIA ROAD - DIANTHUS ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.33099459747439,114.17316268011645,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9788A|9788B,D,space_level_feed_complete,9788A|9788B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208808.8319647978,2472195.0397132104,7,road_107529_0_f,50.0,2.969343233915294,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9790,metered_on_street_pole,9790,Meter pole 9790 - CASSIA ROAD,CASSIA ROAD - DIANTHUS ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.3306528,114.1731068,1,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9790B,D,space_level_feed_complete,9790B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208802.36198537052,2472157.281054836,7,road_107517_0_f,50.0,4.803259652575316,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9792,metered_on_street_pole,9792,Meter pole 9792 - CASSIA ROAD,CASSIA ROAD - DIANTHUS ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.330315,114.17303749999999,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9792A|9792B,D,space_level_feed_complete,9792A|9792B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208794.5171107555,2472119.9912165347,7,road_107517_0_f,50.0,4.919054630291438,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9793,metered_on_street_pole,9793,Meter pole 9793 - CASSIA ROAD,CASSIA ROAD - DIANTHUS ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.3300743,114.172957,1,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9793A,D,space_level_feed_complete,9793A,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208785.71965842153,2472093.480456326,7,road_107475_0_f,50.0,4.965504912204727,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9794,metered_on_street_pole,9794,Meter pole 9794 - CASSIA ROAD,CASSIA ROAD - DIANTHUS ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.3299398,114.1729077,1,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9794A,D,space_level_feed_complete,9794A,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208780.35872543452,2472078.6749423053,7,road_107475_0_f,50.0,6.283308067509879,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9799,metered_on_street_pole,9799,Meter pole 9799 - OSMANTHUS ROAD,OSMANTHUS ROAD - MARIGOLD ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.329435485390356,114.173041134734,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9799A|9799B,D,space_level_feed_complete,9799A|9799B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208793.06364263775,2472022.545405595,7,road_107478_0_f,50.0,3.9437897297322957,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_98,metered_on_street_pole,98,Meter pole 98 - SOUTH BAY ROAD,SOUTH BAY ROAD - SOUTH BAY BEACH,HONG KONG,SOUTHERN,BAYS AREAS,22.224556278180255,114.19824088225354,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,98A|98B,D,space_level_feed_complete,98A|98B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,211174.83702320664,2460355.0188964414,4,road_3610_0_f,50.0,66.28581341036833,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9800,metered_on_street_pole,9800,Meter pole 9800 - OSMANTHUS ROAD,OSMANTHUS ROAD - MARIGOLD ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.3294017978957,114.17314746046344,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9800A|9800B,D,space_level_feed_complete,9800A|9800B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208803.95267782093,2472018.6076688687,7,road_107478_0_f,50.0,3.6718990262909923,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9801,metered_on_street_pole,9801,Meter pole 9801 - OSMANTHUS ROAD,OSMANTHUS ROAD - MARIGOLD ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.329367035223306,114.1732530154609,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9801A|9801B,D,space_level_feed_complete,9801A|9801B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208814.76004329394,2472014.552314979,7,road_107478_0_f,50.0,3.5392150222577285,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9802,metered_on_street_pole,9802,Meter pole 9802 - OSMANTHUS ROAD,OSMANTHUS ROAD - MARIGOLD ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.3293308389512,114.1733620376591,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9802A|9802B,D,space_level_feed_complete,9802A|9802B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208825.92180070694,2472010.3314412576,7,road_107478_0_f,50.0,3.432510422288691,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9803,metered_on_street_pole,9803,Meter pole 9803 - OSMANTHUS ROAD,OSMANTHUS ROAD - MARIGOLD ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.329296792723234,114.17346797740134,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9803A|9803B,D,space_level_feed_complete,9803A|9803B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208836.77032076573,2472006.354732787,7,road_107478_0_f,50.0,3.211616296147971,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9804,metered_on_street_pole,9804,Meter pole 9804 - OSMANTHUS ROAD,OSMANTHUS ROAD - MARIGOLD ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.32923981092896,114.1736382518429,1,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9804B,D,space_level_feed_complete,9804B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208854.20220372756,2471999.712691232,7,road_107478_0_f,50.0,3.0916609115068834,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9805,metered_on_street_pole,9805,Meter pole 9805 - OSMANTHUS ROAD,OSMANTHUS ROAD - MARIGOLD ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.32921257364767,114.1737241596899,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9805A|9805B,D,space_level_feed_complete,9805A|9805B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208863.0001839369,2471996.5290728873,7,road_107478_0_f,50.0,2.873899971776901,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9806,metered_on_street_pole,9806,Meter pole 9806 - OSMANTHUS ROAD,OSMANTHUS ROAD - MARIGOLD ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.329177093542075,114.1738281734876,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9806A|9806B,D,space_level_feed_complete,9806A|9806B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208873.64723236824,2471992.3972607492,7,road_107478_0_f,50.0,2.870531139406532,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9809,metered_on_street_pole,9809,Meter pole 9809 - MARIGOLD ROAD,MARIGOLD ROAD - MAGNOLIA ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.32905414523472,114.1738486804193,1,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9809B,D,space_level_feed_complete,9809B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208875.50542554213,2471978.736551609,7,road_107500_0_f,50.0,0.39340969949211796,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9810,metered_on_street_pole,9810,Meter pole 9810 - MARIGOLD ROAD,MARIGOLD ROAD - MAGNOLIA ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.32899608250274,114.1737924385137,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9810A|9810B,D,space_level_feed_complete,9810A|9810B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208869.58787926857,2471972.412684193,7,road_107500_0_f,50.0,0.9927200995802793,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_9811,metered_on_street_pole,9811,Meter pole 9811 - MARIGOLD ROAD,MARIGOLD ROAD - MAGNOLIA ROAD,KOWLOON,SHAM SHUI PO,YAU YAT TSUEN,22.32891759126185,114.17371500802204,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,9811A|9811B,D,space_level_feed_complete,9811A|9811B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,208861.44395261246,2471963.8665687386,7,road_107500_0_f,50.0,2.7761190152687627,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
